case,model,y_initial,U,V,Vx,Vy,Vxx,Vxy,Vyy,chi,E2,E,f,den,num,q2,rho,rad,mat,N,z,u,y,qx,qy,tau,work,wx,wy,t_Gyr,Omega_chi,energy_residual,s,sp,d,dp,h2,h2p,U1,U1p,loop_force_ratio,physical_mass_eV,d_over_s,h_over_s,weighted_threshold,log_s_over_initial,log_hol_mass2_ratio,transverse_mass2_over_H2,curvature_dimensional_marker,H_over_mass,mass_adiabatic,delta_alpha
global_axis,global,0.0,0.8009462848187464,0.8009462848187464,-1.6018925696374928,0.0,3.2037851392749856,0.0,0.0,139.71204391545803,1.09988558219755,1.048754300204557,-0.5660308393699993,0.9999854519044257,1.0998695809569794,0.8728857344623625,1.2809835019392821,0.00013280378314211273,0.4148370320094955,-0.09177103677586018,0.09611382359212801,2.0697439607442414,0.0,0.9342835407211039,0.0,0.8608982398867616,98.9441885646473,0.979833880941597,0.0,12.48931161157207,3.88217199641167e-05,-5.671571092244463e-16,9.852953765387545e+21,-6.9470800503414645e+19,0.0,-0.0,4.0547286375817e-49,-8.255000606274645e-49,-3.8037221093985995e-53,5.93356363645049e-53,3.022275490522707e-38,99262045946.00871,0.0,6.462706785259497e-47,-0.029627616209665922,-0.014813808104832961,-0.014813808104832961,0.0,1.4450833714332642e-31,1.5190275506751058e-44,5.003227043710351e-47,6.735088581304201e-07
global_axis,global,0.0,0.7985420097668476,0.7985420097668476,-1.5970840195336953,0.0,3.1941680390673906,0.0,0.0,139.71354706922966,1.0978857211366129,1.0478004204697633,-0.5643291816514858,0.9999854928731615,1.0978697939692021,0.8704276103111463,1.2763570320886835,0.00013195126520164035,0.4128381776821604,-0.09016101858681003,0.09435048028717807,2.071247114515876,0.0,0.9329671003369553,0.0,0.8624341108687485,98.9488150344979,0.9775633200175176,0.0,12.51159295726483,3.8751969885271965e-05,-7.08946386530558e-16,9.852849341776985e+21,-6.9468558254731624e+19,0.0,-0.0,4.042339070561225e-49,-8.229775502376817e-49,-3.7948125002269928e-53,5.9209944371483125e-53,3.024953622385715e-38,99261519944.92621,0.0,6.452893946163865e-47,-0.029648812729288914,-0.014824406364644457,-0.014824406364644457,0.0,1.4467835137084499e-31,1.5176539827387593e-44,4.991551348586752e-47,6.61199919604864e-07
global_axis,global,0.0,0.796148326928418,0.796148326928418,-1.592296653856836,0.0,3.184593307713672,0.0,0.0,139.71504810336845,1.0958954975590267,1.0468502746615806,-0.5626295592560752,0.9999855337894686,1.0958796441040386,0.8679726318783527,1.2717519765683907,0.00013110421989772709,0.41084895465172855,-0.08855100039775965,0.0925899737128157,2.0727481486546404,0.0,0.9316504880470748,0.0,0.8639713779470097,98.95342009001816,0.9752985693006759,0.0,12.53389455654925,3.868227640929458e-05,-9.92524941142781e-16,9.852745068779883e+21,-6.946631926418651e+19,0.0,-0.0,4.030004753621371e-49,-8.204662891234012e-49,-3.7859342922453105e-53,5.908464210835694e-53,3.0276276195743555e-38,99260994699.73029,0.0,6.44310981252281e-47,-0.029669978900667103,-0.014834989450333552,-0.014834989450333552,0.0,1.4484874697597635e-31,1.5162857970168487e-44,4.979905816733296e-47,6.489086047786442e-07
global_axis,global,0.0,0.7937651847130401,0.7937651847130401,-1.5875303694260803,0.0,3.1750607388521606,0.0,0.0,139.71654701760667,1.0939148650186603,1.0459038507523817,-0.560931988326518,0.999985574652973,1.0938990849171144,0.8655208216213295,1.2671682310904084,0.00013026261209943984,0.4088693165106767,-0.0869409822087095,0.09083229930552819,2.0742470628928915,0.0,0.9303337151911294,0.0,0.8655100381801605,98.95800383549617,0.9730396152031717,0.0,12.556216366753764,3.8612640148761875e-05,-7.08946386530558e-16,9.85264094640046e+21,-6.946408353176583e+19,0.0,-0.0,4.017725414057351e-49,-8.179662217580843e-49,-3.7770873754898634e-53,5.895972857465098e-53,3.030297483167756e-38,99260470210.45416,0.0,6.433354300655108e-47,-0.0296911147219792,-0.0148455573609896,-0.0148455573609896,0.0,1.4501952380310808e-31,1.5149229762043376e-44,4.968290376513257e-47,6.366349147080938e-07
global_axis,global,0.0,0.7913925317857675,0.7913925317857675,-1.582785063571535,0.0,3.16557012714307,0.0,0.0,139.71804381169503,1.091943777293236,1.0449611367382214,-0.55923648491882,0.9999856154633023,1.0919280701879,0.8630722018612847,1.2626056918743682,0.00012942640690136403,0.4068992170750911,-0.08533096401965934,0.08907745250914356,2.0757438569812385,0.0,0.9290167930997183,0.0,0.8670500886216097,98.96256637471221,0.9707864441663787,0.0,12.578558345131288,3.854306171343294e-05,-7.08946386530558e-16,9.852536974641665e+21,-6.946185105742922e+19,0.0,-0.0,4.005500780536754e-49,-8.154772928946409e-49,-3.768271640275948e-53,5.883520276929856e-53,3.032963214275575e-38,99259946477.12473,0.0,6.423627327062867e-47,-0.029712220191660664,-0.014856110095830332,-0.014856110095830332,0.0,1.451906816920203e-31,1.5135655030299797e-44,4.956704956447e-47,6.243788503004526e-07
global_axis,global,0.0,0.7890303170662752,0.7890303170662752,-1.5780606341325505,0.0,3.156121268265101,0.0,0.0,139.71953848540232,1.0899821883832492,1.0440221206388538,-0.5575430650017289,0.999985656220087,1.0899665539186298,0.8606267947826028,1.2580642556454769,0.00012859556962215629,0.40493861038359097,-0.08372094583060918,0.08732542877481965,2.077238530688524,0.0,0.927699733093959,0.0,0.8685915263196322,98.96710781094107,0.9685390426608538,0.0,12.600920448860249,3.8473541710240876e-05,-9.92524941142781e-16,9.852433153505217e+21,-6.945962184110981e+19,0.0,-0.0,3.993330583094752e-49,-8.129994475644515e-49,-3.7594869771995503e-53,5.871106369069844e-53,3.035624814037502e-38,99259423499.76257,0.0,6.41392880843295e-47,-0.02973329530840009,-0.014866647654200045,-0.014866647654200045,0.0,1.453622204778194e-31,1.5122133602563432e-44,4.945149485211507e-47,6.121404123159647e-07
global_axis,global,0.0,0.7866784897274719,0.7866784897274719,-1.5733569794549438,0.0,3.1467139589098876,0.0,0.0,139.7210310385156,1.0880300525108952,1.0430867904977492,-0.5558517444562272,0.9999856969229595,1.0880144903332318,0.8581846224321816,1.2535438196319366,0.0001277700658031059,0.40298745069625663,-0.08211092764155903,0.08557622356103214,2.0787310838018107,0.0,0.9263825464850801,0.0,0.8701343483174422,98.97162824695462,0.9662973971862542,0.0,12.623302635045658,3.8404080743268625e-05,-8.507356638366696e-16,9.852329482991583e+21,-6.945739588271412e+19,0.0,-0.0,3.9812145531265626e-49,-8.105326310758339e-49,-3.7507332771370423e-53,5.858731033674344e-53,3.0382822836234115e-38,99258901278.38199,0.0,6.404258661636187e-47,-0.0297543400711404,-0.0148771700355702,-0.0148771700355702,0.0,1.4553413999097059e-31,1.5108665306798384e-44,4.933623891639941e-47,5.999196013671872e-07
global_axis,global,0.0,0.7843369991942092,0.7843369991942092,-1.5686739983884184,0.0,3.1373479967768367,0.0,0.0,139.72252147084015,1.0860873241190019,1.0421551343821138,-0.5541625390750318,0.9999857375715547,1.0860718338762563,0.8557457067187907,1.249044281562477,0.00012694986120670576,0.4010456924935619,-0.08050090945250887,0.08382983233356278,2.080221516126364,0.0,0.9250652445740196,0.0,0.8716785516532659,98.9761277850241,0.9640614942712604,0.0,12.64570486072017,3.833467941372824e-05,-7.08946386530558e-16,9.852225963099985e+21,-6.945517318212205e+19,0.0,-0.0,3.969152423380395e-49,-8.080767890126062e-49,-3.7420104312451886e-53,5.8463941704852975e-53,3.040935624233381e-38,99258379812.99103,0.0,6.394616803726958e-47,-0.029775354479079166,-0.014887677239539583,-0.014887677239539583,0.0,1.4570644005731466e-31,1.5095249971307472e-44,4.922128104721226e-47,5.877164179188017e-07
global_axis,global,0.0,0.7820057951421299,0.7820057951421299,-1.5640115902842597,0.0,3.1280231805685195,0.0,0.0,139.72400978219943,1.084153957869964,1.041227140382906,-0.552475464562103,0.9999857781655098,1.0841385392118132,0.8533100694124175,1.244565539664013,0.0001261349218152324,0.39911329047531213,-0.07889089126345872,0.0820862505654876,2.081709827485635,0.0,0.9237478386510127,0.0,0.873224133360415,98.98060652692254,0.9618313204734841,0.0,12.668127082845132,3.826533831994395e-05,-9.92524941142781e-16,9.8521225938284e+21,-6.945295373918693e+19,0.0,-0.0,3.957143927951111e-49,-8.056318672327962e-49,-3.73331833096164e-53,5.834095679201225e-53,3.0435848370975614e-38,99257859103.59138,0.0,6.385003151943306e-47,-0.029796338531667826,-0.014898169265833913,-0.014898169265833913,0.0,1.4587912049805983e-31,1.5081887424732496e-44,4.91066205359957e-47,5.755308622880698e-07
global_axis,global,0.0,0.7796848274965633,0.7796848274965633,-1.5593696549931266,0.0,3.1187393099862533,0.0,0.0,139.72549597243503,1.082229908644687,1.0403027966148544,-0.5507905365321589,0.9999858187044642,1.0822145612225147,0.8508777321436379,1.2401074926593671,0.0001253252138293349,0.3971901995595877,-0.07728087307440856,0.0803454737371652,2.0831960177212445,0.0,0.9224303399951879,0.0,0.8747710904673595,98.98506457392722,0.9596068623793849,0.0,12.69056925831166,3.819605805733694e-05,-7.08946386530558e-16,9.852019375173567e+21,-6.945073755373567e+19,0.0,-0.0,3.9451888022741565e-49,-8.031978118674048e-49,-3.724656868005589e-53,5.821835459481371e-53,3.0462299234760215e-38,99257339150.17854,0.0,6.375417623707251e-47,-0.02981729222861044,-0.01490864611430522,-0.01490864611430522,0.0,1.4605218112976656e-31,1.5068577496054486e-44,4.899225667574028e-47,5.633629346455593e-07
global_axis,global,0.0,0.7773740464310712,0.7773740464310712,-1.5547480928621424,0.0,3.109496185724285,0.0,0.0,139.72698004140676,1.0803151315415318,1.0393820912164746,-0.5491077705102005,0.9999858591880599,1.0802998550084206,0.8484487164030107,1.2356700397646523,0.00012452070366663335,0.39527637488169187,-0.07567085488535841,0.07860749733622503,2.084680086692963,0.0,0.9211127598741702,0.0,0.8763194199978009,98.98950202682191,0.9573881066041935,0.0,12.713031343941696,3.81268392183998e-05,-8.507356638366696e-16,9.85191630713098e+21,-6.944852462556855e+19,0.0,-0.0,3.9332867831176596e-49,-8.007745693187985e-49,-3.7160259343770605e-53,5.809613410947887e-53,3.0488708846589655e-38,99256819952.74168,0.0,6.365860136623613e-47,-0.029838215569865646,-0.014919107784932823,-0.014919107784932823,0.0,1.4622562176439785e-31,1.5055320014594008e-44,4.887818876098079e-47,5.512126350139986e-07
global_axis,global,0.0,0.7750734023665742,0.7750734023665742,-1.5501468047331484,0.0,3.1002936094662967,0.0,0.0,139.72846198899248,1.078409581875269,1.0384650123500883,-0.5474271819310401,0.999985899615941,1.0783943758859917,0.8460230435404653,1.2312530806872322,0.00012372135796032575,0.3933717717931047,-0.07406083669630825,0.07687231685755572,2.0861620342786926,0.0,0.9197951095436773,0.0,0.877869118970745,98.99391898589936,0.9551750397918256,0.0,12.735513296489048,3.805768239268858e-05,-5.671571092244463e-16,9.8518133896949e+21,-6.9446314954459546e+19,0.0,-0.0,3.921437608577558e-49,-7.983620862597154e-49,-3.7074254223583773e-53,5.797429433191058e-53,3.051507721966316e-38,99256301511.26375,0.0,6.356330608481229e-47,-0.02985910855564346,-0.01492955427782173,-0.01492955427782173,0.0,1.4639944220926348e-31,1.5042114810011405e-44,4.876441608779192e-47,5.390799632701471e-07
global_axis,global,0.0,0.7727828459698185,0.7727828459698185,-1.545565691939637,0.0,3.091131383879274,0.0,0.0,139.72994181508824,1.0765132151760337,1.0375515482018394,-0.5457487861388414,0.9999859399877539,1.0764980793870451,0.8436007347647042,1.2268565156230267,0.00012292714355780434,0.39147634586044044,-0.07245081850725787,0.07513992780329308,2.0876418603744473,0.0,0.9184774002471178,0.0,0.8794201844005753,98.99831555096355,0.9529676486147975,0.0,12.75801507264047,3.798858816679455e-05,-7.08946386530558e-16,9.851710622858341e+21,-6.94441085401561e+19,0.0,-0.0,3.909641018069306e-49,-7.959603096315775e-49,-3.6988552245130956e-53,5.785283425770962e-53,3.0541404367480463e-38,99255783825.72142,0.0,6.346828957251417e-47,-0.029879971186408026,-0.014939985593204013,-0.014939985593204013,0.0,1.4657364226708764e-31,1.502896171230709e-44,4.865093795378355e-47,5.269649191431913e-07
global_axis,global,0.0,0.7705023281524664,0.7705023281524664,-1.5410046563049329,0.0,3.0820093126098658,0.0,0.0,139.73141951960812,1.0746259871882882,1.0366416869817112,-0.5440725983866656,0.9999859803031477,1.0746109212577182,0.8411818111426302,1.222480245254457,0.00012213802751928073,0.38959005286441256,-0.07084080031820772,0.0734103256828095,2.0891195648943337,0.0,0.9171596432151985,0.0,0.8809726132971246,99.00269182133212,0.9507659197741477,0.0,12.780536629016709,3.7919557124335666e-05,-7.08946386530558e-16,9.851608006613092e+21,-6.944190538237937e+19,0.0,-0.0,3.8978967523228026e-49,-7.935691866434582e-49,-3.690315233687263e-53,5.77317528822236e-53,3.056769030383803e-38,99255266896.08513,0.0,6.337355101088976e-47,-0.029900803462874808,-0.014950401731437404,-0.014950401731437404,0.0,1.4674822173596201e-31,1.5015860551821786e-44,4.853775365809687e-47,5.148675022163753e-07
global_axis,global,0.0,0.7682318000697501,0.7682318000697501,-1.5364636001395002,0.0,3.0729272002790005,0.0,0.0,139.73289510248432,1.0727478538697894,1.0357354169235449,-0.5423986338360245,0.9999860205617733,1.0727328574574335,0.8387662935987716,1.21812417074795,0.0001213539771164193,0.38771284879880025,-0.06923078212915756,0.07168350601270082,2.0905951477705282,0.0,0.9158418496655258,0.0,0.8825264026657496,99.00704789583862,0.948569839999354,0.0,12.803077922173559,3.785058984593431e-05,-7.08946386530558e-16,9.8515055409497e+21,-6.943970548082411e+19,0.0,-0.0,3.8862045533750724e-49,-7.911886647705906e-49,-3.6818053430089974e-53,5.761104920057206e-53,3.0593935042830355e-38,99254750722.31909,0.0,6.327908958331386e-47,-0.02992160538601174,-0.01496080269300587,-0.01496080269300587,0.0,1.4692318040938145e-31,1.5002811159236816e-44,4.842486250139972e-47,5.027877119263347e-07
global_axis,global,0.0,0.7659712131193495,0.7659712131193495,-1.531942426238699,0.0,3.063884852477398,0.0,0.0,139.73436856366706,1.07087877139056,1.0348327262850552,-0.540726907556442,0.9999860607632848,1.0708638441578724,0.8363542029147256,1.2137881937516757,0.00012057495983098012,0.38584468986942294,-0.06762076394010741,0.06995946431677566,2.0920686089532583,0.0,0.9145240308022122,0.0,0.8840815495074026,99.01138387283488,0.946379396048251,0.0,12.825638908602933,3.7781686909202136e-05,-8.507356638366696e-16,9.85140322585748e+21,-6.943750883515875e+19,0.0,-0.0,3.8745641645641195e-49,-7.888186917531169e-49,-3.6733254458888968e-53,5.74907222076832e-53,3.062013859884884e-38,99254235304.38124,0.0,6.318490447498905e-47,-0.029942376957038407,-0.014971188478519203,-0.014971188478519203,0.0,1.4709851807623868e-31,1.4989813365574358e-44,4.831226378588248e-47,4.907255475635734e-07
global_axis,global,0.0,0.7637205189402745,0.7637205189402745,-1.527441037880549,0.0,3.054882075761098,0.0,0.0,139.73583990312457,1.069018696131866,1.0339336033478483,-0.5390574345250236,0.9999861009073379,1.0690038377419508,0.8339455597286132,1.2094722163932952,0.00011980094335347022,0.3839855324931182,-0.06601074575105725,0.06823819612604361,2.0935399484107786,0.0,0.9132061978154842,0.0,0.8856380508187047,99.01569985019329,0.9441945747069516,0.0,12.848219544733901,3.7712848888725265e-05,-7.08946386530558e-16,9.851301061324521e+21,-6.943531544502555e+19,0.0,-0.0,3.862975330522773e-49,-7.864592155948352e-49,-3.664875436020407e-53,5.737077089832963e-53,3.0646300986580456e-38,99253720642.22339,0.0,6.309099487294643e-47,-0.029963118177425228,-0.014981559088712614,-0.014981559088712614,0.0,1.4727423452081963e-31,1.4976867002197703e-44,4.819995681525365e-47,4.786810082729342e-07
global_axis,global,0.0,0.7614796694115337,0.7614796694115337,-1.5229593388230673,0.0,3.0459186776461347,0.0,0.0,139.73730912084315,1.0671675846851976,1.0330380364174387,-0.5373902296260339,0.9999861409935911,1.0671527948028021,0.8315403845345453,1.2051761412774993,0.00011903189558180351,0.38213533329672533,-0.0644007275620071,0.06651969697870361,2.095009166129349,0.0,0.9118883618812915,0.0,0.8871959035920186,99.01999592530906,0.9420153627897642,0.0,12.870819786933755,3.7644076356042766e-05,-8.507356638366696e-16,9.851199047337679e+21,-6.943312531004044e+19,0.0,-0.0,3.8514377971714734e-49,-7.841101845617299e-49,-3.65645520737939e-53,5.725119426715272e-53,3.067242222100923e-38,99253206735.79106,0.0,6.299735996603754e-47,-0.02998382904889462,-0.01499191452444731,-0.01499191452444731,0.0,1.474503295228405e-31,1.4963971900811527e-44,4.808794089473568e-47,4.666540930529264e-07
global_axis,global,0.0,0.7592486166511997,0.7592486166511997,-1.5184972333023994,0.0,3.0369944666047988,0.0,0.0,139.738776216827,1.065325393851257,1.0321460138232657,-0.5357253076504794,0.9999861810217053,1.0653106721427625,0.8291386976821005,1.2008998714839507,0.00011826778461996944,0.38029404911607306,-0.06279070937295694,0.0648039624201324,2.096476262113211,0.0,0.9105705341609185,0.0,0.8887551048155206,99.02427219510263,0.9398417471391137,0.0,12.893439591509056,3.75753698796377e-05,-7.08946386530558e-16,9.851097183882582e+21,-6.943093842979321e+19,0.0,-0.0,3.8399513117130626e-49,-7.817715471809117e-49,-3.6480646542251107e-53,5.713199130870692e-53,3.0698502317412795e-38,99252693585.02359,0.0,6.290399894494233e-47,-0.030004509573418568,-0.015002254786709284,-0.015002254786709284,0.0,1.4762680285741018e-31,1.4951127893462142e-44,4.797621533106069e-47,4.5464480075713786e-07
global_axis,global,0.0,0.7570273130150433,0.7570273130150433,-1.5140546260300867,0.0,3.0281092520601733,0.0,0.0,139.74024119109836,1.0634920806389496,1.0312575239187105,-0.534062683295703,0.9999862209913437,1.0634774267723646,0.8267405193758165,1.1966433105647998,0.00011750857877671003,0.37846163699497276,-0.06118069118390679,0.06309098800287298,2.0979412363845635,0.0,0.9092527258005975,0.0,0.8903156514732737,99.02852875602177,0.9376737146254623,0.0,12.916078914706699,3.7506730024914796e-05,-8.507356638366696e-16,9.850995470943637e+21,-6.942875480384747e+19,0.0,-0.0,3.828515622625401e-49,-7.794432522391134e-49,-3.639703671099623e-53,5.701316101748096e-53,3.0724541291364417e-38,99252181189.85414,0.0,6.28109110021591e-47,-0.0300251597532202,-0.0150125798766101,-0.0150125798766101,0.0,1.4780365429507673e-31,1.4938334812537774e-44,4.786477943246624e-47,4.4265313009331437e-07
global_axis,global,0.0,0.7548157110955636,0.7548157110955636,-1.5096314221911271,0.0,3.0192628443822542,0.0,0.0,139.74170404369733,1.0616676022643796,1.0303725550811123,-0.5324023711649827,0.9999862609021721,1.0616530159093314,0.8243458696746871,1.1924063625425985,0.00011675424656420554,0.37663805418421625,-0.05957067299485663,0.06138076928662308,2.0994040889835395,0.0,0.9079349479311208,0.0,0.8918775405453007,99.032765704044,0.9355112521472256,0.0,12.93873771271495,3.743815735419047e-05,-5.671571092244463e-16,9.85089390850402e+21,-6.9426574431740764e+19,0.0,-0.0,3.81713047965599e-49,-7.771252487815948e-49,-3.6313721528285756e-53,5.68947023879392e-53,3.0750539158730166e-38,99251669550.20969,0.0,6.271809533201073e-47,-0.03004577959077177,-0.015022889795385885,-0.015022889795385885,0.0,1.4798088360179844e-31,1.492559249076878e-44,4.775363250869104e-47,4.3067907962453834e-07
global_axis,global,0.0,0.7526137637206748,0.7526137637206748,-1.5052275274413496,0.0,3.010455054882699,0.0,0.0,139.74316477468196,1.0598519161498536,1.029491095711786,-0.5307443857671397,0.9999863007538585,1.0598373969775807,0.8219547684916865,1.1881889319078864,0.00011600475669676849,0.3748232581405786,-0.05796065480580648,0.059673301838223655,2.100864819968179,0.0,0.9066172116674636,0.0,0.8934407690076551,99.0369831346787,0.9333543466307013,0.0,12.961415941664507,3.736965242667251e-05,-5.671571092244463e-16,9.850792496545694e+21,-6.942439731298456e+19,0.0,-0.0,3.805795633814847e-49,-7.748174861106925e-49,-3.6230699945207187e-53,5.677661441454421e-53,3.0776495935670233e-38,99251158666.01102,0.0,6.262555113063614e-47,-0.030066369088795803,-0.015033184544397902,-0.015033184544397902,0.0,1.4815849053898342e-31,1.4912900761227962e-44,4.764277387097095e-47,4.187226477685578e-07
global_axis,global,0.0,0.750421423952659,0.750421423952659,-1.500842847905318,0.0,3.001685695810636,0.0,0.0,139.7446233841282,1.058044979922883,1.0286131342360367,-0.5290887415161545,0.9999863405460735,1.0580305276062276,0.8195672355932838,1.1839909236170334,0.00011526007808954601,0.37301720652582515,-0.0563506366167561,0.05796858123164712,2.102323429414406,0.0,0.9052995281083956,0.0,0.8950053338324953,99.04118114296953,0.9312029850299819,0.0,12.984113557629552,3.7301215798447756e-05,-8.507356638366696e-16,9.850691235049397e+21,-6.94222234470643e+19,0.0,-0.0,3.794510837368745e-49,-7.725199137846465e-49,-3.614797091568372e-53,5.665889609179295e-53,3.0802411638637277e-38,99250648537.17278,0.0,6.253327759599295e-47,-0.03008692825026392,-0.01504346412513196,-0.01504346412513196,0.0,1.4833647486347752e-31,1.490025945733076e-44,4.753220283203451e-47,4.067838327984735e-07
global_axis,global,0.0,0.748238645087119,0.748238645087119,-1.496477290174238,0.0,2.992954580348476,0.0,0.0,139.7460798721298,1.0562467514151999,1.0277386591031787,-0.5274354527307902,0.99998638027849,1.0562323656285997,0.8171832905989961,1.1798122430901055,0.00011452017985723109,0.371219857205725,-0.054740618427705945,0.05626660304798688,2.1037799174159986,0.0,0.9039819083361105,0.0,0.8965712319881551,99.04535982349647,0.9290571543268868,0.0,13.006830516628789,3.723284802247038e-05,-7.08946386530558e-16,9.850590123994649e+21,-6.942005283343943e+19,0.0,-0.0,3.783275843835457e-49,-7.702324816164281e-49,-3.6065533396478667e-53,5.654154641425229e-53,3.0828286284374676e-38,99250139163.60344,0.0,6.244127392785969e-47,-0.03010745707839555,-0.015053728539197776,-0.015053728539197776,0.0,1.485148363275545e-31,1.4887668412835562e-44,4.742191870609932e-47,3.948626328434825e-07
global_axis,global,0.0,0.7460653806516817,0.7460653806516817,-1.4921307613033634,0.0,2.984261522606727,0.0,0.0,139.74753423879835,1.0544571886617675,1.0268676587865486,-0.5257845336342226,0.9999864199507836,1.0544428690812488,0.8148029529809169,1.1756527962084637,0.00011378503131278081,0.36943116824906647,-0.05313060023865579,0.05456736287544439,2.105234284084564,0.0,0.9026643634158362,0.0,0.8981384604392176,99.04951927037813,0.9269168415308701,0.0,13.029566774626499,3.7164549648541856e-05,-5.671571092244463e-16,9.85048916335976e+21,-6.9417885471543575e+19,0.0,-0.0,3.7720904079767275e-49,-7.679551396723085e-49,-3.5983386347190274e-53,5.642456437658065e-53,3.0854119889917864e-38,99249630545.20535,0.0,6.234953932782752e-47,-0.030127955576659145,-0.015063977788329573,-0.015063977788329573,0.0,1.4869357467895525e-31,1.4875127461843906e-44,4.731192080886713e-47,3.8295904588817875e-07
global_axis,global,0.0,0.7439015844049187,0.7439015844049187,-1.4878031688098374,0.0,2.975606337619675,0.0,0.0,139.7489864842633,1.052676249899804,1.0260001217835228,-0.5241359983536806,0.9999864595626323,1.0526619962029737,0.8124262420632948,1.1715124893126085,0.00011305460196614424,0.36765109792667955,-0.051520582049605634,0.052870856309318745,2.1066865295495125,0.0,0.901346904395469,0.0,0.8997070161465862,99.05365957727398,0.9247820336789526,0.0,13.052322287533592,3.709632122329842e-05,-7.08946386530558e-16,9.850388353121817e+21,-6.941572136078433e+19,0.0,-0.0,3.760954285792342e-49,-7.65687838270652e-49,-3.5901528730254305e-53,5.630794897356065e-53,3.0879912472593164e-38,99249122681.87471,0.0,6.225807299930067e-47,-0.030148423748771355,-0.015074211874385677,-0.015074211874385677,0.0,1.4887268966088647e-31,1.4862636438800752e-44,4.720220845752023e-47,3.7107306977302484e-07
global_axis,global,0.0,0.7417472103353133,0.7417472103353133,-1.4834944206706266,0.0,2.9669888413412533,0.0,0.0,139.7504366086718,1.050903893567807,1.0251360366155347,-0.5224898609200923,0.9999864991137163,1.0508897054338449,0.8100531770221084,1.1673912292000663,0.00011232886152299765,0.36587960471046294,-0.04991056386055548,0.05117707895199495,2.108136653958026,0.0,0.9000295423052004,0.0,0.901276896067557,99.05778083738653,0.9226527178356468,0.0,13.075097011208637,3.7028163290199835e-05,-5.671571092244463e-16,9.850287693256708e+21,-6.9413560500543545e+19,0.0,-0.0,3.749867234514462e-49,-7.634305279807615e-49,-3.5819959510948143e-53,5.619169920013351e-53,3.0905664050015985e-38,99248615573.50162,0.0,6.216687414749866e-47,-0.030168861598695768,-0.015084430799347884,-0.015084430799347884,0.0,1.4905218101201102e-31,1.4850195178494727e-44,4.709278097071746e-47,3.592047021950872e-07
global_axis,global,0.0,0.7396022126600196,0.7396022126600196,-1.4792044253200392,0.0,2.9584088506400783,0.0,0.0,139.75188461218883,1.049140078304583,1.0242753918280878,-0.5208461352677384,0.9999865386037186,1.0491259554142343,0.8076837768846379,1.1632889231230648,0.00011160777988348803,0.36411664727241416,-0.048300545671505324,0.04948602641293257,2.1095846574750303,0.0,0.8987122881571376,0.0,0.9028480971558911,99.0618831434635,0.9205288810928695,0.0,13.097890901458928,3.696007638951153e-05,-8.507356638366696e-16,9.850187183739097e+21,-6.941140289017721e+19,0.0,-0.0,3.7388290126008805e-49,-7.61183159621505e-49,-3.573867765738683e-53,5.607581405142197e-53,3.0931374640091747e-38,99248109219.97002,0.0,6.207594197944972e-47,-0.030189269130643712,-0.015094634565321856,-0.015094634565321856,0.0,1.4923204846648064e-31,1.4837803516058383e-44,4.69836376685896e-47,3.47353940707573e-07
global_axis,global,0.0,0.7374665458239641,0.7374665458239641,-1.4749330916479282,0.0,2.9498661832958564,0.0,0.0,139.75333049499696,1.0473847629482815,1.0234181759907734,-0.519204835233917,0.9999865780323245,1.0473707049838494,0.8053180605290756,1.159205478786572,0.00011089132714098484,0.3623621844836664,-0.04669052748245517,0.04779769430865433,2.1110305402831675,0.0,0.8973951529449419,0.0,0.9044206163618856,99.0659665878,0.9184105105698736,0.0,13.120703914041496,3.6892061058298085e-05,-7.08946386530558e-16,9.85008682454246e+21,-6.940924852901574e+19,0.0,-0.0,3.727839379730043e-49,-7.589456842603029e-49,-3.565768214053172e-53,5.596029252277102e-53,3.0957044261012675e-38,99247603621.15782,0.0,6.198527570399816e-47,-0.030209646349071837,-0.015104823174535919,-0.015104823174535919,0.0,1.4941229175390134e-31,1.4825461286968401e-44,4.68747778727358e-47,3.355207827212301e-07
global_axis,global,0.0,0.7353401644984454,0.7353401644984454,-1.4706803289968908,0.0,2.9413606579937817,0.0,0.0,139.75477425729656,1.045637906535435,1.0225643776972846,-0.5175659745586113,0.9999866173992219,1.0456239131807734,0.8029560466841285,1.155140804345826,0.00011017947358083952,0.36061617541352814,-0.04508050929340501,0.04611207826273475,2.112474302582764,0.0,0.8960781476434566,0.0,0.9059944506324463,99.07003126224075,0.9162975934131667,0.0,13.143536004664178,3.682411783040054e-05,-8.507356638366696e-16,9.849986615639047e+21,-6.9407097416363655e+19,0.0,-0.0,3.716898096793487e-49,-7.56718053211587e-49,-3.557697193417976e-53,5.584513360976052e-53,3.0982672931260514e-38,99247098776.93678,0.0,6.189487453179058e-47,-0.030229993258684456,-0.015114996629342228,-0.015114996629342228,0.0,1.49592910599401e-31,1.4813168327045864e-44,4.676620090621918e-47,3.237052255029891e-07
