eta,s,p_over_M,local_cross,local_tau,ratio_to_abstract_static
0.5,0.0015848931924611171345535403220986468263676132589204546144599865815,0.039810717055349770910807047034845225988801028658054209617191000885,5.2064084407575169002979406779279681649127195705542943678830971548e-64,4.6857675966817652102681466101351713484214476134988649310947874393e-63,0.0061384516503627259613117356222295055943645976401094591778298358079
0.5,0.0019952623149688828173353395388348820209127040532019356685356246796,0.044668359215096347854069372446344716803854456885148043222403657314,6.5000546382491548922129688280241861862057135293857229616031004846e-64,5.8500491744242394029916719452217675675851421764471506654427904361e-63,0.0076636843950343331263230463242675894285650438315903612848075586583
0.5,0.0025118864315095824246179330629876267952529101137083746860521269735,0.050118723362727251580680477670124982122553818689950192805056884555,8.0976777549174721044620334833614867835497626387484294258919166463e-64,7.2879099794257248940158301350253381051947863748735864833027249817e-63,0.0095473115381524774032036968030804163266936573371214278637659826105
0.5,0.0031622776601683793319988935444327185337195551393252168268575048528,0.056234132519034908039495103977648123146825104309869166408168942374,1.0060692294989195481069945836942840703124710893111431087047764976e-63,9.0546230654902759329629512532485566328122398038002879783429884783e-63,0.011861741913775500496547769985757824993323747559106838109453189748
0.5,0.0039810717055349853411614316781904240531146519492528451179220466001,0.063095734448019426641744313726448681081227849065712869133643822457,1.245709396366695145753986795632445981765579114760508281246590741e-63,1.1211384567300256311785881160692013835890212032844574531219316669e-62,0.014687143713386648940691287951442584212104185601629830073864415485
0.5,0.0050118723362727343902780713596752893134458870828431384758932759077,0.070794578438413872585491982763618497690137602035407526841827513083,1.5358458670172751770491289658321237387631011941029318020153944053e-63,1.3822612803155476593442160692489113648867910746926386218138549648e-62,0.0181079062550906206964384285477242761159357570609676475549412024
0.5,0.0063095734448019426641744313726448681081227849065712869133643822457,0.079432823472428214221884155997870055511862709226536250117451768235,1.8834092819312519073546027402260475446274445048360852419661643493e-63,1.6950683537381267166191424662034427901647000543524767177695479144e-62,0.022205743069395545413114703917399272237860396401575814580042086938
0.5,0.0079432823472428223366925917099907304423939014402901521395891304429,0.089125093813374594038933353382257303451980540638108980455008022904,2.2940974523070621396816184115974148293090307686064780400826590479e-63,2.0646877070763559257134565704376733463781276917458302360743931431e-62,0.027047832402020098879557741411977521437602264095933689721240591314
0.5,0.01,0.1,2.7707875322023517026697459951911797001521973505188854793364115157e-63,2.4937087789821165324027713956720617301369776154669969314027703641e-62,0.032668096430362514931091034521490003368022524801894593514040494537
0.5,0.012589254117941712687199950504980105272539327178352763744691480175,0.11220184543019652440711158044246757053686428504193207116735313942,3.3112106643685776196722687768335920424579737641491893783729937572e-63,2.9800895979317198577050418991502328382121763877342704405356943815e-62,0.039039784908681931768950435671808556036760031879589909418634710799
0.5,0.015848931924611171345535403220986468263676132589204546144599865815,0.12589254117941686598153973007165166288704887379154346553437656274,3.9048113673879216858181729746743547716691951047526381081906765446e-63,3.5143302306491295172363556772069192945022755942773742973716088902e-62,0.046038446762755383000133390088342517591758021518779608914742903718
0.5,0.019952623149688828173353395388348820209127040532019356685356246796,0.14125375446227554405263706038986840928058392851045762100909456608,4.5289301891004493077359129058312476055559736861083053689892537948e-63,4.0760371701904043769623216152481228450003763174974748320903284153e-62,0.053396922869186802554500723445313464554126249953460149763415990143
0.5,0.025118864315095824246179330629876267952529101137083746860521269735,0.1584893192461114215072389163132262740511282785938097340855231602,5.1448860051994321164955860083393260276967256558818313335269896094e-63,4.6303974046794889048460274075053934249270530902936482001742906485e-62,0.060659155632725412571898275999269317027892816826071415004790535327
0.5,0.031622776601683793319988935444327185337195551393252168268575048528,0.17782794100389228012254211951926848447357905264022553580118307228,5.6952551976833875710943123503084466794916125810991245460158045917e-63,5.1257296779150488139848811152776020115424513229892120914142241326e-62,0.06714810999801218191635538460259996012029713383543371949980845546
0.5,0.039810717055349853411614316781904240531146519492528451179220466001,0.19952623149688828173353395388348820209127040532019356685356246796,6.1045880481579769696689729105293899380454332509218433947748495386e-63,5.4941292433421792727020756194764509442408899258296590552973645848e-62,0.071974219858839459328749254788746202745639023641235599782488011699
0.5,0.050118723362727343902780713596752893134458870828431384758932759077,0.22387211385683421893779113715252756147473636921293385432905696483,6.2866052579944155706019209567974479495125302126174506916888123729e-63,5.6579447321949740135417288611177031545612771913557056225199311356e-62,0.074120236359136045262188733693135831659221577003844139683437983184
0.5,0.063095734448019426641744313726448681081227849065712869133643822457,0.25118864315095821354263204385889728396642677385493493030104962592,6.160713898696897334159682722954116474081380890250719342808852957e-63,5.5446425088272076007437144506587048266732428012256474085279676613e-62,0.072635953996275898957094182373070219580631966929505046323105900662
0.5,0.079432823472428223366925917099907304423939014402901521395891304429,0.2818382931264455117015228474834101998257826791877835939974012366,5.6781316445251868141416093466887509506295417336469989104384408227e-63,5.1103184800726681327274484120198758555665875602822990193945967405e-62,0.066946220145650276542462609957005659283813302062552597452660159633
0.5,0.1,0.31622776601683793319988935444327185337195551393252168268575048528,4.8519552347574526252989080835517574481423375305068481492324124442e-63,4.3667597112817073627690172751965817033281037774561633343091711997e-62,0.057205447780715304763971806684081663490903816686442579878884332094
0.5,0.12589254117941712687199950504980105272539327178352763744691480175,0.35481338923357603032483329301236376205714050241199951159366000059,3.7773046424722700954725068242537396462119677904726382922988943772e-63,3.3995741782250430859252561418283656815907710114253744630690049395e-62,0.044535118941096911672455953491077569653684528584335776481296336481
0.5,0.15848931924611174994886842169698229694996634531221383210260525473,0.39810717055349775494185228687455130397830433699783190927175900113,2.6228629801727164300637340781828656004685713155453817615818228119e-63,2.3605766821554447870573606703645790404217141839908435854236405307e-62,0.030924038658353820508292589829796735653780086401732717088854081401
0.5,0.19952623149688828173353395388348820209127040532019356685356246796,0.44668359215096347854069372446344716803854456885148043222403657314,1.583027867493458539351007511045624642978216130709259474142184053e-63,1.4247250807441126854159067599410621786803945176383335267279656477e-62,0.018664190749451772262024439030929251410332256774774039799306618966
0.5,0.25118864315095824246179330629876267952529101137083746860521269735,0.50118723362727251580680477670124982122553818689950192805056884555,8.0486078275571592567887027267515878555922959210229006969764974429e-64,7.2437470448014433311098324540764290700330663289206106272788476986e-63,0.0094894571880730460950927834693942312926872578795628469864755000595
0.5,0.31622776601683793319988935444327185337195551393252168268575048528,0.56234132519034908039495103977648123146825104309869166408168942374,3.3189768406387689310077052344097689906586106934069135517424190786e-64,2.9870791565748920379069347109687920915927496240662221965681771708e-63,0.003913134956037074071979713190944557574758876067712230152225021023
0.5,0.39810717055349853411614316781904240531146519492528451179220466001,0.63095734448019426641744313726448681081227849065712869133643822457,1.0603886132554601413895827704296270778057669044090990219869766798e-64,9.5434975192991412725062449338666437002519021396818911978827901178e-64,0.0012502177474414129105072536163871571369115579022038324310724901819
0.5,0.50118723362727351980964484240340926654905569290554911752794846441,0.70794578438413878290860916961750117736536195932706611669831559196,2.4845492467597937904551836239271121321445904866810275886871853287e-65,2.2360943220838144114096652615344009189301314380129248298184667958e-64,0.00029293294211779334234396720021068996398397676438801324517459261074
0.5,0.63095734448019426641744313726448681081227849065712869133643822457,0.79432823472428214221884155997870055511862709226536250117451768235,3.9989313319247366061334143064575604568469611829897089868790459545e-66,3.599038198732262945520072875811804411162265064690738088191141359e-65,0.000047148138517094640644248665261696688000774834036913271762523317642
0.5,0.79432823472428216050892508218277421065330634575547262249084606591,0.89125093813374589934571104854813692188741560790445416857018856084,4.0935083408320925674352370134878076662867240529550818230364203474e-67,3.6841575067488833106917133121390268996580516476595736407327783126e-66,0.0000048263218908922793508230176992490563390074003505343561830174063869
0.5,1.0,1.0,2.4370236239959010128005694340926249276042599087314464293947452895e-68,2.1933212615963109115205124906833624348438339178583017864552707605e-67,0.00000028732958347221063869622137048053491520530592109450243069187942673
0.5,1.2589254117941713266956527782709940210718865451006687223498402252,1.1220184543019652699065454738239363946870106580568311611085460084,7.619941105779410700084802008742423223305980093954272051003525044e-70,6.8579469952014696300763218078681809009753820845588448459031725396e-69,0.0000000089840512108636693868997429344515693713302804563898739605489577186
0.5,1.5848931924611173900081410485084613034707148542039008495653710984,1.2589254117941687612727983243190292422898979375309298973731873025,1.116843274683125305714813192123746754784698912398860887136791297e-71,1.0051589472148127751433318729113720793062290211589747984231121673e-70,0.00000000013167788352920040189504420518932255056680888777352203292532389719
0.5,1.9952623149688828173353395388348820209127040532019356685356246796,1.4125375446227554405263706038986840928058392851045762100909456608,6.7823358086184700344779728825706592212269726713683068770283646371e-74,6.1041022277566230310301755943135932991042754042314761893255281734e-73,0.00000000000079964991051817628169687867513237730066348288223444249777538134106
0.5,2.5118864315095821932646429634687009672288112221851432589416697074,1.5848931924611141420853603841581720424910983653459254116091453649,1.4988960413906111290633893767689114948640912735988473218601401391e-76,1.3490064372515500161570504390920203453776821462389625896741261252e-75,0.0000000000000017672260990836996358518088972697015418044816223617971092500013181
0.5,3.1622776601683793319988935444327185337195551393252168268575048528,1.7782794100389228012254211951926848447357905264022553580118307228,1.0573283519227229219688187498827207558960496776047935537350470907e-79,9.5159551673045062977193687489444868030644470984431419836154238165e-79,0.0000000000000000012466096428445041017943163586556361750571105061212313831848486074
0.5,3.9810717055349853411614316781904240531146519492528451179220466001,1.9952623149688828173353395388348820209127040532019356685356246796,2.0980031720695175128213303210229970382919400090457196647847886733e-83,1.888202854862565761539197288920697334462746008141147698306309806e-82,2.4735844643380652388185404300095800195049545864174859365831092142e-22
0.5,5.0118723362727355443043243087593339607358341853415521818961859602,2.2387211385683424471202074234313921480827727952103785598671925563,1.0442878909279917872038172895037440677218111873989812123105102325e-87,9.3985910183519260848343556055336966094963006865908309107945920923e-87,1.2312346986338360449535552090974047162530126536281955518897125269e-26
0.5,6.3095734448019426641744313726448681081227849065712869133643822457,2.5118864315095821354263204385889728396642677385493493030104962592,1.1853490897183619672975931115510856643525914237013745554785313896e-92,1.0668141807465257705678338003959770979173322813312370999306782507e-91,1.3975484556833899430579028123897832875446266832881089188273786024e-31
0.5,7.9432823472428223366925917099907304423939014402901521395891304429,2.818382931264455117015228474834101998257826791877835939974012366,2.8625720297365490740883173767391256841447411920549302342159599377e-98,2.576314826762894166679485639065213115730267072849437210794363944e-97,3.3750252597665693794949472664976319362436260024525734110630070985e-37
0.5,10.0,3.1622776601683793319988935444327185337195551393252168268575048528,1.4159028888700905937907943810600922561470540769816205576589149339e-104,1.2743125999830815344117149429540830305323486692834585018930234405e-103,1.6693756403931649121732233383180253968558090490184986553648109815e-43
1.0,0.000000000001,0.000001,8.481631423066496770069612855346610463604503632241952742574666758e-74,7.6334682807598470930626515698119494172440532690177574683172000822e-73,0.00000000000099999999998301562500014612060546790073952103036387779246415670817
1.0,0.0000000000012589254117941672104239541063958006060936174094669310691079230195,0.0000011220184543019634355910389464779057367223085073605529624450744482,1.0677741331923380537017220734835202847309887398875132211966944706e-73,9.6099671987310424833154986613516825625788986589876189907702502357e-73,0.0000000000012589254117672487901085389309831012647877105357369137420690135844
1.0,0.0000000000015848931924611134852021013733915070132694421338250390683162968123,0.0000012589254117941672104239541063958006060936174094669310691079230195,1.3442479903248818915348194186446600365105365231198970472070271456e-73,1.209823191292393702381337476780194032859482870807907342486324431e-72,0.0000000000015848931924184506640925125653003190926650004980684598852572697157
1.0,0.000000000001995262314968879601352455396739535557986274315405346099229913667,0.0000014125375446227543021556078639302409297897161501012685109119685596,1.6923079547614384807125568874294769118337952326791947426463695469e-73,1.5230771592852946326413011986865292206504157094112752683817325922e-72,0.0000000000019952623149012635866049205252800004119855009128867506217573999046
1.0,0.0000000000025118864315095801110850320677993273941585181007824754286798884209,0.0000015848931924611134852021013733915070132694421338250390683162968123,2.1304894888118947734917490927949471755700302357988740258300534224e-73,1.9174405399307052961425741835154524580130272122189866232470480802e-72,0.0000000000025118864314024159496107901011195336602894079253723174749766978352
1.0,0.0000000000031622776601683793319988935444327185337195551393252168268575048528,0.0000017782794100389228012254211951926848447357905264022553580118307228,2.6821273569960313345043671599508522796336852062541532025838700398e-73,2.4139146212964282010539304439557670516703166856287378823254830358e-72,0.0000000000031622776599985355820035142836962746641023100070776033727073596615
1.0,0.0000000000039810717055349725077025230508775204348767703729738044686528414806,0.000001995262314968879601352455396739535557986274315405346099229913667,3.3765982873436727175953622535585049720005476549349666337594692088e-73,3.038938458609305445835826028202654474800492889441469970383522288e-72,0.0000000000039810717052657883045546753942950527554873508176944209348240073709
1.0,0.0000000000050118723362727228500155418688494576806047198983281926392969745589,0.000002238721138568339611954950852465742333707261397683803528065353234,4.2508853892831905219064325809545120254511077791113695859134246948e-73,3.8257968503548714697157893228590608229059970012002326273220822253e-72,0.0000000000050118723358460946389322321161979593317065373625589651282031076858
1.0,0.0000000000063095734448019324943436013662234386467294525718822872452772952883,0.0000025118864315095801110850320677993273941585181007824754286798884209,5.3515476390751978675422816563169837908772687051813305219432690875e-73,4.8163928751676780807880534906852854117895418346631974697489421787e-72,0.0000000000063095734441257723468933497159910840275450428246295660219818103806
1.0,0.0000000000079432823472428150206591828283638793258896063175548433209232392932,0.0000028183829312644538191019236991551107186830435837709540029410540597,6.7371993150719061912761031264503434886467199733445502430561144085e-73,6.0634793835647155721484928138053091397820479760100952187505029676e-72,0.0000000000079432823461711734059668383883051522010286861971638975838570157788
1.0,0.00000000001,0.0000031622776601683793319988935444327185337195551393252168268575048528,8.4816314217699998918599821572326265404053790349635258883645708937e-73,7.6334682795929999026739839415093638863648411314671732995281138043e-72,0.0000000000099999999983015625001461206054602573952106413682479843097538230714
1.0,0.000000000012589254117941672104239541063958006060936174094669310691079230195,0.000003548133892335754584332187022644906204913468320653236306803393404,1.0677741329868571460746041843907118610120192453309996327536676498e-72,9.6099671968817143146714376595164067491081732079789966947830088479e-72,0.000000000012589254115249830072960417566445962004491659155516839012058762593
1.0,0.000000000015848931924611134852021013733915070132694421338250390683162968123,0.0000039810717055349725077025230508775204348767703729738044686528414806,1.3442479899992165998659155589506303151564468463683354958398080892e-72,1.2098231909992949398793240030555672836408021617315019462558272803e-71,0.000000000015848931920344852741585677871967780659840129326897738757896375033
1.0,0.00000000001995262314968879601352455396739535557986274315405346099229913667,0.0000044668359215096311855625052431937661637730017860801456820167235233,1.6923079542452937769456929383723996820398627034526437507083976873e-72,1.5230771588207643992511236445351597138358764331073793756375579186e-71,0.00000000001995262314292719453981567632469810668346657914759102403165783497
1.0,0.000000000025118864315095801110850320677993273941585181007824754286798884209,0.0000050118723362727228500155418688494576806047198983281926392969745589,2.1304894879938605462067829236394485782772693839393037982076783414e-72,1.9174405391944744915861046312755037204495424455453734183869105073e-71,0.000000000025118864304379384965510393985650647063805946779569613134147537796
1.0,0.000000000031622776601683793319988935444327185337195551393252168268575048528,0.0000056234132519034908039495103977648123146825104309869166408168942374,2.6821273556995344565600366236347089310646746627466773602425614788e-72,2.4139146201295810109040329612712380379582071964720096242183053309e-71,0.000000000031622776584699418324609674707118981288991848720360930071358420392
1.0,0.000000000039810717055349725077025230508775204348767703729738044686528414806,0.0000063095734448019324943436013662234386467294525718822872452772952883,3.3765982852888636418535267775873402033303744439960092323201126302e-72,3.0389384567599772776681740998286061829973369995964083090881013672e-71,0.000000000039810717028431304770538093076452568296431519366096349585236606742
1.0,0.000000000050118723362727228500155418688494576806047198983281926392969745589,0.0000070794578438413791080221494218931270935443296555129868132715923463,4.250885386026537606273572951470646919817218684165423544092748061e-72,3.8257968474238838456462156563235822278354968157488811896834732549e-71,0.000000000050118723320064407408380388325062177418537031090619556423477449437
1.0,0.000000000063095734448019324943436013662234386467294525718822872452772952883,0.0000079432823472428150206591828283638793258896063175548433209232392932,5.3515476339137508319809962571636660019834436261323840355006723358e-72,4.8163928705223757487828966314472994017850992635191456319506051023e-71,0.000000000063095734380403310231444301587356242401070083030292037812739484691
1.0,0.000000000079432823472428150206591828283638793258896063175548433209232392932,0.0000089125093813374552995310868107829696398587478293004836994794349507,6.7371993068915639226311656372658104963206227705294831897615844447e-72,6.0634793762024075303680490735392294466885604934765348707854260002e-71,0.000000000079432823365263988803267788072036906728554497734169415561399081015
1.0,0.0000000001,0.00001,8.4816314088050311208062045385665426714374782753999237776611866605e-72,7.6334682679245280087255840847098884042937304478599313998950679945e-71,0.000000000099999999830156250146120605383823952140186629473825058392169540497
1.0,0.00000000012589254117941672104239541063958006060936174094669310691079230195,0.000011220184543019634355910389464779057367223085073605529624450744482,1.0677741309320480720066995629827082098851542826794177128463248528e-71,9.6099671783884326480602960668443738889663885441147594156169236753e-71,0.000000000125892540910232518176877104456193521859447718951857370101332619
1.0,0.00000000015848931924611134852021013733915070132694421338250390683162968123,0.000012589254117941672104239541063958006060936174094669310691079230195,1.3442479867425636875729870805998601996561356121804557359065820326e-71,1.2098231880683073188156883725398741796905220509624101623159238293e-70,0.00000000015848931881948313800022149783848454330525904692134624675588151994
1.0,0.0000000001995262314968879601352455396739535557986274315405346099229913667,0.000014125375446227543021556078639302409297897161501012685109119685596,1.6923079490838467480484462975545041927857592877461232162628876489e-71,1.523077154175462073243601667799053773507183358971510894636598884e-70,0.00000000019952623082072781380896727746121981880349748763610175524721608847
1.0,0.00000000025118864315095801110850320677993273941585181007824754286798884209,0.000015848931924611134852021013733915070132694421338250390683162968123,2.1304894798135182908583508291508159439739889091769434160162275898e-71,1.9174405318321664617725157462357343495765900182592490744146048309e-70,0.00000000025118864207931639865878051016997508912921868022135450071135373721
1.0,0.00000000031622776601683793319988935444327185337195551393252168268575048528,0.000017782794100389228012254211951926848447357905264022553580118307228,2.6821273427345657120362751264658014918379159062690774809683266165e-71,2.4139146084611091408326476138192213426541243156421697328714939548e-70,0.00000000031622776431840043782062860959172350615569272304406771390616314693
1.0,0.00000000039810717055349725077025230508775204348767703729738044686528414806,0.00001995262314968879601352455396739535557986274315405346099229913667,3.3765982647407729541088219127892250042796794177800377272146364817e-71,3.0389384382666956586979397215103025038517114760020339544931728336e-70,0.00000000039810716786165522841916676877239962507323498615064689886107661452
1.0,0.00000000050118723362727228500155418688494576806047198983281926392969745589,0.00002238721138568339611954950852465742333707261397683803528065353234,4.2508853534600085889621845458408001637197486952603777937423281463e-71,3.8257968181140077300659660912567201473477738257343400143680953317e-70,0.00000000050118722936099019237999600451516157925359630746633691809778611675
1.0,0.00000000063095734448019324943436013662234386467294525718822872452772952883,0.000025118864315095801110850320677993273941585181007824754286798884209,5.3515475822992807537439380669453539416617304233510001043463221539e-71,4.8163928240693526783695442602508185474955573810159000939116899385e-70,0.00000000063095733771859181126864175756439246036706801602736914115623332859
1.0,0.00000000079432823472428150206591828283638793258896063175548433209232392932,0.000028183829312644538191019236991551107186830435837709540029410540597,6.7371992250881417896192626089822591662133066387832071366202266787e-71,6.0634793025793276106573363480840332495919759749048864229582040108e-70,0.00000000079432822400786542764391775470287887374403144270641073098249667723
1.0,0.000000001,0.000031622776601683793319988935444327185337195551393252168268575048528,8.4816312791553445145213581877243474862531672248698241559542751339e-71,7.6334681512398100630692223689519127376278505023828417403588476205e-70,0.00000000099999998301562514612060461948952477916098215158888539699577158503
1.0,0.0000000012589254117941672104239541063958006060936174094669310691079230195,0.00003548133892335754584332187022644906204913468320653236306803393404,1.0677741103839575516550786904004559649316867929105087182331256123e-70,9.6099669934556179648957082136041036843851811361945784640981305106e-70,0.0000000012589253848757471862661651551529516718610188219662046774057072778
1.0,0.0000000015848931924611134852021013733915070132694421338250390683162968123,0.000039810717055349725077025230508775204348767703729738044686528414806,1.3442479541760350042547101106259694008542896281760474236600809061e-70,1.2098231587584315038292390995633724607688606653584426812940728155e-69,0.0000000015848931497982929567481793429897306153517727181855298430371755757
1.0,0.000000001995262314968879601352455396739535557986274315405346099229913667,0.000044668359215096311855625052431937661637730017860801456820167235233,1.692307897469377336215254703030407344214885598567355019832114385e-70,1.5230771077224396025937292327273666097933970387106195178489029465e-69,0.0000000019952622473528660133341192397119097617710501803651775089220694982
1.0,0.0000000025118864315095801110850320677993273941585181007824754286798884209,0.000050118723362727228500155418688494576806047198983281926392969745589,2.1304893980100974874969640660322785627818443035669617207355557309e-70,1.9174404582090877387472676594290507065036598732102655486620001578e-69,0.0000000025118863243454209503827049066942174696751557693686989382477196395
1.0,0.0000000031622776601683793319988935444327185337195551393252168268575048528,0.000056234132519034908039495103977648123146825104309869166408168942374,2.6821272130848817587529826384610843402489157544824024078076341098e-70,2.4139144917763935828776843746149759062240241790341621670268706988e-69,0.0000000031622774903246339527380722594424385062570894683445074547884691788
1.0,0.0000000039810717055349725077025230508775204348767703729738044686528414806,0.000063095734448019324943436013662234386467294525718822872452772952883,3.3765980592598730440266017051360399420650993954674328372261391494e-70,3.0389382533338857396239415346224359478585894559206895535035252344e-69,0.00000000398107143635077857022198626404980772484017284419044286144527193
1.0,0.0000000050118723362727228500155418688494576806047198983281926392969745589,0.000070794578438413791080221494218931270935443296555129868132715923463,4.2508850277947323175686848685396235685201316372876699099830446823e-70,3.8257965250152590858118163816856612116681184735589029189847402141e-69,0.0000000050118719096445301438041001655398276754056003882784409529750869526
1.0,0.0000000063095734448019324943436013662234386467294525718822872452772952883,0.000079432823472428150206591828283638793258896063175548433209232392932,5.3515470661546077089519201329880553443595918358528939999405086747e-70,4.8163923595391469380567281196892498099236326522676045999464578073e-69,0.0000000063095727686418217112233926157762033145390631890132876780330571214
1.0,0.0000000079432823472428150206591828283638793258896063175548433209232392932,0.000089125093813374552995310868107829696398587478293004836994794349507,6.737198407053975803244866195638172393957392505279473250536698641e-70,6.0634785663485782229203795760743551545616532547515259254830287769e-69,0.0000000079432812756012734888596106003345777251296970125562601475639109801
1.0,0.00000001,0.0001,8.481629982658588876959466704557221509126153670429018661183909812e-70,7.6334669843927299892635200341014993582135383033861167950655188308e-69,0.0000000099999983015626461205969761455855210665779922978961483155102402546
1.0,0.000000012589254117941686598153973007165166288704887379154346553437656274,0.00011220184543019640814767806814585603896906998039407635907265870248,1.0677739049030756101996688091180680401210806288269522088673878512e-69,9.6099651441276804917970192820626123610897256594425698798064906612e-69,0.000000012589251426099946576391539564794317698141051068241702690603244724
1.0,0.000000015848931924611134852021013733915070132694421338250390683162968123,0.00012589254117941672104239541063958006060936174094669310691079230195,1.3442476285107921321686763456519224341479244657140599431704717316e-69,1.2098228656597129189518087110867301907331320191426539488534245584e-68,0.000000015848927658329605551522986382418417681048806921624682916216255486
1.0,0.00000001995262314968879601352455396739535557986274315405346099229913667,0.00014125375446227543021556078639302409297897161501012685109119685596,1.6923073813247709318006584913482073858447787454407292299132924611e-69,1.523076643192293838620592642213386647260300870896656306921963215e-68,0.000000019952616388088481821061075066895837533890761346673682156705427319
1.0,0.000000025118864315095801110850320677993273941585181007824754286798884209,0.00015848931924611134852021013733915070132694421338250390683162968123,2.1304885799760644661509897469136328229228099170991285902976543319e-69,1.9174397219784580195358907722222695406305289253892157312678888987e-68,0.000000025118853598681969310258860347715293548188341524706981085775187513
1.0,0.000000031622776601683793319988935444327185337195551393252168268575048528,0.00017782794100389228012254211951926848447357905264022553580118307228,2.6821259165883914212881905675601176432797295878314263523573159446e-69,2.4139133249295522791593715108041058789517566290482837171215843502e-68,0.000000031622759617313414058403316140450474055629326503906461336145285556
1.0,0.000000039810717055349770910807047034845225988801028658054209617191000885,0.00019952623149688807499177711617729928155650425586574571637131064395,3.3765960044515745669733765825547925325762300204221922915010690877e-69,3.038936404006417110276038924299313279318607018379973062350962179e-68,0.000000039810690136938674788807509435541399782880502135096272686389206159
1.0,0.000000050118723362727228500155418688494576806047198983281926392969745589,0.0002238721138568339611954950852465742333707261397683803528065353234,4.2508817711433597752675842016967532996597448596657402497899331707e-69,3.8257935940290237977408257815270779696937703736991662248109398536e-68,0.000000050118680699924513818613385212966654821304710041041206081933495843
1.0,0.00000006309573444801947022673358518259070070334379634375296687865737997,0.00025118864315095830030011583117850345896746320413875753287803909513,5.3515419047106633402393837825563118896812489281108625581359417314e-69,4.8163877142395970062154454043006807007131240352997763023223475583e-68,0.000000063095666832041425354037740673302449566018583944258058475389029245
1.0,0.000000079432823472428150206591828283638793258896063175548433209232392932,0.00028183829312644538191019236991551107186830435837709540029410540597,6.7371902267178503114118032206956411475170166553794154185976967131e-69,6.0634712040460652802706228986260770327653149898414738767379270418e-68,0.000000079432716308339907396990787784981524632371853425911437252852436163
1.0,0.0000001,0.00031622776601683793319988935444327185337195551393252168268575048528,8.4816170177020750235862006215756097851916915879568426202426249576e-69,7.6334553159318675212275805594180488066725224291611583582183624619e-68,0.00000009999983015639612052054273962814435657377090917726419753670342133
1.0,0.00000012589254117941686598153973007165166288704887379154346553437656274,0.00035481338923357566268022391324576806871163845925863916770487783187,1.0677718500964471749239412529300943668322972812307860003211166476e-68,9.6099466508680245743154712763708493014906755310770740028900498282e-68,0.00000012589227199550525763788417297535246262176096383723980801250917959
1.0,0.00000015848931924611134852021013733915070132694421338250390683162968123,0.00039810717055349725077025230508775204348767703729738044686528414806,1.3442443718627595169365163889539315349448947961377535037363478165e-68,1.2098199346764835652428647500585383814504053165239781533627130349e-67,0.00000015848889261848196288714366330391606570636271778186797978226222852
1.0,0.00000019952623149688841956137184568773315923629631385907472481863939557,0.00044668359215096363281974081023956621462328742328060290237465240423,1.6923022198874821658817059702159090139601796567690401935172177433e-68,1.523071997898733949293535373194318112564161691092136174165495969e-67,0.00000019952555533790160848277355477418840410301825868275485171754341749
1.0,0.00000025118864315095801110850320677993273941585181007824754286798884209,0.00050118723362727228500155418688494576806047198983281926392969745589,2.1304803996532354539557413775311667807864454633326949568219416266e-68,1.917432359687911908560167239778050102707800916999425461139747464e-67,0.00000025118757151165909767817518993911619966443062979968396365343228016
1.0,0.00000031622776601683793319988935444327185337195551393252168268575048528,0.00056234132519034908039495103977648123146825104309869166408168942374,2.6821129516584075193380810624142168358276097244549199943745949614e-68,2.4139016564925667674042729561727951522448487520094279949371354652e-67,0.00000031622606758395866397093748773056728530759281400871584038147245733
1.0,0.00000039810717055349770910807047034845225988801028658054209617191000885,0.0006309573444801936126426040654229210310550223080502932206512653763,3.3765754564382243930505626180858696933803050031510314172412835996e-68,3.0389179107944019537455063562772827240422745028359282755171552397e-67,0.00000039810447872068570401705612018527856233544044299021034189068520559
1.0,0.00000050118723362727228500155418688494576806047198983281926392969745589,0.00070794578438413791080221494218931270935443296555129868132715923463,4.2508492047686511111052903769221796706305901818823654429413957666e-68,3.8257642842917859999947613392299617035675311636941288986472561899e-67,0.00000050118296736355670870562518672848194952657385176960951720906846916
1.0,0.0000006309573444801947022673358518259070070334379634375296687865737997,0.00079432823472428241657009439303984960833616712990798046162269490463,5.3514902905484710970654772939596957810879671179156490689401101374e-68,4.8163412614936239873589295645637262029791704061240841620460991236e-67,0.0000006309505829154235347070810752291906250574783347831294164750622489
1.0,0.00000079432823472428150206591828283638793258896063175548433209232392932,0.00089125093813374552995310868107829696398587478293004836994794349507,6.7371084239100300316944565359837921240539924463671598343583758774e-68,6.0633975815190270285250108823854129116485932017304438509225382897e-67,0.00000079431751838136729021902261768875474761229454202058746618324860049
1.0,0.000001,0.001,8.4814873692411823028929650826001824833553241154358011985376769716e-68,7.6333386323170640726036685743401642350197917038922210786839092745e-67,0.00000099998301577111975621202356282782761074597026239901167856872210405
1.0,0.0000012589254117941686598153973007165166288704887379154346553437656274,0.0011220184543019640814767806814585603896906998039407635907265870248,1.0677513022504884598518023612305389125083888521415715480992920361e-67,9.609761720254396138666221251074850212575499669274143932893628325e-67,0.0000012588984936653997573272911784088888010888733757488212245873019671
1.0,0.0000015848931924611134852021013733915070132694421338250390683162968123,0.0012589254117941672104239541063958006060936174094669310691079230195,1.3442118058220398820452298314265062202576657434683349574882010063e-67,1.2097906252398358938407068482838555982318991691215014617393809057e-66,0.0000015848505302217145642708409902317550192138888574869009603842965238
