rH,chi,local_my2_eV2,moduli_budget,signed_chi_budget
0,143.04424666735443,4.618800734073881e-42,0.0002532221669393712,0.0002530935473237131
0,143.09424666735444,3.1889704639142884e-42,0.00025322662323802445,0.0002530833619259953
0,143.14424666735442,1.895206534034152e-42,0.00025323188128583785,0.0002530723248569833
0,143.19424666735443,7.245605201726816e-43,0.000253238033885109,0.00025306034346339617
0,143.24424666735442,-3.346837964432272e-43,0.0002532451841790055,0.0002530473147506881
0,143.29424666735443,-1.2931276889597782e-42,0.0002532534467990984,0.0002530331242355188
0,143.34424666735444,-2.160363585996769e-42,0.00025326294913968376,0.000253017644671431
0,143.39424666735442,-2.945071075899378e-42,0.00025327383277285213,0.0002530007346337828
0,143.44424666735443,-3.6551037749767415e-42,0.00025328625501979123,0.00025298223694844606
0,143.49424666735442,-4.2975679291306444e-42,0.0002533003906955068,0.0002529619769470866
0,143.54424666735443,-4.878893535556253e-42,0.0002533164340460322,0.0002529397605299556
0,143.59424666735444,-5.4048986963125774e-42,0.0002533346008992856,0.0002529153720150337
0,143.64424666735442,-5.88084784784465e-42,0.0002533551310530536,0.0002528885717500477
0,143.69424666735443,-6.311504449233585e-42,0.000253378290926151,0.000252859093461313
0,143.74424666735442,-6.701178656494273e-42,0.0002534043765016594,0.00025282664131049526
0,143.79424666735443,-7.053770460067442e-42,0.0002534337165943124,0.00025279088662722614
0,143.84424666735444,-7.372808717233226e-42,0.00025346667647760455,0.00025275146428199637
0,143.89424666735442,-7.661486470101642e-42,0.0002535036619100923,0.0002527079686598542
0,143.94424666735443,-7.922692902651674e-42,0.00025354512360467813,0.00025265994919112416
0,143.99424666735442,-8.159042256654495e-42,0.00025359156218945043,0.0002526069053905675
0,144.04424666735443,-8.372899995884997e-42,0.0002536435337139685,0.0002525482813510969
0,144.09424666735444,-8.566406480477329e-42,0.00025370165576077197,0.0002524834596322703
0,144.14424666735442,-8.74149838836897e-42,0.00025376661422842186,0.0002524117544772496
0,144.19424666735443,-8.899928098224724e-42,0.00025383917085963016,0.0002523324042846723
0,144.24424666735442,-9.04328122783071e-42,0.0002539201715960646,0.0002522445632538476
0,144.29424666735443,-9.172992503490839e-42,0.0002540105558503289,0.00025214729211277796
0,144.34424666735444,-9.290360119249299e-42,0.0002541113667954911,0.00025203954782863024
0,144.39424666735442,-9.39655872965316e-42,0.00025422376278349715,0.000251920172189325
0,144.44424666735443,-9.492651206090051e-42,0.0002543490300159459,0.0002517878791327612
0,144.49424666735442,-9.57959927436184e-42,0.00025448859660417723,0.00025164124068672954
0,144.54424666735443,-9.658273139960145e-42,0.00025464404817056134,0.000251478671367624
0,144.59424666735444,-9.729460197375023e-42,0.0002548171451594343,0.00025129841086950775
0,144.64424666735442,-9.793872910603842e-42,0.0002550098420444919,0.0002510985048567193
0,144.69424666735443,-9.85215594373053e-42,0.00025522430863981273,0.0002508767836528519
0,144.74424666735442,-9.904892612940157e-42,0.00025546295374425076,0.0002506308385963611
0,144.79424666735443,-9.95261072454364e-42,0.0002557284513739719,0.00025035799580802815
0,144.84424666735444,-9.995787857440487e-42,0.0002560237698656514,0.00025005528708776605
0,144.89424666735442,-1.0034856142889043e-41,0.00025635220416361174,0.00024971941762748
0,144.94424666735443,-1.0070206589421426e-41,0.00025671741163829084,0.0002493467301926026
0,144.99424666735442,-1.010219299618819e-41,0.0002571234518212294,0.0002489331653871058
0,145.04424666735443,-1.013113549389929e-41,0.0002575748304836946,0.00024847421757487835
0,145.09424666735444,-1.0157323748799715e-41,0.0002580765485325111,0.00024796488598389626
0,145.14424666735442,-1.0181019861746669e-41,0.0002586341562481907,0.0002473996204680948
0,145.19424666735443,-1.0202460991403092e-41,0.00025925381344754726,0.00024677226134475256
0,145.24424666735442,-1.0221861727801173e-41,0.0002599423562162814,0.0002460759726619095
0,145.29424666735443,-1.023941624003162e-41,0.0002607073709271922,0.00024530316818015583
0,145.34424666735444,-1.0255300219553095e-41,0.00026155727633743356,0.00024444542927537554
0,145.39424666735442,-1.0269672638571437e-41,0.0002625014146444635,0.00024349341388279987
0,145.44424666735443,-1.0282677341086932e-41,0.00026355015247587896,0.0002424367555071717
0,145.49424666735442,-1.0294444482533371e-41,0.00026471499289424874,0.00024126395121791444
0,145.54424666735443,-1.0305091832417436e-41,0.00026600869961547496,0.00023996223743077218
0,145.59424666735444,-1.0314725952995459e-41,0.00026744543476930346,0.00023851745214729852
0,145.64424666735442,-1.0323443265784321e-41,0.00026904091167486425,0.00023691388217931842
0,145.69424666735443,-1.0331331016580409e-41,0.0002708125642639451,0.00023513409372565548
0,145.74424666735442,-1.033846814864485e-41,0.0002727797349618575,0.00023315874449126602
0,145.79424666735443,-1.0344926092794224e-41,0.00027496388303213974,0.00023096637534253804
0,145.84424666735444,-1.0350769482304164e-41,0.0002773888156088891,0.0002285331792749586
0,145.89424666735442,-1.0356056799780912e-41,0.00028008094388174337,0.00022583274522813523
0,145.94424666735443,-1.0360840962474914e-41,0.0002830695671657604,0.00022283577401591509
0,145.99424666735442,-1.0365169851894415e-41,0.0002863871878846365,0.00021950976334316928
0,146.04424666735443,-1.0369086793019722e-41,0.00029006986082400036,0.00021581865855249853
0,146.09424666735444,-1.0372630987914143e-41,0.0002941575803751901,0.00021172246538045812
0,146.14424666735442,-1.0375837908071426e-41,0.00029869470989311354,0.0002071768205996976
0,146.19424666735443,-1.0378739649426391e-41,0.00030373045773844084,0.0002021325159767701
0,146.24424666735442,-1.0381365253581824e-41,0.00030931940506935676,0.00019653497048037973
0,146.29424666735443,-1.0383740998466613e-41,0.0003155220909967294,0.00019032364512621458
0,146.34424666735444,-1.0385890661334076e-41,0.0003224056613242089,0.00018343139423684915
0,146.39424666735442,-1.0387835756732718e-41,0.00033004458776844046,0.00017578374622153134
0,146.44424666735443,-1.0389595751831061e-41,0.0003385214653007805,0.00016729810623446832
0,146.49424666735442,-1.0391188261251599e-41,0.00034792789607879454,0.0001578828722433278
0,146.54424666735443,-1.0392629223363879e-41,0.0003583654693522641,0.00014743645512323438
0,146.59424666735444,-1.0393933059801042e-41,0.0003699468477433909,0.0001358461923765645
0,146.64424666735442,-1.0395112819796384e-41,0.0003827969714260498,0.00012298714395369447
0,146.69424666735443,-1.0396180310784473e-41,0.0003970543929751254,0.0001087207574036657
0,146.74424666735442,-1.0397146216573911e-41,0.0004128727570378244,9.289338820287262e-05
0,146.79424666735443,-1.0398020204274492e-41,0.000430422440509136,7.533465957960303e-05
0,146.84424666735444,-1.0398811021048882e-41,0.00044989237058828854,5.585564445758282e-05
0,146.89424666735442,-1.039952658165716e-41,0.00047149203997156485,3.424685026316105e-05
0,146.94424666735443,-1.0400174047670403e-41,0.0004954537405172776,1.0275985260335529e-05
0,146.99424666735442,-1.0400759899146091e-41,0.0005220350390238058,1.631451722728216e-05
0,147.04424666735443,-1.0401289999482705e-41,0.0005515215213159372,4.581024290280943e-05
0,147.09424666735444,-1.0401769654102587e-41,0.0005842298336633304,7.852783791455284e-05
0,147.14424666735442,-1.0402203663550391e-41,0.000620511053690096,0.00011481837976558879
0,147.19424666735443,-1.0402596371538544e-41,0.0006607544264064502,0.00015507111334541615
0,147.24424666735442,-1.0402951708420587e-41,0.0007053915048400199,0.00019971759156126053
0,147.29424666735443,-1.0403273230527468e-41,0.0007549007390066159,0.0002492362643088474
0,147.34424666735444,-1.0403564155760499e-41,0.0008098125616798195,0.00030415756424198635
0,147.39424666735442,-1.0403827395797196e-41,0.000870715024649483,0.00036506954303107164
0,147.44424666735443,-1.0404065585232325e-41,0.0009382600449514861,0.00043262411759283765
0,147.49424666735442,-1.0404281107945812e-41,0.0010131703269679532,0.0005075439921905754
0,147.54424666735443,-1.0404476120961411e-41,0.001096247033406919,0.0005906303294137974
0,147.59424666735444,-1.0404652576034928e-41,0.0011883782860423742,0.0006827712509182818
0,147.64424666735442,-1.0404812239188048e-41,0.001290548585819861,0.0007849512575316684
0,147.69424666735443,-1.0404956708383274e-41,0.0014038492515927568,0.0008982616679897393
0,147.74424666735442,-1.0405087429516867e-41,0.001529489987455483,0.00102391218626963
0,147.79424666735443,-1.040520571088987e-41,0.0016688117004957296,0.00116324371934205
0,147.84424666735444,-1.0405312736302022e-41,0.0018233007039137295,0.0013177425802905578
0,147.89424666735442,-1.0405409576899616e-41,0.001994604455002885,0.0014890562262921876
0,147.94424666735443,-1.0405497201895904e-41,0.002184548993591427,0.0016790106970591058
0,147.99424666735442,-1.04055764882713e-41,0.0023951582643848873,0.0018896299371810826
0,148.04424666735443,-1.0405648229550501e-41,0.002628675526413215,0.0021231572055726094
0,148.09424666735444,-1.0405713143744338e-41,0.0028875870746664033,0.0023820787971085226
0,148.14424666735442,-1.0405771880535884e-41,0.00317464852324854,0.0026691503257780546
0,148.19424666735443,-1.040582502778269e-41,0.003492913926223573,0.002987425845530599
0,148.24424666735442,-1.0405873117400265e-41,0.003845768042058873,0.0033402901147192698
0,148.29424666735443,-1.0405916630685667e-41,0.0042369620805101284,0.0037314943429857987
0,148.34424666735444,-1.040595600313448e-41,0.004670653307252825,0.004165195795892013
0,148.39424666735442,-1.0405991628799406e-41,0.005151448921967685,0.004646001673005271
0,148.44424666735443,-1.0406023864234073e-41,0.005684454670314978,0.005179017719872779
0,148.49424666735442,-1.0406053032061546e-41,0.0062753286997720694,0.005769902083859129
0,148.54424666735443,-1.0406079424203247e-41,0.006930341224184049,0.006424924978696938
0,148.59424666735444,-1.04061033048006e-41,0.00765644062262106,0.007151034783344163
0,148.64424666735442,-1.040612491285865e-41,0.00846132666544076,0.007955931268046577
0,148.69424666735443,-1.0406144464638105e-41,0.00935353163496029,0.008848146715009723
0,148.74424666735442,-1.0406162155819744e-41,0.010342510190659253,0.009837135783601896
0,148.79424666735443,-1.0406178163462862e-41,0.011438738920235553,0.010933375061409989
0,148.84424666735444,-1.0406192647777329e-41,0.012653826619005,0.012148473343639084
0,148.89424666735442,-1.0406205753727033e-41,0.014000636452225554,0.013495293795436708
0,148.94424666735443,-1.0406217612480725e-41,0.015493421279004611,0.01498808927580011
0,148.99424666735442,-1.0406228342724796e-41,0.017147973553856975,0.016642652239134234
0,149.04424666735443,-1.0406238051851136e-41,0.018981791374177902,0.01847648078272476
0,149.09424666735444,-1.0406246837031944e-41,0.021014262410346728,0.020508962576841736
0,149.14424666735442,-1.0406254786192264e-41,0.02326686764180523,0.022761578600817945
0,149.19424666735443,-1.0406261978889965e-41,0.025763407029028514,0.025258128815019775
0,149.24424666735442,-1.040626848711198e-41,0.02853024948006742,0.028024982127389627
0,149.29424666735443,-1.0406274375994784e-41,0.031596609723704615,0.031091353266602013
0,149.34424666735444,-1.0406279704476296e-41,0.03499485498167723,0.03448960945428621
0,149.39424666735442,-1.040628452588575e-41,0.038760844643071266,0.03825561007942063
0,149.44424666735443,-1.0406288888477431e-41,0.04293430648782862,0.042429082921839854
0,149.49424666735442,-1.0406292835913623e-41,0.047559253387053226,0.047054040852540786
0,149.54424666735443,-1.0406296407701595e-41,0.05268444482947785,0.052179243360149466
0,149.59424666735444,-1.0406299639589002e-41,0.058363898090116655,0.05785870771957356
0,149.64424666735442,-1.0406302563921658e-41,0.06465745437409944,0.0641522751358367
0,149.69424666735443,-1.0406305209967269e-41,0.07163140584084518,0.07112623776825196
0,149.74424666735442,-1.0406307604208346e-41,0.07935919004728846,0.07885403317364825
0,149.79424666735443,-1.0406309770607262e-41,0.08792215905049351,0.08741701340898446
0,149.84424666735444,-1.0406311730846062e-41,0.09741043118644173,0.09690529681013688
0,149.89424666735442,-1.0406313504543478e-41,0.10792383440187908,0.1074187113237467
0,149.94424666735443,-1.0406315109451268e-41,0.11957295096800262,0.1190678392209064
0,149.99424666735442,-1.0406316561631888e-41,0.13248027445873484,0.1319751740754342
0,150.04424666735443,-1.0406317875619251e-41,0.14678149104349786,0.14627640205664824
0,150.09424666735444,-1.0406319064564185e-41,0.1626268984359664,0.16212182087811952
0,150.14424666735442,-1.0406320140366048e-41,0.18018297727094634,0.1796779111745505
0,150.19424666735443,-1.0406321113791829e-41,0.19963413126478402,0.19912907666218424
0,150.24424666735442,-1.0406321994583899e-41,0.22118461426769023,0.22067957119112872
0,150.29424666735443,-1.040632279155752e-41,0.24506066425751277,0.244555632739129
0,150.34424666735444,-1.0406323512689076e-41,0.27151286647244116,0.2710078465442723
0,150.39424666735442,-1.0406324165195889e-41,0.3008187702593212,0.3003137619533022
0,150.44424666735443,-1.040632475560847e-41,0.33328578684707066,0.3327807901950347
0,150.49424666735442,-1.0406325289835866e-41,0.36925439816961886,0.3687494132032976
0,150.54424666735443,-1.0406325773224801e-41,0.40910171009048524,0.4085967368415089
0,150.59424666735444,-1.04063262106132e-41,0.4532453869524993,0.45274042545239707
0,150.64424666735442,-1.0406326606378588e-41,0.5021480083318782,0.5016430586120786
0,150.69424666735443,-1.040632696448192e-41,0.5563218932530859,0.5558169553449166
0,150.74424666735442,-1.0406327288507214e-41,0.6163344419669338,0.6158295159016226
0,150.79424666735443,-1.0406327581697426e-41,0.6828140507601466,0.6823091365688212
0,150.84424666735444,-1.0406327846986898e-41,0.75645666120151,0.7559517589151983
0,150.89424666735442,-1.040632808703074e-41,0.838033011805217,0.8375281214548473
0,150.94424666735443,-1.0406328304231391e-41,0.9283966673678661,0.9278917889842675
0,150.99424666735442,-1.0406328500762666e-41,1.0284929092903632,1.0279880429042658
0,151.04424666735443,-1.0406328678591519e-41,1.1393685791142771,1.1388637247563127
0,151.09424666735444,-1.0406328839497717e-41,1.262182977369378,1.2616781350700794
0,151.14424666735442,-1.0406328985091668e-41,1.398219930757125,1.3977151005469273
0,151.19424666735443,-1.0406329116830521e-41,1.548901152786457,1.5483963346956966
0,151.24424666735442,-1.0406329236032765e-41,1.7158010363637117,1.7152962304226282
0,151.29424666735443,-1.0406329343891417e-41,1.9006630316584503,1.9001582378971855
0,151.34424666735444,-1.040632944148596e-41,2.105417778962979,2.1049129974115774
0,151.39424666735442,-1.0406329529793155e-41,2.3322031844215725,2.331698415109982
0,151.44424666735443,-1.0406329609696808e-41,2.5833866465961246,2.5828818895541956
0,151.49424666735442,-1.0406329681996624e-41,2.8615896640746445,2.861084919332132
0,151.54424666735443,-1.0406329747416202e-41,3.169715078951274,3.1692103465378367
0,151.59424666735444,-1.0406329806610285e-41,3.5109772382460114,3.5104725181912113
0,151.64424666735442,-1.0406329860171307e-41,3.8889353854985567,3.888430677831861
0,151.69424666735443,-1.0406329908635322e-41,4.307530628145882,4.307025932896662
0,151.74424666735442,-1.0406329952487377e-41,4.771126863237155,4.770622180434687
0,151.79424666735443,-1.0406329992166357e-41,5.284556084939721,5.284051414613186
0,151.84424666735444,-1.0406330028069383e-41,5.853168542535948,5.852663884714432
0,151.89424666735442,-1.0406330060555784e-41,6.482888267716363,6.482383622428858
0,151.94424666735443,-1.0406330089950697e-41,7.180274545408163,7.179769912683568
0,151.99424666735442,-1.0406330116548312e-41,7.952589963737056,7.952085343604176
0,152.04424666735443,-1.040633014061483e-41,8.807875746647435,8.807371139134977
0,152.09424666735444,-1.0406330162391116e-41,9.755035147847936,9.754530552984521
0,152.14424666735442,-1.0406330182095115e-41,10.803925767959193,10.803421185773342
0,152.19424666735443,-1.040633019992403e-41,11.965461748794795,11.96495717931494
0,152.24424666735442,-1.0406330216056299e-41,13.251726900597246,13.251222343851724
0,152.29424666735443,-1.040633023065338e-41,14.676099930843783,14.67559538686084
0,152.34424666735444,-1.0406330243861366e-41,16.253393068006776,16.252888536814563
0,152.39424666735442,-1.0406330255812444e-41,18.00000551181392,17.999500993440503
0,152.44424666735443,-1.0406330266626229e-41,19.934093294394586,19.933588788867933
0,152.49424666735442,-1.0406330276410944e-41,22.075757305865007,22.075252813212995
0,152.54424666735443,-1.0406330285264521e-41,24.447251425167423,24.446746945417836
0,152.59424666735444,-1.040633029327557e-41,27.073212904115337,27.072708437295876
0,152.64424666735442,-1.0406330300524265e-41,29.980917381959934,29.9804129280982
0,152.69424666735443,-1.0406330307083157e-41,33.20056116151563,33.20005672063913
0,152.74424666735442,-1.0406330313017887e-41,36.76557365869955,36.76506923083572
0,152.79424666735443,-1.0406330318387853e-41,40.712963248183144,40.71245883335932
0,152.84424666735444,-1.0406330323246799e-41,45.08370007168003,45.08319566992344
0,152.89424666735442,-1.0406330327643355e-41,49.92313975609556,49.922635367433365
0,152.94424666735443,-1.0406330331621524e-41,55.28149240989062,55.28098803434989
0,152.99424666735442,-1.040633033522112e-41,61.21434173208732,61.21383736969503
0,153.04424666735443,-1.0406330338478168e-41,67.78321958424505,67.78271523502809
0,153.09424666735444,-1.0406330341425269e-41,75.05624194635158,75.05573761033675
0,153.14424666735442,-1.0406330344091915e-41,83.10881280937639,83.10830848659037
0,153.19424666735443,-1.0406330346504796e-41,92.02440325609348,92.02389894656292
0,153.24424666735442,-1.0406330348688061e-41,101.89541375521891,101.89490945897033
0,153.29424666735443,-1.0406330350663561e-41,112.82412854999333,112.82362426705319
0,153.34424666735444,-1.0406330352451068e-41,124.92377196919779,124.92326769959243
0,153.39424666735442,-1.040633035406847e-41,138.31967753694,138.3191732806957
0,153.44424666735443,-1.0406330355531957e-41,153.1505819171383,153.15007767428128
0,153.49424666735442,-1.0406330356856175e-41,169.57005701191326,169.56955278246954
0,153.54424666735443,-1.0406330358054376e-41,187.74809495347563,187.74759073747128
0,153.59424666735444,-1.0406330359138553e-41,207.87286230003,207.87235809749092
0,153.64424666735442,-1.0406330360119557e-41,230.15264148547533,230.15213729642738
0,153.69424666735443,-1.0406330361007206e-41,254.817979496444,254.8174753209129
0,153.74424666735442,-1.0406330361810386e-41,282.12406587911994,282.12356171713134
0,153.79424666735443,-1.0406330362537132e-41,312.3533645345544,312.3528603861339
0,153.84424666735444,-1.0406330363194718e-41,345.81852636711653,345.8180222322897
0,153.89424666735442,-1.0406330363789728e-41,382.8656127358351,382.8651086146272
0,153.94424666735443,-1.0406330364328114e-41,423.8776628494089,423.8771587418454
0,153.99424666735442,-1.0406330364815266e-41,469.2786417768976,469.27813768300365
0,154.04424666735443,-1.040633036525606e-41,519.5378096543448,519.5373055741454
0,154.09424666735444,-1.0406330365654907e-41,575.174556989809,575.1740529233297
0,154.14424666735442,-1.0406330366015798e-41,636.7637557544019,636.7632517016673
0,154.19424666735443,-1.0406330366342346e-41,704.9416812393087,704.9411772003436
0,154.24424666735442,-1.0406330366637819e-41,780.4125655151871,780.4120614900166
0,154.29424666735443,-1.0406330366905173e-41,863.9558498118624,863.9553458005113
0,154.34424666735444,-1.0406330367147086e-41,956.4342103040759,956.4337063065686
0,154.39424666735442,-1.0406330367365978e-41,1058.8024397243735,1058.8019357407347
0,154.44424666735443,-1.0406330367564039e-41,1172.1172760004492,1172.1167720307035
0,154.49424666735442,-1.0406330367743253e-41,1297.5482788255874,1297.547774869759
0,154.54424666735443,-1.0406330367905412e-41,1436.3898658184423,1436.3893618765555
0,154.59424666735444,-1.0406330368052139e-41,1590.0746318137103,1590.0741278857893
0,154.64424666735442,-1.0406330368184904e-41,1760.1880879827943,1760.1875840688633
0,154.69424666735443,-1.0406330368305033e-41,1948.4849720350553,1948.4844681351387
0,154.74424666735442,-1.0406330368413732e-41,2156.907296851663,2156.906792965785
0,154.79424666735443,-1.0406330368512087e-41,2387.6043227232694,2387.603818851453
0,154.84424666735444,-1.040633036860108e-41,2642.9546580675533,2642.954154209823
0,154.89424666735442,-1.0406330368681607e-41,2925.59071531636,2925.5902114727387
0,154.94424666735443,-1.040633036875447e-41,3238.4257727859817,3238.4252689564946
0,154.99424666735442,-1.0406330368820398e-41,3584.683920037054,3584.6834162217233
0,155.04424666735443,-1.0406330368880054e-41,3967.9331937700317,3967.9326899688813
0,155.09424666735444,-1.0406330368934032e-41,4392.122243967192,4392.121740180245
0,155.14424666735442,-1.0406330368982873e-41,4861.620906151549,4861.6204023788305
0,155.19424666735443,-1.0406330369027066e-41,5381.265095621252,5381.264591862784
0,155.24424666735442,-1.0406330369067054e-41,5956.406483763449,5956.405980019254
0,155.29424666735443,-1.0406330369103237e-41,6592.967465514372,6592.966961784474
0,155.34424666735444,-1.0406330369135976e-41,7297.501981174115,7297.501477458536
0,155.39424666735442,-1.04063303691656e-41,8077.2628157170575,8077.262312015822
0,155.44424666735443,-1.0406330369192404e-41,8940.2760650156,8940.27556132873
0,155.49424666735442,-1.0406330369216659e-41,9895.423531725459,9895.423028052977
0,155.54424666735443,-1.0406330369238604e-41,10952.533894728236,10952.533391070167
0,155.59424666735444,-1.0406330369258462e-41,12122.483585754686,12122.48308211105
0,155.64424666735442,-1.0406330369276429e-41,13417.308406135084,13417.307902505903
0,155.69424666735443,-1.0406330369292688e-41,14850.327026456716,14850.326522842015
0,155.74424666735442,-1.0406330369307398e-41,16436.27763342896,16436.277129828763
0,155.79424666735443,-1.0406330369320708e-41,18191.469122727725,18191.46861914205
0,155.84424666735444,-1.0406330369332753e-41,20133.948385276955,20133.947881705826
0,155.89424666735442,-1.0406330369343651e-41,22283.685399006892,22283.68489545033
0,155.94424666735443,-1.0406330369353512e-41,24662.778020123234,24662.77751658126
0,155.99424666735442,-1.0406330369362434e-41,27295.6785692762,27295.67806574884
0,156.04424666735443,-1.0406330369370507e-41,30209.444530826444,30209.44402731372
0,156.09424666735444,-1.0406330369377812e-41,33434.015929760106,33434.015426262034
0,156.14424666735442,-1.0406330369384423e-41,37002.522223492204,37002.521720008815
0,156.19424666735443,-1.0406330369390404e-41,40951.621847326045,40951.621343857354
0,156.24424666735442,-1.0406330369395815e-41,45321.87788593546,45321.87738248149
0,156.29424666735443,-1.0406330369400712e-41,50158.17371236713,50158.1732089279
0,156.34424666735444,-1.0406330369405143e-41,55510.1728441966,55510.17234077213
0,156.39424666735442,-1.0406330369409152e-41,61432.82771821712,61432.82721480744
0,156.44424666735443,-1.040633036941278e-41,67986.94258455775,67986.94208116287
0,156.49424666735442,-1.0406330369416062e-41,75239.79627375846,75239.79577037842
0,156.54424666735443,-1.0406330369419033e-41,83265.83120181123,83265.83069844605
0,156.59424666735444,-1.0406330369421719e-41,92147.41565425067,92147.41515090036
0,156.64424666735442,-1.0406330369424151e-41,101975.68713868206,101975.68663534662
0,156.69424666735443,-1.0406330369426352e-41,112851.48542254671,112851.48491922619
0,156.74424666735442,-1.0406330369428343e-41,124886.38478829782,124886.38428499224
0,156.79424666735443,-1.0406330369430143e-41,138203.8360509903,138203.83554769968
