mG_eV,a,phase,mu_factor,scheme,eta,scalar_CW_clockoff_eV4,max_abs_delta,max_abs_delta_kinetic,min_f,min_D,max_tree_force_ratio,max_charged_force_ratio,max_modulus_force_ratio,max_selected_force_ratio,max_selected_index,max_component_sum_ratio,max_component_sum_index,max_selected_x_ratio,max_selected_y_ratio,min_modulus_mass_eV,max_H_over_modulus_mass,max_mass_over_geometric_marker,geometric_marker_eV,max_d_over_s,max_B_over_s,min_scalar_over_fermion_mass2,max_Fcomp_abs_eV,max_above_threshold_AMSB_abs_eV,selected_budget_pass,component_sum_budget_pass
316.2277660168379,0.1,pi,2.0,scalar_retuned_eta,5.918670875378265e-52,-2105587879.2638812,9.864451458963775e-52,1.4339915842254744e-74,1.0,1.0,6.700139273233778e-16,1.9216491937225385e-15,1.1078914737048585e-15,2.3595267401040193e-15,1024,3.699554594750775e-15,1024,2.3595267401040193e-15,0.0,692.8203230275509,1.3927957699248754e-35,1.2986766571533386e-17,7.700146102510003e+27,2.4041928502152206e-68,5.237068767221345e-46,1.0,3.743296137419582e-49,4.3475005670731475e-52,True,True
562.341325190349,0.1,pi,0.5,tree_eta,2.2383619599143748e-72,-829496874.1061455,3.739731944558653e-72,4.534679551665681e-75,1.0,1.0,4.5059872279383936e-36,3.7252734392199936e-35,1.008536391552452e-15,1.008536391552452e-15,1024,1.008536391552452e-15,1024,1.008536391552452e-15,0.0,1232.0281152964092,7.832266189790669e-36,1.2986766571533386e-17,7.700146102510003e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,2.517446861587833e-69,2.923787287071071e-72,True,True
562.341325190349,0.1,pi,0.5,scalar_retuned_eta,7.373362269564085e-53,-829496874.1061455,1.228893711594014e-52,4.534679551665681e-75,1.0,1.0,1.4843120464256624e-16,7.570341827189411e-16,1.008536391552452e-15,4.97399774795064e-16,812,1.914001778913959e-15,1024,4.97399774795064e-16,0.0,1232.0281152964092,7.832266189790669e-36,1.2986766571533386e-17,7.700146102510003e+27,9.471323774427651e-69,5.237068767221315e-46,1.0,8.292692619550374e-50,9.63121392017654e-53,True,True
562.341325190349,0.1,pi,1.0,tree_eta,2.2383619599143748e-72,-10942687833.37248,3.739731944558653e-72,4.534679551665681e-75,1.0,1.0,4.5059872279383936e-36,3.7252734392199936e-35,2.6107976016751684e-15,2.6107976016751684e-15,1024,2.6107976016751684e-15,1024,2.6107976016751684e-15,0.0,1232.0281152964092,7.832266189790669e-36,1.2986766571533386e-17,7.700146102510003e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,2.517446861587833e-69,2.923787287071071e-72,True,True
562.341325190349,0.1,pi,1.0,scalar_retuned_eta,9.726908457027162e-52,-10942687833.37248,1.6211514095045268e-51,4.534679551665681e-75,1.0,1.0,1.9580982012563765e-15,9.986763059972165e-15,2.6107976016751684e-15,1.0639462460390958e-14,1024,1.455565886290371e-14,1024,1.0639462460390958e-14,0.0,1232.0281152964092,7.832266189790669e-36,1.2986766571533386e-17,7.700146102510003e+27,1.2494530439797487e-67,5.237068767221416e-46,1.0,1.0939685183459735e-48,1.2705456846777367e-51,True,True
562.341325190349,0.1,pi,2.0,tree_eta,2.2383619599143748e-72,-21055878792.638817,3.739731944558653e-72,4.534679551665681e-75,1.0,1.0,4.5059872279383936e-36,3.7252734392199936e-35,6.2301315949027885e-15,6.2301315949027885e-15,1024,6.2301315949027885e-15,1024,6.2301315949027885e-15,0.0,1232.0281152964092,7.832266189790669e-36,1.2986766571533386e-17,7.700146102510003e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,2.517446861587833e-69,2.923787287071071e-72,True,True
562.341325190349,0.1,pi,2.0,scalar_retuned_eta,1.8716480687097914e-51,-21055878792.638817,3.119413447849652e-51,4.534679551665681e-75,1.0,1.0,3.767765197870186e-15,1.9216491937225393e-14,6.2301315949027885e-15,2.1678858334257994e-14,1024,2.9214388729998365e-14,1024,2.1678858334257994e-14,0.0,1232.0281152964092,7.832266189790669e-36,1.2986766571533386e-17,7.700146102510003e+27,2.404192850215221e-67,5.237068767221517e-46,1.0,2.105010110496443e-48,2.444779230153708e-51,True,True
1000.0,0.1,pi,0.5,tree_eta,7.078322021207937e-73,-8294968741.061458,1.1826070783295882e-72,1.4339915842254743e-75,1.0,1.0,2.5339028290496642e-36,3.7252734392199936e-35,5.671416909282985e-15,5.671416909282985e-15,1024,5.671416909282985e-15,1024,5.671416909282985e-15,0.0,2190.8902300206646,4.404406948410451e-36,1.2986766571533386e-17,7.700146102510003e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,1.4156644042415875e-69,1.644166417586242e-72,True,True
1000.0,0.1,pi,0.5,scalar_retuned_eta,2.3316618785370934e-52,-8294968741.061458,3.886103130895155e-52,1.4339915842254743e-75,1.0,1.0,8.346900031830061e-16,7.570341827189414e-15,5.671416909282985e-15,1.9491767172501027e-15,611,1.4076448739655405e-14,1024,1.9491767172501027e-15,0.0,2190.8902300206646,4.404406948410451e-36,1.2986766571533386e-17,7.700146102510003e+27,9.471323774427656e-68,5.237068767221354e-46,1.0,4.6633237570741864e-49,5.4160295990638144e-52,True,True
1000.0,0.1,pi,1.0,tree_eta,7.078322021207937e-73,-109426878333.72484,1.1826070783295882e-72,1.4339915842254743e-75,1.0,1.0,2.5339028290496642e-36,3.7252734392199936e-35,1.4681593831297994e-14,1.4681593831297994e-14,1024,1.4681593831297994e-14,1024,1.4681593831297994e-14,0.0,2190.8902300206646,4.404406948410451e-36,1.2986766571533386e-17,7.700146102510003e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,1.4156644042415875e-69,1.644166417586242e-72,True,True
1000.0,0.1,pi,1.0,scalar_retuned_eta,3.075918531615988e-51,-109426878333.72484,5.1265308860266456e-51,1.4339915842254743e-75,1.0,1.0,1.1011195373473498e-14,9.98676305997217e-14,1.4681593831297994e-14,1.035380290575462e-13,1024,1.255604198044932e-13,1024,1.035380290575462e-13,0.0,2190.8902300206646,4.404406948410451e-36,1.2986766571533386e-17,7.700146102510003e+27,1.2494530439797492e-66,5.237068767221922e-46,1.0,6.151837063231975e-48,7.144803440365581e-51,True,True
1000.0,0.1,pi,2.0,tree_eta,7.078322021207937e-73,-210558787926.3882,1.1826070783295882e-72,1.4339915842254743e-75,1.0,1.0,2.5339028290496642e-36,3.7252734392199936e-35,3.5034604571878984e-14,3.5034604571878984e-14,1024,3.5034604571878984e-14,1024,3.5034604571878984e-14,0.0,2190.8902300206646,4.404406948410451e-36,1.2986766571533386e-17,7.700146102510003e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,1.4156644042415875e-69,1.644166417586242e-72,True,True
1000.0,0.1,pi,2.0,scalar_retuned_eta,5.918670875378267e-51,-210558787926.3882,9.864451458963777e-51,1.4339915842254743e-75,1.0,1.0,2.118770074376399e-14,1.9216491937225399e-13,3.5034604571878984e-14,2.06011823200369e-13,1024,2.4838722468789697e-13,1024,2.06011823200369e-13,0.0,2190.8902300206646,4.404406948410451e-36,1.2986766571533386e-17,7.700146102510003e+27,2.404192850215222e-66,5.2370687672224905e-46,1.0,1.1837341750756534e-47,1.3748003920824782e-50,True,True
1778.2794100389228,0.1,pi,0.5,tree_eta,2.2383619599143748e-73,-82949687410.61458,3.739731944558652e-73,4.53467955166568e-76,1.0,1.0,1.424918274791363e-36,3.7252734392199936e-35,3.189272100473148e-14,3.189272100473148e-14,1024,3.189272100473148e-14,1024,3.189272100473148e-14,0.0,3896.0149857011875,2.4767800400467144e-36,1.2986766571533386e-17,7.700146102510003e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,7.960865971060203e-70,9.245827220989161e-73,True,True
1778.2794100389228,0.1,pi,0.5,scalar_retuned_eta,7.373362269564086e-52,-82949687410.61458,1.2288937115940141e-51,4.53467955166568e-76,1.0,1.0,4.693806825130683e-15,7.570341827189412e-14,3.189272100473148e-14,3.9116890442031954e-14,1024,1.1228994610175628e-13,1024,3.9116890442031954e-14,0.0,3896.0149857011875,2.4767800400467144e-36,1.2986766571533386e-17,7.700146102510003e+27,9.471323774427653e-67,5.237068767221569e-46,1.0,2.622379661344735e-48,3.0456572620077005e-51,True,True
1778.2794100389228,0.1,pi,1.0,tree_eta,2.2383619599143748e-73,-1094268783337.2484,3.739731944558652e-73,4.53467955166568e-76,1.0,1.0,1.424918274791363e-36,3.7252734392199936e-35,8.25606693099857e-14,8.25606693099857e-14,1024,8.25606693099857e-14,1024,8.25606693099857e-14,0.0,3896.0149857011875,2.4767800400467144e-36,1.2986766571533386e-17,7.700146102510003e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,7.960865971060203e-70,9.245827220989161e-73,True,True
1778.2794100389228,0.1,pi,1.0,scalar_retuned_eta,9.726908457027164e-51,-1094268783337.2484,1.621151409504527e-50,4.53467955166568e-76,1.0,1.0,6.192050198248928e-14,9.98676305997217e-13,8.25606693099857e-14,1.0193164733247134e-12,1024,1.143157477289692e-12,1024,1.0193164733247134e-12,0.0,3896.0149857011875,2.4767800400467144e-36,1.2986766571533386e-17,7.700146102510003e+27,1.2494530439797494e-65,5.2370687672247665e-46,1.0,3.459432206492975e-47,4.0178182348797463e-50,True,True
1778.2794100389228,0.1,pi,2.0,tree_eta,2.2383619599143748e-73,-2105587879263.882,3.739731944558652e-73,4.53467955166568e-76,1.0,1.0,1.424918274791363e-36,3.7252734392199936e-35,1.9701405962470288e-13,1.9701405962470288e-13,1024,1.9701405962470288e-13,1024,1.9701405962470288e-13,0.0,3896.0149857011875,2.4767800400467144e-36,1.2986766571533386e-17,7.700146102510003e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,7.960865971060203e-70,9.245827220989161e-73,True,True
1778.2794100389228,0.1,pi,2.0,scalar_retuned_eta,1.8716480687097917e-50,-2105587879263.882,3.1194134478496524e-50,4.53467955166568e-76,1.0,1.0,1.1914719713984784e-13,1.921649193722539e-12,1.9701405962470288e-13,1.9995160562073944e-12,1024,2.23781045048709e-12,1024,1.9995160562073944e-12,0.0,3896.0149857011875,2.4767800400467144e-36,1.2986766571533386e-17,7.700146102510003e+27,2.4041928502152217e-65,5.2370687672279636e-46,1.0,6.656626446851475e-47,7.731070743558721e-50,True,True
3162.2776601683795,0.1,pi,0.5,tree_eta,7.078322021207937e-74,-829496874106.1459,1.182607078329588e-73,1.433991584225474e-76,1.0,1.0,8.012904309341209e-37,3.7252734392199947e-35,1.7934594993726783e-13,1.7934594993726783e-13,1024,1.7934594993726783e-13,1024,1.7934594993726783e-13,0.0,6928.203230275511,1.3927957699248751e-36,1.2986766571533386e-17,7.700146102510003e+27,2.875343869512783e-88,5.237068767221307e-46,1.0,4.47672391982875e-70,5.1993107319320475e-73,True,True
3162.2776601683795,0.1,pi,0.5,scalar_retuned_eta,2.3316618785370934e-51,-829496874106.1459,3.8861031308951554e-51,1.433991584225474e-76,1.0,1.0,2.6395215502314937e-14,7.570341827189415e-13,1.7934594993726783e-13,5.512930172793588e-13,1024,9.627753481585243e-13,1024,5.512930172793588e-13,0.0,6928.203230275511,1.3927957699248751e-36,1.2986766571533386e-17,7.700146102510003e+27,9.471323774427657e-66,5.237068767222781e-46,1.0,1.4746724539128176e-47,1.712698940793021e-50,True,True
3162.2776601683795,0.1,pi,1.0,tree_eta,7.078322021207937e-74,-10942687833372.484,1.182607078329588e-73,1.433991584225474e-76,1.0,1.0,8.012904309341209e-37,3.7252734392199947e-35,4.642727618837955e-13,4.642727618837955e-13,1024,4.642727618837955e-13,1024,4.642727618837955e-13,0.0,6928.203230275511,1.3927957699248751e-36,1.2986766571533386e-17,7.700146102510003e+27,2.875343869512783e-88,5.237068767221307e-46,1.0,4.47672391982875e-70,5.1993107319320475e-73,True,True
3162.2776601683795,0.1,pi,1.0,scalar_retuned_eta,3.0759185316159883e-50,-10942687833372.484,5.126530886026647e-50,1.433991584225474e-76,1.0,1.0,3.482045714128466e-13,9.986763059972171e-12,4.642727618837955e-13,1.0102831250443122e-11,1024,1.0799240393268813e-11,1024,1.0102831250443122e-11,0.0,6928.203230275511,1.3927957699248751e-36,1.2986766571533386e-17,7.700146102510003e+27,1.2494530439797493e-64,5.2370687672407604e-46,1.0,1.945381691405433e-46,2.259385230576226e-49,True,True
3162.2776601683795,0.1,pi,2.0,tree_eta,7.078322021207937e-74,-21055878792638.824,1.182607078329588e-73,1.433991584225474e-76,1.0,1.0,8.012904309341209e-37,3.7252734392199947e-35,1.107891473704859e-12,1.107891473704859e-12,1024,1.107891473704859e-12,1024,1.107891473704859e-12,0.0,6928.203230275511,1.3927957699248751e-36,1.2986766571533386e-17,7.700146102510003e+27,2.875343869512783e-88,5.237068767221307e-46,1.0,4.47672391982875e-70,5.1993107319320475e-73,True,True
3162.2776601683795,0.1,pi,2.0,scalar_retuned_eta,5.918670875378268e-50,-21055878792638.824,9.864451458963777e-50,1.433991584225474e-76,1.0,1.0,6.700139273233783e-13,1.9216491937225402e-11,1.107891473704859e-12,1.965436948360688e-11,1024,2.099439733825364e-11,1024,1.965436948360688e-11,0.0,6928.203230275511,1.3927957699248751e-36,1.2986766571533386e-17,7.700146102510003e+27,2.4041928502152223e-64,5.2370687672587395e-46,1.0,3.743296137419585e-46,4.34750056707315e-49,True,True
5623.413251903491,0.1,pi,0.5,tree_eta,2.2383619599143743e-74,-8294968741061.459,3.739731944558652e-74,4.53467955166568e-77,1.0,1.0,4.505987227938394e-37,3.7252734392199936e-35,1.008536391552452e-12,1.008536391552452e-12,1024,1.008536391552452e-12,1024,1.008536391552452e-12,0.0,12320.281152964093,7.832266189790669e-37,1.2986766571533386e-17,7.700146102510003e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,2.5174468615878326e-70,2.9237872870710704e-73,True,True
5623.413251903491,0.1,pi,0.5,scalar_retuned_eta,7.373362269564085e-51,-8294968741061.459,1.228893711594014e-50,4.53467955166568e-77,1.0,1.0,1.4843120464256622e-13,7.570341827189412e-12,1.008536391552452e-12,6.413374230994393e-12,1024,8.72730942338443e-12,1024,6.413374230994393e-12,0.0,12320.281152964093,7.832266189790669e-37,1.2986766571533386e-17,7.700146102510003e+27,9.471323774427653e-65,5.2370687672296e-46,1.0,8.292692619550376e-47,9.631213920176542e-50,True,True
5623.413251903491,0.1,pi,1.0,tree_eta,2.2383619599143743e-74,-109426878333724.84,3.739731944558652e-74,4.53467955166568e-77,1.0,1.0,4.505987227938394e-37,3.7252734392199936e-35,2.6107976016751687e-12,2.6107976016751687e-12,1024,2.6107976016751687e-12,1024,2.6107976016751687e-12,0.0,12320.281152964093,7.832266189790669e-37,1.2986766571533386e-17,7.700146102510003e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,2.5174468615878326e-70,2.9237872870710704e-73,True,True
5623.413251903491,0.1,pi,1.0,scalar_retuned_eta,9.726908457027162e-50,-109426878333724.84,1.6211514095045266e-49,4.53467955166568e-77,1.0,1.0,1.9580982012563764e-12,9.986763059972166e-11,2.6107976016751687e-12,1.0052033000014045e-10,1024,1.0443652640265321e-10,1024,1.0052033000014045e-10,0.0,12320.281152964093,7.832266189790669e-37,1.2986766571533386e-17,7.700146102510003e+27,1.2494530439797486e-63,5.237068767330705e-46,1.0,1.0939685183459737e-45,1.270545684677737e-48,True,True
5623.413251903491,0.1,pi,2.0,tree_eta,2.2383619599143743e-74,-210558787926388.28,3.739731944558652e-74,4.53467955166568e-77,1.0,1.0,4.505987227938394e-37,3.7252734392199936e-35,6.2301315949027894e-12,6.2301315949027894e-12,1024,6.2301315949027894e-12,1024,6.2301315949027894e-12,0.0,12320.281152964093,7.832266189790669e-37,1.2986766571533386e-17,7.700146102510003e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,2.5174468615878326e-70,2.9237872870710704e-73,True,True
5623.413251903491,0.1,pi,2.0,scalar_retuned_eta,1.871648068709792e-49,-210558787926388.28,3.1194134478496524e-49,4.53467955166568e-77,1.0,1.0,3.767765197870187e-12,1.9216491937225396e-10,6.2301315949027894e-12,1.9462728576928656e-10,1024,2.0216281616502693e-10,1024,1.9462728576928656e-10,0.0,12320.281152964093,7.832266189790669e-37,1.2986766571533386e-17,7.700146102510003e+27,2.4041928502152218e-63,5.237068767431808e-46,1.0,2.105010110496444e-45,2.4447792301537088e-48,True,True
10000.0,0.1,pi,0.5,tree_eta,7.078322021207937e-75,-82949687410614.58,1.1826070783295878e-74,1.4339915842254744e-77,1.0,1.0,2.5339028290496638e-37,3.7252734392199936e-35,5.671416909282983e-12,5.671416909282983e-12,1024,5.671416909282983e-12,1024,5.671416909282983e-12,0.0,21908.902300206646,4.4044069484104505e-37,1.2986766571533386e-17,7.700146102510003e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,1.4156644042415874e-70,1.6441664175862418e-73,True,True
10000.0,0.1,pi,0.5,scalar_retuned_eta,2.331661878537093e-50,-82949687410614.58,3.8861031308951542e-50,1.4339915842254744e-77,1.0,1.0,8.346900031830059e-13,7.570341827189413e-11,5.671416909282983e-12,6.919731135942814e-11,1024,8.220952518436012e-11,1024,6.919731135942814e-11,0.0,21908.902300206646,4.4044069484104505e-37,1.2986766571533386e-17,7.700146102510003e+27,9.471323774427654e-64,5.23706876726794e-46,1.0,4.663323757074186e-46,5.416029599063814e-49,True,True
10000.0,0.1,pi,1.0,tree_eta,7.078322021207937e-75,-1094268783337248.4,1.1826070783295878e-74,1.4339915842254744e-77,1.0,1.0,2.5339028290496638e-37,3.7252734392199936e-35,1.468159383129799e-11,1.468159383129799e-11,1024,1.468159383129799e-11,1024,1.468159383129799e-11,0.0,21908.902300206646,4.4044069484104505e-37,1.2986766571533386e-17,7.700146102510003e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,1.4156644042415874e-70,1.6441664175862418e-73,True,True
10000.0,0.1,pi,1.0,scalar_retuned_eta,3.0759185316159877e-49,-1094268783337248.4,5.126530886026645e-49,1.4339915842254744e-77,1.0,1.0,1.1011195373473495e-11,9.98676305997217e-10,1.468159383129799e-11,1.0023467044550415e-09,1024,1.0243690952019885e-09,1024,1.0023467044550415e-09,0.0,21908.902300206646,4.4044069484104505e-37,1.2986766571533386e-17,7.700146102510003e+27,1.2494530439797492e-62,5.2370687678364905e-46,1.0,6.151837063231975e-45,7.144803440365579e-48,True,True
10000.0,0.1,pi,2.0,tree_eta,7.078322021207937e-75,-2105587879263882.2,1.1826070783295878e-74,1.4339915842254744e-77,1.0,1.0,2.5339028290496638e-37,3.7252734392199936e-35,3.503460457187897e-11,3.503460457187897e-11,1024,3.503460457187897e-11,1024,3.503460457187897e-11,0.0,21908.902300206646,4.4044069484104505e-37,1.2986766571533386e-17,7.700146102510003e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,1.4156644042415874e-70,1.6441664175862418e-73,True,True
10000.0,0.1,pi,2.0,scalar_retuned_eta,5.918670875378267e-49,-2105587879263882.2,9.864451458963777e-49,1.4339915842254744e-77,1.0,1.0,2.1187700743763988e-11,1.9216491937225396e-09,3.503460457187897e-11,1.9354960975506547e-09,1024,1.9778714990381825e-09,1024,1.9354960975506547e-09,0.0,21908.902300206646,4.4044069484104505e-37,1.2986766571533386e-17,7.700146102510003e+27,2.4041928502152215e-62,5.2370687684050415e-46,1.0,1.1837341750756534e-44,1.3748003920824782e-47,True,True
17782.794100389227,0.1,pi,0.5,tree_eta,2.238361959914375e-75,-829496874106145.5,3.7397319445586535e-75,4.53467955166568e-78,1.0,1.0,1.4249182747913632e-37,3.7252734392199936e-35,3.189272100473147e-11,3.189272100473147e-11,1024,3.189272100473147e-11,1024,3.189272100473147e-11,0.0,38960.14985701187,2.4767800400467144e-37,1.2986766571533386e-17,7.700146102510003e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,7.960865971060203e-71,9.24582722098916e-74,True,True
17782.794100389227,0.1,pi,0.5,scalar_retuned_eta,7.373362269564086e-50,-829496874106145.5,1.2288937115940142e-49,4.53467955166568e-78,1.0,1.0,4.693806825130682e-12,7.570341827189408e-10,3.189272100473147e-11,7.204476548890787e-10,1024,7.936207105488031e-10,1024,7.204476548890787e-10,0.0,38960.14985701187,2.4767800400467144e-37,1.2986766571533386e-17,7.700146102510003e+27,9.471323774427651e-63,5.237068767483544e-46,1.0,2.622379661344735e-45,3.0456572620076995e-48,True,True
17782.794100389227,0.1,pi,1.0,tree_eta,2.238361959914375e-75,-1.094268783337248e+16,3.7397319445586535e-75,4.53467955166568e-78,1.0,1.0,1.4249182747913632e-37,3.7252734392199936e-35,8.256066930998568e-11,8.256066930998568e-11,1024,8.256066930998568e-11,1024,8.256066930998568e-11,0.0,38960.14985701187,2.4767800400467144e-37,1.2986766571533386e-17,7.700146102510003e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,7.960865971060203e-71,9.24582722098916e-74,True,True
17782.794100389227,0.1,pi,1.0,scalar_retuned_eta,9.726908457027162e-49,-1.094268783337248e+16,1.6211514095045267e-48,4.53467955166568e-78,1.0,1.0,6.192050198248926e-11,9.986763059972164e-09,8.256066930998568e-11,1.000740322729966e-08,1024,1.0131244231264638e-08,1024,1.000740322729966e-08,0.0,38960.14985701187,2.4767800400467144e-37,1.2986766571533386e-17,7.700146102510003e+27,1.2494530439797484e-61,5.237068770680739e-46,1.0,3.4594322064929736e-44,4.017818234879745e-47,True,True
17782.794100389227,0.1,pi,2.0,tree_eta,2.238361959914375e-75,-2.1055878792638816e+16,3.7397319445586535e-75,4.53467955166568e-78,1.0,1.0,1.4249182747913632e-37,3.7252734392199936e-35,1.9701405962470287e-10,1.9701405962470287e-10,1024,1.9701405962470287e-10,1024,1.9701405962470287e-10,0.0,38960.14985701187,2.4767800400467144e-37,1.2986766571533386e-17,7.700146102510003e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,7.960865971060203e-71,9.24582722098916e-74,True,True
17782.794100389227,0.1,pi,2.0,scalar_retuned_eta,1.8716480687097917e-48,-2.1055878792638816e+16,3.119413447849652e-48,4.53467955166568e-78,1.0,1.0,1.1914719713984786e-10,1.921649193722539e-08,1.9701405962470287e-10,1.929435879971024e-08,1024,1.953265319398994e-08,1024,1.929435879971024e-08,0.0,38960.14985701187,2.4767800400467144e-37,1.2986766571533386e-17,7.700146102510003e+27,2.404192850215221e-61,5.237068773877934e-46,1.0,6.656626446851475e-44,7.731070743558721e-47,True,True
31622.776601683792,0.1,pi,0.5,tree_eta,7.078322021207937e-76,-8294968741061456.0,1.182607078329588e-75,1.4339915842254744e-78,1.0,1.0,8.012904309341209e-38,3.7252734392199936e-35,1.7934594993726777e-10,1.7934594993726777e-10,1024,1.7934594993726777e-10,1024,1.7934594993726777e-10,0.0,69282.03230275509,1.3927957699248754e-37,1.2986766571533386e-17,7.700146102510003e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,4.47672391982875e-71,5.199310731932047e-74,True,True
31622.776601683792,0.1,pi,0.5,scalar_retuned_eta,2.331661878537093e-49,-8294968741061456.0,3.886103130895154e-49,1.4339915842254744e-78,1.0,1.0,2.639521550231493e-11,7.570341827189411e-09,1.7934594993726777e-10,7.3646006617498295e-09,1024,7.776082992628993e-09,1024,7.3646006617498295e-09,0.0,69282.03230275509,1.3927957699248754e-37,1.2986766571533386e-17,7.700146102510003e+27,9.471323774427654e-62,5.237068768695979e-46,1.0,1.4746724539128172e-44,1.7126989407930202e-47,True,True
31622.776601683792,0.1,pi,1.0,tree_eta,7.078322021207937e-76,-1.0942687833372483e+17,1.182607078329588e-75,1.4339915842254744e-78,1.0,1.0,8.012904309341209e-38,3.7252734392199936e-35,4.642727618837953e-10,4.642727618837953e-10,1024,4.642727618837953e-10,1024,4.642727618837953e-10,0.0,69282.03230275509,1.3927957699248754e-37,1.2986766571533386e-17,7.700146102510003e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,4.47672391982875e-71,5.199310731932047e-74,True,True
31622.776601683792,0.1,pi,1.0,scalar_retuned_eta,3.075918531615988e-48,-1.0942687833372483e+17,5.126530886026645e-48,1.4339915842254744e-78,1.0,1.0,3.4820457141284644e-10,9.986763059972165e-08,4.642727618837953e-10,9.998369879019261e-08,1024,1.006801079330183e-07,1024,9.998369879019261e-08,0.0,69282.03230275509,1.3927957699248754e-37,1.2986766571533386e-17,7.700146102510003e+27,1.2494530439797487e-60,5.237068786675124e-46,1.0,1.9453816914054326e-43,2.259385230576226e-46,True,True
31622.776601683792,0.1,pi,2.0,tree_eta,7.078322021207937e-76,-2.105587879263882e+17,1.182607078329588e-75,1.4339915842254744e-78,1.0,1.0,8.012904309341209e-38,3.7252734392199936e-35,1.1078914737048583e-09,1.1078914737048583e-09,1024,1.1078914737048583e-09,1024,1.1078914737048583e-09,0.0,69282.03230275509,1.3927957699248754e-37,1.2986766571533386e-17,7.700146102510003e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,4.47672391982875e-71,5.199310731932047e-74,True,True
31622.776601683792,0.1,pi,2.0,scalar_retuned_eta,5.918670875378266e-48,-2.105587879263882e+17,9.864451458963774e-48,1.4339915842254744e-78,1.0,1.0,6.70013927323378e-10,1.9216491937225388e-07,1.1078914737048583e-09,1.9260279691863536e-07,1024,1.939428247732821e-07,1024,1.9260279691863536e-07,0.0,69282.03230275509,1.3927957699248754e-37,1.2986766571533386e-17,7.700146102510003e+27,2.4041928502152207e-60,5.237068804654268e-46,1.0,3.743296137419583e-43,4.3475005670731484e-46,True,True
56234.13251903491,0.1,pi,0.5,tree_eta,2.2383619599143746e-76,-8.294968741061458e+16,3.7397319445586527e-76,4.53467955166568e-79,1.0,1.0,4.505987227938394e-38,3.7252734392199936e-35,1.008536391552452e-09,1.008536391552452e-09,1024,1.008536391552452e-09,1024,1.008536391552452e-09,0.0,123202.81152964092,7.832266189790669e-38,1.2986766571533386e-17,7.700146102510003e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,2.5174468615878328e-71,2.9237872870710707e-74,True,True
56234.13251903491,0.1,pi,0.5,scalar_retuned_eta,7.373362269564086e-49,-8.294968741061458e+16,1.2288937115940142e-48,4.53467955166568e-79,1.0,1.0,1.4843120464256625e-10,7.570341827189412e-08,1.008536391552452e-09,7.45464506756991e-08,1024,7.686038586808914e-08,1024,7.45464506756991e-08,0.0,123202.81152964092,7.832266189790669e-38,1.2986766571533386e-17,7.700146102510003e+27,9.471323774427655e-61,5.2370687755139994e-46,1.0,8.292692619550376e-44,9.631213920176543e-47,True,True
56234.13251903491,0.1,pi,1.0,tree_eta,2.2383619599143746e-76,-1.0942687833372484e+18,3.7397319445586527e-76,4.53467955166568e-79,1.0,1.0,4.505987227938394e-38,3.7252734392199936e-35,2.6107976016751687e-09,2.6107976016751687e-09,1024,2.6107976016751687e-09,1024,2.6107976016751687e-09,0.0,123202.81152964092,7.832266189790669e-38,1.2986766571533386e-17,7.700146102510003e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,2.5174468615878328e-71,2.9237872870710707e-74,True,True
56234.13251903491,0.1,pi,1.0,scalar_retuned_eta,9.726908457027162e-48,-1.0942687833372484e+18,1.6211514095045268e-47,4.53467955166568e-79,1.0,1.0,1.958098201256377e-09,9.986763059972167e-07,2.6107976016751687e-09,9.993290053976356e-07,1024,1.0032452018001481e-06,1024,9.993290053976356e-07,0.0,123202.81152964092,7.832266189790669e-38,1.2986766571533386e-17,7.700146102510003e+27,1.2494530439797488e-59,5.237068876618159e-46,1.0,1.0939685183459736e-42,1.2705456846777369e-45,True,True
