label,epsilon,a,N,E,dlnE,t_Gyr,y,y_N,Delta,delta,comoving_radius_Mpc_h,physical_radius_Mpc_h,physical_radial_velocity_km_s,peculiar_radial_velocity_km_s
clock,0.0001,0.08340462746534694,-2.484051485960676,23.35706115887594,-1.4998594899550084,0.4129577774384835,0.902902939608429,-0.10105145382560643,1.358553667128746,0.3585536671287459,2.2572573490210726,0.18826570828851916,390.51911076721575,-49.21425549418812
clock,0.0001,0.08347020052242389,-2.4832655907931107,23.329545709036033,-1.4998536760401202,0.41344619255471277,0.9028234896089744,-0.10113837511882481,1.35891236377858,0.35891236377858005,2.257058724022436,0.18839714428503893,390.2847367562148,-49.23724214875247
clock,0.0001,0.08353582513330489,-2.4824796956255444,23.30206277993585,-1.4998478527123933,0.4139351837114254,0.9027439712667168,-0.10122537729907931,1.3592714954277725,0.3592714954277725,2.256859928166792,0.18852865630970417,390.0504157712731,-49.260242743294434
clock,0.0001,0.08360150133852166,-2.481693800457978,23.27461233318779,-1.4998420199463653,0.41442475158266345,0.9026643845180532,-0.10131246045354979,1.3596310627456984,0.35963106274569845,2.256660961295133,0.18866024437630466,389.8161477631685,-49.283257291127676
clock,0.0001,0.08366722917863782,-2.4809079052904126,23.247194330444742,-1.4998361777165885,0.41491489685318006,0.9025847292993121,-0.10139962466953181,1.3599910664030457,0.3599910664030457,2.25646182324828,0.1887919084985608,389.58193268258435,-49.306285805574255
clock,0.0001,0.08373300869424907,-2.4801220101228463,23.219808733404953,-1.499830325997556,0.41540562020855837,0.9025050055467534,-0.10148687003443482,1.3603515070718188,0.36035150707181884,2.2562625138668837,0.188923648690124,389.34777048019305,-49.32932829997411
clock,0.0001,0.08379883992598279,-2.4793361149552804,23.192455503812138,-1.4998244647637016,0.415896922335209,0.9024252131965681,-0.10157419663578159,1.3607123854253427,0.3607123854253427,2.2560630329914204,0.18905546496457526,389.11366110665773,-49.352384787684876
clock,0.0001,0.08386472291449845,-2.4785502197877145,23.16513460345929,-1.499818593989344,0.4163888039124866,0.9023453521848784,-0.10166160456120937,1.3610737021382648,0.36107370213826484,2.255863380462196,0.18918735733542585,388.8796045126983,-49.3754552820909
clock,0.0001,0.08393065770048748,-2.477764324620148,23.13784599419517,-1.499812713648604,0.4168812656000439,0.9022654224477377,-0.10174909389846971,1.361435457886559,0.36143545788655906,2.255663556119344,0.189319325816117,388.6456006492004,-49.39853979661689
clock,0.0001,0.08399664432467316,-2.4769784294525823,23.110589637900755,-1.4998068237157292,0.41737430808407794,0.9021854239211303,-0.10183666473542835,1.3617976533475276,0.36179765334752756,2.2554635598028256,0.18945137042001914,388.41164946682136,-49.421638344677824
clock,0.0001,0.08406268282781097,-2.4761925342850164,23.08336549650087,-1.4998009241649246,0.41786793205415923,0.9021053565409713,-0.1019243171600656,1.3621602891998073,0.36216028919980725,2.2552633913524285,0.18958349116043252,388.1777509161866,-49.44475093970398
clock,0.0001,0.08412877325068836,-2.47540663911745,23.056173531965428,-1.4997950149703327,0.4183621382006924,0.9020252202431069,-0.10201205126047637,1.3625233661233684,0.36252336612336844,2.2550630506077676,0.18971568805058642,387.94390494791054,-49.467877595143506
clock,0.0001,0.08419491563412478,-2.474620743949884,23.029013706309478,-1.4997890961060378,0.4188569272149156,0.9019450149633138,-0.10209986712487029,1.3628868847995217,0.3628868847995217,2.2548625374082847,0.18984796110363905,387.7101115125985,-49.49101832446266
