case_index,family,block,surrogate,primary_T,primary_T_minus_baseline,C1_relative_rms_difference_from_baseline,R_final,Rdot_final,M2_final,min_R,min_Rdot,min_mass_squared,max_mass_squared,max_abs_mass_derivative,sampled_max_relative_energy_deviation,sampled_max_relative_field_work_residual,sampled_max_relative_clock_work_residual
459,iaaft,2,60,0.0452128418641824,7.341986816033347e-05,0.0005141578155436112,3.0808753498942947,0.1058080132063636,0.7047719847772639,1.0,0.1,0.7047719847772639,1.0,1.599368000381526,4.962673051085104e-07,4.96324268432628e-07,3.398098953708312e-10
460,iaaft,2,61,0.04536104799812734,0.0002216260021052699,0.0007946495668756184,3.0811786335208504,0.10582652752348704,0.7047590858453286,1.0,0.1,0.7047590858453286,1.0,1.5205838792894366,4.962687080276398e-07,4.96325670988251e-07,1.4809212312837757e-10
461,iaaft,2,62,0.044776564033343666,-0.0003628579626784034,0.00029993540540924565,3.080224724514068,0.10575349336746115,0.7047996648717971,1.0,0.1,0.7047996648717971,1.0,1.4736279447299456,4.962694444258034e-07,4.963264061686028e-07,1.0445860023147294e-10
462,iaaft,2,63,0.044624373193647975,-0.0005150488023740948,0.00032084045763561264,3.080174560779555,0.10573446809294429,0.7048017995049485,1.0,0.1,0.7048017995049485,1.0,1.7002319358827358,4.96267991450412e-07,4.963249572062162e-07,3.084802919683135e-10
463,iaaft,2,64,0.04492280867225013,-0.00021661332377193726,0.0002813302769388361,3.080367683118413,0.10577177208726471,0.7047935818831678,1.0,0.1,0.7047935818831678,1.0,1.489467823998879,4.96267691784736e-07,4.963246528477655e-07,2.2822414639209066e-10
464,iaaft,2,65,0.04507724835919121,-6.217363683085758e-05,0.00039634853566410425,3.080546662483041,0.10579107165519777,0.7047859669659565,1.0,0.1,0.7047859669659565,1.0,1.844907810283454,4.962676958161128e-07,4.96324658520826e-07,2.395772541180408e-10
465,iaaft,2,66,0.04475086036312708,-0.00038856163289498896,0.0002531001092239968,3.080201665528063,0.10575028040915715,0.7048006460996097,1.0,0.1,0.7048006460996097,1.0,1.6765140277334547,4.96268904221311e-07,4.963258658197579e-07,2.374104310771234e-10
466,iaaft,2,67,0.045736493294035924,0.0005970712980138543,0.0006919295796472549,3.0816417501351054,0.10587341469100855,0.7047393938695901,1.0,0.1,0.7047393938695901,1.0,1.5469784884542126,4.962671685456211e-07,4.963241285994941e-07,2.2971444351399916e-10
467,iaaft,2,68,0.04549388433433538,0.00035446233831330776,0.0003900651540986292,3.0812591882351463,0.10584311905108709,0.704755660197383,1.0,0.1,0.704755660197383,1.0,1.946739090929132,4.962676551663967e-07,4.963246192122776e-07,5.553737443593362e-10
468,iaaft,2,69,0.0453524858226907,0.00021306382666862883,0.0006529692523987692,3.0810798346740755,0.10582545800118522,0.7047632875779779,1.0,0.1,0.7047632875779779,1.0,1.7863359822376241,4.962673652432145e-07,4.963243264046663e-07,3.3002451029793727e-10
469,iaaft,2,70,0.04485066967957758,-0.0002887523164444919,0.00023379487006720657,3.0802315797932427,0.10576275602551567,0.7047993731622411,1.0,0.1,0.7047993731622411,1.0,1.6492183908179683,4.962691350176334e-07,4.96326099353532e-07,4.334647154583614e-10
470,iaaft,2,71,0.0453968644758556,0.00025744247983353064,0.00022066113484950483,3.0809897377409543,0.10583100133025908,0.7047671194645067,1.0,0.1,0.7047671194645067,1.0,1.917586267095154,4.962701169938343e-07,4.96327076503104e-07,2.3113539885513061e-10
471,iaaft,2,72,0.04581997517346073,0.0006805531774386614,0.0007518538928114565,3.0816493938976555,0.1058838374331835,0.7047390689012141,1.0,0.1,0.7047390689012141,1.0,1.5562162841183695,4.962677787952854e-07,4.963247420957816e-07,3.6953382448705883e-10
472,iaaft,2,73,0.0455594971703574,0.0004200751743353298,0.0002720483190154126,3.081194133914747,0.10585131326776506,0.7047584266661411,1.0,0.1,0.7047584266661411,1.0,1.6648002793170784,4.962686982851458e-07,4.963256634543531e-07,1.8691679615298827e-10
473,iaaft,2,74,0.04529673380648118,0.0001573118104591098,0.0005782956253235971,3.0809704965729336,0.10581849361595377,0.7047679378335021,1.0,0.1,0.7047679378335021,1.0,1.6865294684387595,4.962692561269117e-07,4.963262131506906e-07,2.7625652079102785e-10
474,iaaft,2,75,0.04461067130061443,-0.0005287506954076426,0.0005366443353584066,3.0801564469023477,0.10573275506053283,0.7048025703271997,1.0,0.1,0.7048025703271997,1.0,1.7398406746343977,4.962673640673963e-07,4.963243243154893e-07,4.61060576292754e-10
475,iaaft,2,76,0.0447206399839169,-0.0004187820121051705,0.0003121692751849808,3.0801630665197908,0.10574650273745234,0.70480228863339,1.0,0.1,0.70480228863339,1.0,1.512045499347226,4.962679944739446e-07,4.963249581340103e-07,3.172713127553514e-10
476,iaaft,2,77,0.04523181771186868,9.239571584661321e-05,0.00023262840310772344,3.0808248490874344,0.10581038390218929,0.7047741328647906,1.0,0.1,0.7047741328647906,1.0,1.8132234154921636,4.96266011036555e-07,4.96322974693996e-07,4.1005003277511095e-10
477,iaaft,2,78,0.04533001841224057,0.00019059641621849838,0.00046127239103599263,3.080957052564297,0.10582265149052886,0.7047685096425633,1.0,0.1,0.7047685096425633,1.0,1.3040505838174556,4.962681678231474e-07,4.963251279255755e-07,2.2282397018018164e-10
478,iaaft,2,79,0.04513473789405772,-4.684101964351484e-06,0.0008591192325845008,3.0807613347312275,0.10579825494037468,0.7047768345908214,1.0,0.1,0.7047768345908214,1.0,1.3546993684436524,4.962684029867946e-07,4.963253649723691e-07,2.207895316745555e-10
479,iaaft,2,80,0.04506907763705101,-7.034435897106117e-05,0.00018823098716407813,3.0805140270896567,0.10579005068845607,0.7047873554179129,1.0,0.1,0.7047873554179129,1.0,2.1662238780528575,4.962665572881126e-07,4.963235203353354e-07,8.218571684278712e-10
480,iaaft,2,81,0.045342732668886505,0.000203310672864436,0.0005753338895259542,3.0810073578386983,0.10582423969768981,0.7047663700519652,1.0,0.1,0.7047663700519652,1.0,1.8354138434785054,4.962677149651526e-07,4.963246769599132e-07,7.513606081628072e-11
481,iaaft,2,82,0.0447420781625755,-0.0003973438334465701,0.0002883721257292493,3.080254941994393,0.10574918261187513,0.7047983790507494,1.0,0.1,0.7047983790507494,1.0,1.4872817478920024,4.962685051150071e-07,4.963254677173612e-07,1.1801276620607915e-10
482,iaaft,2,83,0.045241804381004024,0.00010238238498195412,0.00019570028289463454,3.0807025046135608,0.10581163153815369,0.7047793371596183,1.0,0.1,0.7047793371596183,1.0,1.7450813372042655,4.96269577461238e-07,4.963265374022535e-07,3.4990593792063254e-10
483,iaaft,2,84,0.0450135850410457,-0.00012583695497636604,0.00014788586221499374,3.080571577279691,0.10578311639008443,0.7047849070012603,1.0,0.1,0.7047849070012603,1.0,1.5994937571535082,4.962674058929306e-07,4.96324370249826e-07,1.871204541704438e-10
484,iaaft,2,85,0.04475558619714339,-0.0003838357988786775,0.00029746795528831085,3.080141841494867,0.10575087114564616,0.7048031918556634,1.0,0.1,0.7048031918556634,1.0,1.5794854017768747,4.962675238107024e-07,4.963244860206796e-07,5.434393992341686e-10
485,iaaft,2,86,0.045175545719649164,3.612372362709476e-05,0.00015551816853920128,3.0808089126955434,0.10580335355936826,0.704774810744813,1.0,0.1,0.704774810744813,1.0,1.4616719414372716,4.96268794366293e-07,4.963257570578833e-07,3.987097383184172e-10
486,iaaft,2,87,0.044753420881703525,-0.0003860011143185446,0.00042933791480656396,3.0802134553653064,0.10575060047830989,0.7048001444054899,1.0,0.1,0.7048001444054899,1.0,1.2502605042628612,4.962671344468923e-07,4.963240956844573e-07,1.6789643492204968e-10
487,iaaft,2,88,0.04517687183765136,3.7449841629288994e-05,0.0006558873627962099,3.080969444166257,0.1058035192433303,0.7047679825949508,1.0,0.1,0.7047679825949508,1.0,1.7762263691714681,4.962663259878682e-07,4.963232925704195e-07,6.355588894111994e-10
488,iaaft,2,89,0.04470273644486171,-0.00043668555116035956,0.00035979077427154897,3.0802139522698146,0.10574426465776972,0.7048001232607455,1.0,0.1,0.7048001232607455,1.0,1.4135623298376552,4.962679838915806e-07,4.963249449336133e-07,1.6934168350780158e-10
489,iaaft,2,90,0.04484595760922693,-0.0002934643867951378,0.00020073124775630495,3.0803871578211823,0.10576216707570062,0.7047927532637628,1.0,0.1,0.7047927532637628,1.0,1.3437857044874748,4.962660918320653e-07,4.96323057803086e-07,1.8827799473163935e-10
490,iaaft,2,91,0.04497968361810886,-0.00015973837791320722,0.0004568766222419892,3.08047795019428,0.1057788798790627,0.7047888903199234,1.0,0.1,0.7047888903199234,1.0,1.6659981858008202,4.962691471117638e-07,4.963261061407328e-07,4.009058413330798e-10
491,iaaft,2,92,0.044991234781148845,-0.0001481872148732244,0.00031444669936459745,3.0805243842949115,0.10578032339592283,0.704786914774111,1.0,0.1,0.704786914774111,1.0,1.3936575431240974,4.962679276202793e-07,4.963248929692712e-07,2.8955447387239197e-10
492,iaaft,2,93,0.04482298101417478,-0.00031644098184729214,0.000500628625288272,3.080429642373917,0.10575929524191997,0.704790945645371,1.0,0.1,0.704790945645371,1.0,1.9702932262362365,4.962664974893566e-07,4.963234610470629e-07,2.7902391924178963e-10
493,iaaft,2,94,0.04528223217849294,0.0001428101824708719,0.00043119839089071746,3.0810131242730487,0.105816682038209,0.7047661247975892,1.0,0.1,0.7047661247975892,1.0,1.3771778763287423,4.962675488388334e-07,4.963245114687457e-07,2.0341931585532272e-10
494,iaaft,2,95,0.04538656922438012,0.00024714722835805086,0.00031416208930363116,3.081064429872679,0.1058297153782339,0.704763942739553,1.0,0.1,0.704763942739553,1.0,1.3567765695907623,4.962686176576096e-07,4.963255803190171e-07,9.083076714472252e-11
495,iaaft,2,96,0.045355920391775474,0.00021649839575340474,0.00018976148539459224,3.0808993856189457,0.10582588702291887,0.7047709624249602,1.0,0.1,0.7047709624249602,1.0,1.4959988045719308,4.962672550522484e-07,4.96324217263538e-07,3.699989655830631e-10
496,iaaft,2,97,0.04570973337609837,0.0005703113800763007,0.000724379847662733,3.081630974050081,0.1058700734886149,0.7047398520088036,1.0,0.1,0.7047398520088036,1.0,2.185610483313401,4.962663768840003e-07,4.963233406857941e-07,1.8197055926871268e-10
497,iaaft,2,98,0.045376838775600864,0.0002374167795787946,0.0007475935505960554,3.0811858101139014,0.10582849995982276,0.7047587806483554,1.0,0.1,0.7047587806483554,1.0,2.0128382255672777,4.962679141823565e-07,4.963248770786653e-07,7.234417280124664e-10
498,iaaft,2,99,0.0455192493474655,0.00037982735144342916,0.000607650767909104,3.0812743294286227,0.10584628689691349,0.7047550163266898,1.0,0.1,0.7047550163266898,1.0,1.4549253082510538,4.962688266173076e-07,4.96325789583168e-07,2.518524343051034e-10
499,exact_spectrum,2,1,0.04496560399222609,-0.00017381800379597662,0.00020791824185051913,3.0804767274679468,0.10577712036056304,0.7047889423417883,1.0,0.1,0.7047889423417883,1.0,1.9374861538141155,4.96266688979755e-07,4.963236503236161e-07,3.3303108277590005e-10
500,exact_spectrum,2,2,0.04540239471307653,0.0002629727170544577,0.0004144116424884561,3.0811038296096167,0.10583169209078647,0.7047622670933664,1.0,0.1,0.7047622670933664,1.0,1.7900597302448291,4.962671638423481e-07,4.963241248607596e-07,7.200265796943399e-10
501,exact_spectrum,2,3,0.04485488541817005,-0.00028453657785201814,0.0002804918803017454,3.080359866168191,0.10576328293729367,0.7047939144855677,1.0,0.1,0.7047939144855677,1.0,2.1067223345683,4.962670998442413e-07,4.963240594204382e-07,3.833044460008113e-10
502,exact_spectrum,2,4,0.044962125806646366,-0.00017729618937570302,0.0004633312015108171,3.080542132068498,0.10577668569025302,0.7047861597078249,1.0,0.1,0.7047861597078249,1.0,1.5083003295464008,4.962685605464382e-07,4.963255261080223e-07,1.551727535666939e-10
503,exact_spectrum,2,5,0.04487142970494408,-0.0002679922910779897,0.00047853718970253587,3.0805209934684523,0.10576535072979018,0.7047870590353585,1.0,0.1,0.7047870590353585,1.0,1.6382525330173128,4.962685123378905e-07,4.963254773640574e-07,2.7025842525868194e-10
504,exact_spectrum,2,6,0.045478869819211495,0.000339447823189426,0.00031247846338517174,3.081201680552515,0.10584124383809355,0.7047581057355813,1.0,0.1,0.7047581057355813,1.0,1.4136129352929037,4.962675765545489e-07,4.963245370782243e-07,3.2810989501939647e-10
505,exact_spectrum,2,7,0.04521372930171662,7.430730569454869e-05,0.0005857656330717139,3.080862166531503,0.10580812407713783,0.7047725455342654,1.0,0.1,0.7047725455342654,1.0,1.5027382340643187,4.962685286313718e-07,4.963254941325903e-07,8.558153134963743e-11
506,exact_spectrum,2,8,0.045057632527210935,-8.178946881113452e-05,0.00028539792060378825,3.0806530477969996,0.1057886205563734,0.7047814410709188,1.0,0.1,0.7047814410709188,1.0,1.6563308444420453,4.962689851847953e-07,4.96325948054858e-07,2.711776054169021e-10
507,exact_spectrum,2,9,0.04503978692733865,-9.963506868342076e-05,0.00018205627467062665,3.080573063464074,0.10578639060779525,0.7047848437741842,1.0,0.1,0.7047848437741842,1.0,1.6003037784608605,4.962671404939575e-07,4.963241038981251e-07,1.7982041814901478e-10
508,exact_spectrum,2,10,0.045380397594434,0.00024097559841192856,0.00046465055874932853,3.0811692940583284,0.10582894448913314,0.7047594830241355,1.0,0.1,0.7047594830241355,1.0,2.1165847951425283,4.962665357874362e-07,4.963234985617012e-07,1.058447529275832e-09
509,exact_spectrum,2,11,0.044806087833920226,-0.00033333416210184347,0.0002480240962717309,3.0803352856296073,0.10575718372153965,0.7047949603704925,1.0,0.1,0.7047949603704925,1.0,1.8648588906542178,4.962669671447547e-07,4.9632392758838e-07,5.87046046285685e-10
510,exact_spectrum,2,12,0.04562895933128574,0.0004895373352636692,0.00048780708739470593,3.081339159313364,0.10585998752544096,0.7047522595426046,1.0,0.1,0.7047522595426046,1.0,1.6555225630589048,4.962673296327194e-07,4.963242913663328e-07,4.5262564470954437e-10
511,exact_spectrum,2,13,0.04500046966516272,-0.00013895233085935155,0.00039174485493600667,3.080527475154403,0.10578147743963726,0.7047867832750998,1.0,0.1,0.7047867832750998,1.0,1.40483086247739,4.962692297549883e-07,4.963261937339421e-07,1.0379351229431971e-10
512,exact_spectrum,2,14,0.04548941330333225,0.0003499913073101782,0.000627694082098043,3.0812812796971945,0.10584256065255021,0.7047547207725243,1.0,0.1,0.7047547207725243,1.0,1.5051064271176324,4.962680038804905e-07,4.96324966312246e-07,1.5586467535572694e-10
513,exact_spectrum,2,15,0.04496032303803196,-0.00017909895799010644,0.0002560240502660986,3.0805898758928305,0.1057764603968007,0.7047841285234121,1.0,0.1,0.7047841285234121,1.0,2.111635220710667,4.962687753852272e-07,4.963257375965168e-07,2.122287402974253e-10
514,exact_spectrum,2,16,0.04532844488948797,0.00018902289346590245,0.0005324045665217183,3.0810011985834795,0.10582245493155985,0.7047666320145461,1.0,0.1,0.7047666320145461,1.0,1.924765570041274,4.962692771236658e-07,4.963262396315345e-07,2.0381981844349282e-10
515,exact_spectrum,2,17,0.04552969003367877,0.0003902680376567033,0.0007969860452510188,3.081403399223808,0.10584759081051369,0.7047495279583316,1.0,0.1,0.7047495279583316,1.0,1.748827360115607,4.962665458658783e-07,4.963235069433431e-07,3.5128465829067146e-10
516,exact_spectrum,2,18,0.045551992316345186,0.00041257032032311625,0.0006213781607390629,3.0813795316377486,0.10585037603816813,0.7047505428334333,1.0,0.1,0.7047505428334333,1.0,1.732750066319022,4.962676521428641e-07,4.963246137229386e-07,1.380059962957517e-10
517,exact_spectrum,2,19,0.045183068754950234,4.364675892816472e-05,0.00015456346633208588,3.0807718836694327,0.10580429347703219,0.7047763858604426,1.0,0.1,0.7047763858604426,1.0,1.6664191308141076,4.96267262443106e-07,4.963242271976273e-07,3.590134322854939e-10
518,exact_spectrum,2,20,0.044604389341851465,-0.0005350326541706044,0.00040477634508798285,3.08004067628656,0.10573196967079991,0.7048074970674637,1.0,0.1,0.7048074970674637,1.0,1.7038897471228225,4.962660422797253e-07,4.963230053781277e-07,3.145501124130392e-10
519,exact_spectrum,2,21,0.04566140865111598,0.0005219866550939117,0.0004750714798677323,3.0814808466478216,0.10586403947025766,0.7047462349177318,1.0,0.1,0.7047462349177318,1.0,1.890660654217297,4.962678226365083e-07,4.96324784332065e-07,4.5199470274392447e-10
520,exact_spectrum,2,22,0.04493254903186524,-0.0002068729641568276,0.00018449598869950528,3.080397529302647,0.10577298939613279,0.7047923119769661,1.0,0.1,0.7047923119769661,1.0,1.843148551780237,4.962671808077255e-07,4.963241424599765e-07,5.252983295776406e-10
521,exact_spectrum,2,23,0.04470837200229628,-0.00043104999372579195,0.0003183580912631568,3.080214690631507,0.10574496915077615,0.7048000918413019,1.0,0.1,0.7048000918413019,1.0,1.8234868940658315,4.962684194482499e-07,4.963253870517683e-07,1.9951807692967946e-10
522,exact_spectrum,2,24,0.045300333413239496,0.00016091141721742697,0.00039925426008117945,3.080972098036075,0.10581894328255846,0.7047678697193869,1.0,0.1,0.7047678697193869,1.0,2.053446765397865,4.962678644620426e-07,4.963248324198813e-07,9.453707745347285e-11
523,exact_spectrum,2,25,0.04514540977144622,5.987775424147468e-06,0.00026866064195619463,3.080773612843539,0.10579958833180586,0.7047763123051799,1.0,0.1,0.7047763123051799,1.0,1.3176851447412323,4.962673257693166e-07,4.963242880212873e-07,3.7407597358738306e-10
524,exact_spectrum,2,26,0.04555005697450891,0.00041063497848684016,0.00044619315283412063,3.0813071323442203,0.10585013434529213,0.704753621422517,1.0,0.1,0.704753621422517,1.0,2.114964525210138,4.962680273968552e-07,4.96324991185526e-07,8.004492610265759e-10
525,exact_spectrum,2,27,0.044948680347898104,-0.00019074164812396543,0.00021131621276988848,3.080425366562753,0.10577500538883816,0.7047911275689279,1.0,0.1,0.7047911275689279,1.0,1.7609613363964494,4.962677581344793e-07,4.963247209677977e-07,3.348681150476366e-10
526,exact_spectrum,2,28,0.04531394033990268,0.00017451834388061,0.0005602677656810052,3.0811253474285607,0.10582064305666783,0.7047613519717064,1.0,0.1,0.7047613519717064,1.0,1.9700379474765493,4.962694533284271e-07,4.963264167260334e-07,3.915719652135196e-10
527,exact_spectrum,2,29,0.04543060394044046,0.0002911819444183922,0.0007807935798830972,3.0811819767966053,0.10583521552604583,0.7047589436665987,1.0,0.1,0.7047589436665987,1.0,1.4940125623393432,4.962663493362589e-07,4.963233101630749e-07,3.1613150395308584e-10
528,exact_spectrum,2,30,0.044833128447494285,-0.00030629354852778484,0.0002151729377134273,3.0803299402512327,0.10576056357444039,0.7047951878148125,1.0,0.1,0.7047951878148125,1.0,1.5697874703023083,4.962673884236312e-07,4.963243540862622e-07,1.3801318768406847e-10
529,exact_spectrum,2,31,0.0452344909257801,9.506892975803122e-05,0.00046815912695138474,3.0809377484181706,0.10581071786861702,0.7047693307072436,1.0,0.1,0.7047693307072436,1.0,1.806471489937347,4.962684328861726e-07,4.963253961276154e-07,2.3051506549957504e-10
530,exact_spectrum,2,32,0.045234370788071694,9.494879204962475e-05,0.00026126565951694057,3.080808268661983,0.10581070285975422,0.7047748381399592,1.0,0.1,0.7047748381399592,1.0,1.3109455334456903,4.962666799091572e-07,4.96323639171715e-07,2.0594474246138506e-10
531,exact_spectrum,2,33,0.044958377822568445,-0.00018104417345362472,0.00015810974947871723,3.0805148470234744,0.10577621730111217,0.7047873205339995,1.0,0.1,0.7047873205339995,1.0,1.5458169781738544,4.962679269483831e-07,4.963248925952666e-07,2.8093204652327966e-10
532,exact_spectrum,2,34,0.044956920646317726,-0.00018250134970434345,0.0005650157035248914,3.0805481840529807,0.10577603519584795,0.7047859022324391,1.0,0.1,0.7047859022324391,1.0,1.6787769765070606,4.962674801374535e-07,4.96324441844821e-07,3.2871239163225104e-10
533,exact_spectrum,2,35,0.04486626815596627,-0.0002731538400558009,0.0004084169054067537,3.080368839810729,0.10576470561642813,0.7047935326673571,1.0,0.1,0.7047935326673571,1.0,1.7829513420392513,4.962698442040035e-07,4.963268086304506e-07,2.810090626177203e-10
534,exact_spectrum,2,36,0.045120439026815846,-1.8982969206222944e-05,0.00012727469266448385,3.0806075131468966,0.10579646835049068,0.7047833781903389,1.0,0.1,0.7047833781903389,1.0,1.8231268306389838,4.962673400471095e-07,4.96324302792504e-07,3.337667408039516e-10
535,exact_spectrum,2,37,0.04521070879213299,7.128679611092398e-05,0.00026901407756542233,3.0807526931567613,0.10580774671349823,0.7047772021880695,1.0,0.1,0.7047772021880695,1.0,1.6347156230568642,4.962679801961518e-07,4.963249393655366e-07,4.1736247787827783e-10
536,exact_spectrum,2,38,0.04493025032828429,-0.00020917166773778278,0.0004924355769660616,3.0805700365364235,0.10577270211516343,0.7047849725495106,1.0,0.1,0.7047849725495106,1.0,1.483420470099944,4.962685571869575e-07,4.96325519773564e-07,3.8824984301491854e-10
537,exact_spectrum,2,39,0.04482626965052384,-0.0003131523454982313,0.00021778270727150097,3.0803314620531808,0.10575970629180848,0.7047951230624965,1.0,0.1,0.7047951230624965,1.0,1.2947417578677247,4.962684725280446e-07,4.963254358705343e-07,9.565529109403388e-11
538,exact_spectrum,2,40,0.04489405261157682,-0.0002453693844452487,0.0002165816402202038,3.0803401190711757,0.10576817819492444,0.704794754709603,1.0,0.1,0.704794754709603,1.0,1.6339002369299938,4.962668102570073e-07,4.963237753041709e-07,3.2956820358626675e-10
539,exact_spectrum,2,41,0.04499454794289137,-0.00014487405313069746,0.0001671227363733199,3.0805695016899457,0.10578073742893639,0.7047849953036415,1.0,0.1,0.7047849953036415,1.0,2.237844957710637,4.962675392643135e-07,4.96324502261669e-07,8.731712987654416e-10
540,exact_spectrum,2,42,0.04545213201944497,0.00031271002342290327,0.00037786569571926417,3.081143764043283,0.10583790438262052,0.7047605687497163,1.0,0.1,0.7047605687497163,1.0,1.5805802782283258,4.962693533838771e-07,4.963263167736095e-07,1.991987005505865e-10
541,exact_spectrum,2,43,0.04504220464644884,-9.721734957322814e-05,0.00031225085172987155,3.0804650118920165,0.1057866927236365,0.7047894407923412,1.0,0.1,0.7047894407923412,1.0,1.8396302937298166,4.962679125026162e-07,4.963248740105146e-07,5.900667653267965e-10
542,exact_spectrum,2,44,0.044648440634486766,-0.0004909813615353031,0.0003204404613162633,3.080078962486484,0.10573747697540586,0.7048058677178073,1.0,0.1,0.7048058677178073,1.0,1.4653148130174771,4.962680687184675e-07,4.963250307224141e-07,3.5625583931894797e-10
543,exact_spectrum,2,45,0.04507895404989095,-6.046794613111944e-05,0.0001559315160781304,3.080649174083116,0.10579128478731618,0.7047816058629381,1.0,0.1,0.7047816058629381,1.0,1.7973584202546762,4.962678298593917e-07,4.963247943160216e-07,4.966282380535674e-10
544,exact_spectrum,2,46,0.04475793595772587,-0.00038148603829619987,0.0003995050655680893,3.0802361227524107,0.105751164868089,0.7047991798484807,1.0,0.1,0.7047991798484807,1.0,1.7706437068631191,4.962692754439255e-07,4.963262379019269e-07,5.466407008598593e-10
545,exact_spectrum,2,47,0.04535466095732423,0.0002152389613021624,0.0005609854855332539,3.081106799378852,0.1058257297036032,0.704762140792639,1.0,0.1,0.704762140792639,1.0,1.6420958186049341,4.962681731983165e-07,4.963251357442418e-07,2.8055209450829216e-10
546,exact_spectrum,2,48,0.0449172079300017,-0.00022221406602036808,0.0005224319575321967,3.0805940387729023,0.1057710721238888,0.7047839514232822,1.0,0.1,0.7047839514232822,1.0,1.681501305880738,4.962674210105937e-07,4.963243831628299e-07,5.986525008479276e-10
547,exact_spectrum,2,49,0.04497152350240497,-0.00016789849361709824,0.00019714105101337166,3.0803844720485904,0.10577786012012493,0.7047928675387495,1.0,0.1,0.7047928675387495,1.0,2.1632830528833247,4.962698037222615e-07,4.963267689780803e-07,4.3924597750998524e-10
548,exact_spectrum,2,50,0.04537858444620282,0.00023916245018074794,0.0003965430480393705,3.081143551627126,0.10582871801042201,0.7047605777833005,1.0,0.1,0.7047605777833005,1.0,1.8735069185177318,4.962662216759933e-07,4.963231857481202e-07,1.8257139188879614e-10
549,exact_spectrum,2,51,0.044808597914566636,-0.00033082408145543307,0.0002604801687079382,3.0802491323976184,0.10575749746539424,0.7047986262601038,1.0,0.1,0.7047986262601038,1.0,1.9242177867440808,4.962670618821097e-07,4.963240217115799e-07,2.490044240657426e-10
550,exact_spectrum,2,52,0.0448961042167218,-0.00024331777930027,0.0003432834647136498,3.0804500155763055,0.10576843460571832,0.7047900788305752,1.0,0.1,0.7047900788305752,1.0,1.2938702527538675,4.96267103203722e-07,4.963240662640678e-07,2.259883805087262e-10
551,exact_spectrum,2,53,0.04508688736514689,-5.25346308751784e-05,0.0001484605656862253,3.0805626487568936,0.1057922760776256,0.704785286850671,1.0,0.1,0.704785286850671,1.0,1.696695064551722,4.96267901584304e-07,4.963248623350069e-07,3.8477995090937923e-10
552,exact_spectrum,2,54,0.04504989341225058,-8.952858377148792e-05,0.0002337731753836506,3.0805491249930594,0.10578765349863849,0.7047858622012111,1.0,0.1,0.7047858622012111,1.0,1.6511791392297168,4.962681246538208e-07,4.963250880356793e-07,2.812744983352489e-10
553,exact_spectrum,2,55,0.04501606365726772,-0.00012335833875434798,0.0004140390658294656,3.080620685762597,0.10578342612514538,0.7047828177996843,1.0,0.1,0.7047828177996843,1.0,1.8110964736998256,4.96267327617031e-07,4.963242885147111e-07,5.30558772390285e-10
554,exact_spectrum,2,56,0.04510889860014438,-3.052339587768932e-05,0.00027011364365390155,3.0806913185206217,0.10579502639541852,0.7047798130143632,1.0,0.1,0.7047798130143632,1.0,1.3839816770918325,4.962703447666239e-07,4.963273067876304e-07,2.2269275096474905e-10
555,exact_spectrum,2,57,0.04518249181439751,4.306981837544355e-05,0.0005808110280944813,3.0808958005306306,0.10580422139517015,0.7047711149146192,1.0,0.1,0.7047711149146192,1.0,2.2823660558878087,4.962683522586364e-07,4.963253158806454e-07,8.478974952250262e-10
556,exact_spectrum,2,58,0.04484034857843637,-0.00029907341758569905,0.00027077870241307763,3.0802854154387846,0.10576146601278189,0.7047970823628991,1.0,0.1,0.7047970823628991,1.0,1.6378541323675635,4.962670081304189e-07,4.963239704506292e-07,2.7047837675740413e-10
557,exact_spectrum,2,59,0.04536699295398087,0.00022757095795879895,0.000300176769783963,3.0809972123140796,0.10582727011612349,0.704766801557251,1.0,0.1,0.704766801557251,1.0,2.0254673865367554,4.962672970457569e-07,4.963242618225873e-07,1.1646199318285857e-10
558,exact_spectrum,2,60,0.04513198302619708,-7.43896982498965e-06,0.00047130568097570995,3.080771277910304,0.10579791073230435,0.7047764116281225,1.0,0.1,0.7047764116281225,1.0,1.5812398961383263,4.96267347941889e-07,4.963243121071891e-07,3.302735213044855e-10
559,exact_spectrum,2,61,0.04531254582382756,0.00017312382780548807,0.000716145218141563,3.081091874680909,0.10582046885530025,0.7047627755245742,1.0,0.1,0.7047627755245742,1.0,1.5433363178582977,4.962686950936391e-07,4.963256592143211e-07,1.6197883569615466e-10
560,exact_spectrum,2,62,0.04482331052787826,-0.0003161114681438093,0.0002758472705767327,3.080286385090508,0.10575933642823354,0.7047970411032694,1.0,0.1,0.7047970411032694,1.0,1.474939735840283,4.96269417717932e-07,4.963263835826568e-07,1.0404476995356832e-10
561,exact_spectrum,2,63,0.04467118346625921,-0.00046823852976286134,0.0003070871987282678,3.0802235521822836,0.10574032017815736,0.7047997147576222,1.0,0.1,0.7047997147576222,1.0,1.6808788650773134,4.962679568477611e-07,4.963249186469894e-07,3.1484164184686175e-10
562,exact_spectrum,2,64,0.04500195604493993,-0.00013746595108213994,0.00022147501871490916,3.0804719368346234,0.10578166318494533,0.7047891461634853,1.0,0.1,0.7047891461634853,1.0,1.4933948237017538,4.96267671627852e-07,4.963246365254137e-07,2.3665551377627315e-10
