epsilon,a,N,E,dlnE,Ht,t_Gyr,chi,q,Omega_chi,w_chi,Omega_m,Omega_r,D_regular_norm_PM,f_regular,D_matched,f_matched
0.0,0.3574981149748153,-1.0286251896596954,2.754056322458057,-1.364921650970397,0.6873605072013977,3.6207491697226146,,,0.0,,0.9089576517119516,0.0007425867012348465,17.407037786890886,0.9491071084617655,17.407037786890857,0.9491071084617654
0.0,0.3578397187161884,-1.0276701059181361,2.7504688986867043,-1.3645676375997602,0.6874196154881121,3.625783461683851,,,0.0,,0.9087228435193705,0.0007416861603522349,17.42282290167675,0.9489731106869742,17.422822901676728,0.948973110686974
0.0,0.3581816488735936,-1.0267150221765764,2.746887077725994,-1.3642127938026605,0.6874788793367208,3.6308243189956024,,,0.0,,0.9084874809217238,0.0007407862100372538,17.43862009622468,0.94883877950988,17.43862009622464,0.9488387795098797
0.0,0.35852390575893434,-1.0257599384350167,2.743310852033965,-1.3638571181081216,0.6875382991301479,3.6358717485093077,,,0.0,,0.9082515629392592,0.0007398868496164546,17.454429371873335,0.9487041142463772,17.45442937187331,0.9487041142463768
0.0,0.35886648968441204,-1.0248048546934574,2.7397402140794966,-1.363500609045106,0.6875978752520838,3.6409257570768636,,,0.0,,0.9080150885921797,0.0007389880784182131,17.470250729931497,0.9485691142116829,17.470250729931458,0.9485691142116823
0.0,0.35920940096252696,-1.0238497709518977,2.7361751563422922,-1.3631432651425266,0.6876576080869866,3.6459863515506066,,,0.0,,0.907778056900654,0.0007380898957727302,17.48608417167777,0.9484337787203397,17.48608417167775,0.9484337787203391
0.0,0.3595526399060775,-1.022894687210338,2.732615671312866,-1.3627850849292655,0.6877174980200819,3.6510535387832648,,,0.0,,0.9075404668848277,0.0007371923010120402,17.501929698360644,0.9482981070862203,17.501929698360623,0.9482981070862195
0.0,0.359896206828161,-1.0219396034687782,2.7290617514925217,-1.36242606693419,0.687777545437364,3.6561273256279425,,,0.0,,0.9073023175648334,0.0007362952934700113,17.517787311198266,0.9481620986225302,17.517787311198244,0.9481620986225292
0.0,0.36024010204217394,-1.020984519727219,2.7255133893933383,-1.362066209686167,0.6878377507255965,3.661207718938084,,,0.0,,0.9070636079608015,0.0007353988724823517,17.53365701137838,0.9480257526418114,17.533657011378356,0.9480257526418104
0.0,0.3605843258618127,-1.0200294359856592,2.721970577538145,-1.3617055117140802,0.6878981142723123,3.6662947255674494,,,0.0,,0.9068243370928712,0.0007345030373866119,17.54953880005827,0.9478890684559464,17.549538800058247,0.9478890684559454
0.0,0.360928878601073,-1.0190743522440995,2.718433308460513,-1.3613439715468458,0.6879586364658152,3.6713883523700814,,,0.0,,0.906584503981201,0.0007336077875221904,17.56543267836457,0.9477520453761614,17.565432678364555,0.9477520453761603
0.0,0.36127376057425054,-1.0181192685025398,2.7149015747047325,-1.3609815877134304,0.6880193176951797,3.676488606200272,,,0.0,,0.9063441076459798,0.0007327131222303373,17.581338647393235,0.9476146827130297,17.58133864739321,0.9476146827130287
