epsilon,a,N,E,dlnE,Ht,t_Gyr,chi,q,Omega_chi,w_chi,Omega_m,Omega_r,D_regular_norm_PM,f_regular,D_matched,f_matched
0.0,1.1567311256936325e-07,-15.972497618955035,716993230147.6437,-1.9998020510591512,0.5000329881753862,1.0117431742151877e-11,,,0.0,,0.0003958978816975582,0.9996041021183024,0.009647341924630268,0.0005937292944613448,,
0.0,1.1612919251372619e-07,-15.968562537009,711373078084.2964,-1.999801270889437,0.500033118306751,1.0197366440959568e-11,,,0.0,,0.0003974582211261564,0.9996025417788739,0.009647364508829782,0.0005960688754517811,,
0.0,1.1658707070584959e-07,-15.964627455062965,705796981758.914,-1.9998004876460926,0.5000332489501884,1.0277932658007187e-11,,,0.0,,0.00039902470781487165,0.9996009752921852,0.009647387182075057,0.0005984176700043455,,
0.0,1.1704675423592709e-07,-15.960692373116931,700264595815.0034,-1.9997997013170186,0.5000333801077214,1.0359135382308147e-11,,,0.0,,0.00040059736596264277,0.9995994026340373,0.009647409944717184,0.0006007757143596077,,
0.0,1.1750825022210774e-07,-15.956757291170895,694775577603.3828,-1.9997989118900683,0.5000335117813808,1.0440979642286247e-11,,,0.0,,0.0004021762198635071,0.9995978237801365,0.00964743279710865,0.0006031430449003422,,
0.0,1.1797156581060565e-07,-15.95282220922486,689329587160.9656,-1.9997981193530465,0.5000336439732054,1.0523470506086844e-11,,,0.0,,0.00040376129390699026,0.999596238706093,0.009647455739603312,0.0006055196981520796,,
0.0,1.1843670817581191e-07,-15.948887127278827,683926287189.6882,-1.9997973236937105,0.500033776685242,1.0606613081890822e-11,,,0.0,,0.0004053526125784711,0.9995946473874214,0.009647478772556431,0.0006079057107836699,,
0.0,1.1890368452040485e-07,-15.944952045332792,678565343035.6289,-1.9997965248997702,0.5000339099195452,1.0690412518230665e-11,,,0.0,,0.00040695020045954935,0.9995930497995404,0.009647501896324674,0.0006103011196078395,,
0.0,1.1937250207546194e-07,-15.941016963386756,673246422668.2747,-1.9997957229588856,0.5000340436781782,1.0774874004309249e-11,,,0.0,,0.000408554082228439,0.9995914459177715,0.009647525111266106,0.0006127059615817537,,
0.0,1.1984316810057102e-07,-15.937081881440722,667969196659.9653,-1.99979491785867,0.5000341779632117,1.0860002770320913e-11,,,0.0,,0.00041016428266033863,0.9995898357173397,0.009647548417740223,0.0006151202738075769,,
0.0,1.2031568988394385e-07,-15.933146799494688,662733338165.4745,-1.999794109586686,0.5000343127767247,1.0945804087775477e-11,,,0.0,,0.00041178082662780233,0.9995882191733722,0.009647571816107899,0.0006175440935330446,,
0.0,1.2079007474252842e-07,-15.929211717548652,657538522901.7731,-1.9997932981304496,0.5000344481208043,1.1032283269824447e-11,,,0.0,,0.00041340373910113865,0.999586596260899,0.009647595306731474,0.0006199774581520292,,
0.0,1.2126633002212164e-07,-15.925276635602618,652384429127.9501,-1.9997924834774257,0.500034583997546,1.1119445671589804e-11,,,0.0,,0.0004150330451487846,0.9995849669548512,0.009647618889974691,0.0006224204052051066,,
0.0,1.2174446309748433e-07,-15.921341553656584,647270737625.2709,-1.9997916656150312,0.5000347204090531,1.1207296690495741e-11,,,0.0,,0.00041666876993768135,0.9995833312300624,0.00964764256620273,0.0006248729723801358,,
0.0,1.2222448137245465e-07,-15.917406471710548,642197131677.4119,-1.9997908445306332,0.5000348573574375,1.1295841766602668e-11,,,0.0,,0.00041831093873367724,0.9995816890612663,0.009647666335782226,0.0006273351975128303,,
0.0,1.2270639228006237e-07,-15.913471389764513,637163297050.8506,-1.9997900202115488,0.5000349948448191,1.1385086382943847e-11,,,0.0,,0.00041995957690190734,0.999580040423098,0.009647690199081231,0.0006298071185873324,,
0.0,1.2319020328264505e-07,-15.90953630781848,632168921975.3885,-1.9997891926450464,0.5000351328733262,1.1475036065865062e-11,,,0.0,,0.000421614709907172,0.9995783852900928,0.009647714156469289,0.000632288773736798,,
0.0,1.2367592187196299e-07,-15.905601225872443,627213697124.8481,-1.999788361818343,0.5000352714450956,1.156569638536658e-11,,,0.0,,0.00042327636331434583,0.9995767236366857,0.009647738208317356,0.0006347802012439761,,
0.0,1.2416355556931464e-07,-15.901666143926409,622297315597.9192,-1.9997875277186057,0.5000354105622723,1.1657072955447847e-11,,,0.0,,0.00042494456278876087,0.9995750554372113,0.009647762354997882,0.0006372814395417888,,
0.0,1.2465311192565436e-07,-15.897731061980375,617419472899.1373,-1.9997866903329518,0.5000355502270094,1.174917143445524e-11,,,0.0,,0.0004266193340965903,0.9995733806659034,0.009647786596884768,0.0006397925272139239,,
0.0,1.251445985217084e-07,-15.89379598003434,612579866920.0322,-1.9997858496484473,0.5000356904414691,1.1841997525432199e-11,,,0.0,,0.00042830070310526195,0.9995716992968947,0.009647810934353409,0.000642313502995419,,
0.0,1.2563802296809283e-07,-15.889860898088305,607778197920.4117,-1.999785005652108,0.5000358312078216,1.1935556976472302e-11,,,0.0,,0.0004299886957838452,0.9995700113042162,0.009647835367780662,0.0006448444057732543,,
0.0,1.2613339290543042e-07,-15.88592581614227,603014168509.8047,-1.9997841583308984,0.5000359725282455,1.2029855581074946e-11,,,0.0,,0.00043168333820344044,0.9995683166617966,0.009647859897544879,0.0006473852745869407,,
0.0,1.2663071600447034e-07,-15.881990734196236,598287483629.0276,-1.9997833076717313,0.5000361144049285,1.2124899178504248e-11,,,0.0,,0.0004333846565375969,0.9995666153434625,0.009647884524025895,0.0006499361486291225,,
0.0,1.2712999996620627e-07,-15.8780556522502,593597850531.9165,-1.9997824536614688,0.5000362568400661,1.2220693654150331e-11,,,0.0,,0.0004350926770627037,0.9995649073229373,0.009647909247605044,0.0006524970672461708,,
0.0,1.276312525219949e-07,-15.874120570304166,588944978767.2004,-1.9997815962869205,0.5000363998358631,1.2317244939893564e-11,,,0.0,,0.00043680742615838413,0.9995631925738415,0.009647934068665182,0.0006550680699387804,,
0.0,1.2813448143367714e-07,-15.870185488358132,584328580160.4985,-1.9997807355348463,0.5000365433945324,1.2414559014471987e-11,,,0.0,,0.00043852893030791863,0.9995614710696922,0.009647958987590658,0.0006576491963625783,,
0.0,1.2863969449369746e-07,-15.866250406412096,579748368796.4778,-1.9997798713919508,0.5000366875182961,1.2512641903851295e-11,,,0.0,,0.0004402572160986403,0.9995597427839014,0.009647984004767325,0.0006602404863287245,,
0.0,1.2914689952522405e-07,-15.862315324466062,575204061001.1495,-1.9997790038448888,0.5000368322093844,1.26114996815977e-11,,,0.0,,0.0004419923102223337,0.9995580076897777,0.009648009120582585,0.000662841979804516,,
0.0,1.2965610438227122e-07,-15.858380242520028,570695375324.2872,-1.9997781328802622,0.5000369774700367,1.2711138469254175e-11,,,0.0,,0.00044373423947566227,0.9995562657605244,0.009648034335425347,0.0006654537169140025,,
0.0,1.301673169498203e-07,-15.854445160573992,566222032521.9994,-1.9997772584846198,0.500037123302501,1.2811564436719259e-11,,,0.0,,0.00044548303076056954,0.9995545169692395,0.009648059649686064,0.0006680757379385945,,
0.0,1.3068054514394123e-07,-15.850510078627957,561783755539.4403,-1.9997763806444575,0.5000372697090342,1.291278380262883e-11,,,0.0,,0.000447238711084682,0.9995527612889152,0.00964808506375673,0.0006707080833176732,,
0.0,1.3119579691191626e-07,-15.846574996681923,557380269493.6373,-1.9997754993462193,0.5000374166919016,1.301480283474132e-11,,,0.0,,0.0004490013075617413,0.9995509986924384,0.009648110578030859,0.0006733507936492139,,
0.0,1.317130802323623e-07,-15.842639914735889,553011301656.4729,-1.999774614576294,0.5000375642533782,1.3117627850325532e-11,,,0.0,,0.00045077084741200756,0.999549229152588,0.009648136192903554,0.0006760039096904,,
0.0,1.3223240311535487e-07,-15.838704832789853,548676581437.7886,-1.9997737263210187,0.5000377123957471,1.3221265216551746e-11,,,0.0,,0.0004525473579626825,0.9995474526420374,0.009648161908771458,0.0006786674723582468,,
0.0,1.3275377360255115e-07,-15.834769750843819,544375840368.63257,-1.9997728345666759,0.5000378611213009,1.3325721350885687e-11,,,0.0,,0.00045433086664831455,0.9995456691333517,0.009648187726032768,0.0006813415227302188,,
0.0,1.33277199767316e-07,-15.830834668897785,540108812084.61975,-1.9997719392994944,0.5000380104323409,1.3431002721486045e-11,,,0.0,,0.0004561214010112395,0.9995438785989887,0.009648213645087273,0.0006840261020448639,,
0.0,1.3380268971484616e-07,-15.826899586951749,535875232309.439,-1.999771040505649,0.5000381603311774,1.3537115847604713e-11,,,0.0,,0.00045791898870199205,0.999542081011298,0.00964823966633632,0.0006867212517024368,,
0.0,1.3433025158229513e-07,-15.822964505005714,531674838838.4906,-1.9997701381712603,0.50003831082013,1.364406729999017e-11,,,0.0,,0.00045972365747971926,0.9995402763425203,0.00964826579018285,0.000689427013265527,,
0.0,1.348598935389006e-07,-15.81902942305968,527507371522.6333,-1.999769232282394,0.5000384619015271,1.375186370129455e-11,,,0.0,,0.00046153543521262603,0.9995384645647875,0.00964829201703138,0.0006921434284596985,,
0.0,1.3539162378611022e-07,-15.815094341113644,523372572252.0778,-1.999768322825061,0.5000386135777065,1.3860511726483372e-11,,,0.0,,0.00046335434987839136,0.9995366456501217,0.009648318347288033,0.0006948705391741216,,
0.0,1.359254505577078e-07,-15.81115925916761,519270184940.405,-1.9997674097852178,0.5000387658510149,1.3970018103248612e-11,,,0.0,,0.00046518042956458723,0.9995348195704354,0.009648344781360535,0.0006976083874622071,,
0.0,1.364613821199424e-07,-15.807224177221576,515199955508.69305,-1.9997664931487655,0.5000389187238083,1.4080389612425434e-11,,,0.0,,0.00046701370246912823,0.999532986297531,0.009648371319658209,0.0007003570155422546,,
0.0,1.3699942677165525e-07,-15.803289095275542,511161631869.78766,-1.9997655729015498,0.5000390721984521,1.4191633088411713e-11,,,0.0,,0.00046885419690069095,0.9995311458030993,0.009648397962591999,0.0007031164657980895,,
0.0,1.375395928444088e-07,-15.799354013329506,507154963912.6847,-1.9997646490293606,0.5000392262773207,1.4303755419591186e-11,,,0.0,,0.0004707019412791529,0.9995292980587209,0.00964842471057447,0.0007058867807797113,,
0.0,1.3808188870261467e-07,-15.795418931383471,503179703487.04565,-1.999763721517932,0.500039380962798,1.441676354875964e-11,,,0.0,,0.0004725569641360151,0.999527443035864,0.009648451564019812,0.0007086680032039369,,
0.0,1.3862632274366482e-07,-15.791483849437437,499235604387.8172,-1.9997627903529427,0.500039536257277,1.4530664473554942e-11,,,0.0,,0.00047441929411485873,0.9995255807058852,0.009648478523343846,0.000711460175955057,,
0.0,1.391729033980607e-07,-15.787548767491401,495322422339.9865,-1.999761855520014,0.5000396921631605,1.4645465246890063e-11,,,0.0,,0.00047628895997177346,0.9995237110400282,0.009648505588964032,0.0007142633420854865,,
0.0,1.39721639129543e-07,-15.783613685545367,491439914983.4569,-1.9997609170047121,0.5000398486828602,1.476117297738947e-11,,,0.0,,0.00047816599057578813,0.9995218340094242,0.009648532761299481,0.0007170775448164151,,
0.0,1.4027253843522442e-07,-15.779678603599333,487587841858.0259,-1.9997599747925454,0.5000400058187977,1.4877794829829456e-11,,,0.0,,0.00048005041490933176,0.9995199495850907,0.009648560040770957,0.0007199028275384733,,
0.0,1.408256098457203e-07,-15.775743521653297,483765964388.4965,-1.9997590288689655,0.5000401635734039,1.4995338025581462e-11,,,0.0,,0.00048194226206866865,0.9995180577379312,0.009648587427800871,0.0007227392338123886,,
0.0,1.4138086192527998e-07,-15.771808439707263,479974045869.90564,-1.9997580792193679,0.5000403219491191,1.5113809843058928e-11,,,0.0,,0.0004838415612643322,0.9995161584387356,0.009648614922813313,0.0007255868073696448,,
0.0,1.419383032719211e-07,-15.767873357761228,476211851452.85254,-1.9997571258290892,0.5000404809483935,1.5233217618168106e-11,,,0.0,,0.0004857483418215931,0.9995142516581784,0.009648642526234041,0.0007284455921131547,,
0.0,1.4249794251756176e-07,-15.763938275815192,472479148128.9579,-1.9997561686834096,0.5000406405736867,1.5353568744761993e-11,,,0.0,,0.0004876626331808979,0.9995123373668191,0.009648670238490484,0.0007313156321179248,,
0.0,1.4305978832815357e-07,-15.760003193869158,468775704716.4366,-1.999755207767551,0.5000408008274678,1.5474870675097818e-11,,,0.0,,0.0004895844648983088,0.9995104155351017,0.009648698060011776,0.0007341969716317218,,
0.0,1.4362384940381732e-07,-15.756068111923124,465101291845.76855,-1.9997542430666768,0.5000409617122159,1.5597130920298655e-11,,,0.0,,0.0004915138666459775,0.999508486133354,0.00964872599122872,0.0007370896550757537,,
0.0,1.4419013447897662e-07,-15.75213302997709,461455681945.49884,-1.9997532745658937,0.5000411232304195,1.5720357050818113e-11,,,0.0,,0.0004934508682125882,0.9995065491317874,0.009648754032573838,0.0007399937270453403,,
0.0,1.447586523224938e-07,-15.748197948031054,457838649228.1388,-1.9997523022502481,0.5000412853845771,1.584455669690905e-11,,,0.0,,0.0004953954995038034,0.9995046045004962,0.00964878218448133,0.0007429092323105934,,
0.0,1.4532941173780455e-07,-15.74426286608502,454249969676.18774,-1.9997513261047288,0.5000414481771971,1.5969737549095623e-11,,,0.0,,0.0004973477905427418,0.9995026522094573,0.00964881044738714,0.0007458362158170941,,
0.0,1.4590242156305586e-07,-15.740327784138985,450689421028.2478,-1.999750346114265,0.5000416116107972,1.609590735864964e-11,,,0.0,,0.0004993077714704283,0.9995006922285297,0.009648838821728917,0.0007487747226865826,,
0.0,1.4647769067124202e-07,-15.73639270219295,447156782765.26263,-1.9997493622637268,0.5000417756879055,1.6223073938070184e-11,,,0.0,,0.0005012754725462436,0.9994987245274537,0.009648867307946021,0.0007517247982176418,,
0.0,1.4705522797034135e-07,-15.732457620246915,443651836096.86304,-1.9997483745379259,0.5000419404110599,1.6351245161567013e-11,,,0.0,,0.0005032509241484091,0.9994967490758516,0.009648895906479566,0.0007546864878863813,,
0.0,1.4763504240345554e-07,-15.728522538300881,440174363947.8066,-1.9997473829216126,0.5000421057828079,1.6480428965548247e-11,,,0.0,,0.0005052341567744399,0.9994947658432255,0.0096489246177724,0.0007576598373471375,,
0.0,1.4821714294894755e-07,-15.724587456354845,436724150944.5364,-1.9997463873994792,0.5000422718057076,1.6610633349111492e-11,,,0.0,,0.0005072252010416023,0.9994927747989584,0.009648953442269117,0.0007606448924331631,,
0.0,1.4880153862057975e-07,-15.720652374408811,433300983401.84644,-1.9997453879561566,0.5000424384823267,1.6741866374538718e-11,,,0.0,,0.0005092240876874025,0.9994907759123127,0.00964898238041605,0.0007636416991573205,,
0.0,1.4938823846765497e-07,-15.716717292462777,429904649309.63684,-1.999744384576215,0.500042605815243,1.687413616779565e-11,,,0.0,,0.0005112308475700459,0.99948876915243,0.009649011432661303,0.0007666503037127897,,
0.0,1.4997725157515607e-07,-15.71278221051674,426534938319.78674,-1.9997433772441653,0.5000427738070444,1.7007450919034576e-11,,,0.0,,0.000513245511668899,0.999486754488331,0.009649040599454758,0.0007696707524737656,,
0.0,1.505685870638856e-07,-15.708847128570707,423191641733.13055,-1.9997423659444573,0.5000429424603293,1.7141818883101064e-11,,,0.0,,0.0005152681110849846,0.999484731888915,0.009649069881248059,0.000772703091996159,,
0.0,1.511622540906088e-07,-15.704912046624672,419874552486.52203,-1.9997413506614794,0.5000431117777059,1.7277248380045284e-11,,,0.0,,0.0005172986770414461,0.9994827013229586,0.009649099278494616,0.0007757473690183129,,
0.0,1.5175826184819417e-07,-15.700976964678638,416583465140.01544,-1.9997403313795576,0.5000432817617927,1.7413747795636725e-11,,,0.0,,0.0005193372408840157,0.9994806627591158,0.00964912879164966,0.000778803630461707,,
0.0,1.5235661956575656e-07,-15.697041882732602,413318175864.138,-1.9997393080829593,0.5000434524152185,1.7551325581883355e-11,,,0.0,,0.0005213838340815133,0.9994786161659185,0.009649158421170189,0.0007818719234316739,,
0.0,1.5295733650879873e-07,-15.693106800786568,410078482427.27075,-1.9997382807558868,0.5000436237406226,1.7689990257554506e-11,,,0.0,,0.0005234384882263188,0.9994765615117737,0.009649188167515007,0.0007849522952181084,,
0.0,1.5356042197935675e-07,-15.689171718840534,406864184183.11395,-1.9997372493824825,0.5000437957406544,1.7829750408708512e-11,,,0.0,,0.0005255012350348429,0.9994744987649652,0.009649218031144755,0.0007880447932961956,,
0.0,1.5416588531614294e-07,-15.685236636894498,403675082058.2638,-1.9997362139468258,0.5000439684179736,1.7970614689223953e-11,,,0.0,,0.000527572106348035,0.9994724278936519,0.00964924801252184,0.0007911494653271274,,
0.0,1.547737358946899e-07,-15.681301554948464,400510978539.88635,-1.999735174432934,0.5000441417752508,1.811259182133511e-11,,,0.0,,0.0005296511341318588,0.999470348865868,0.009649278112110542,0.0007942663591588224,,
0.0,1.553839831274972e-07,-15.67736647300243,397371677663.4756,-1.999734130824761,0.5000443158151665,1.8255690596172138e-11,,,0.0,,0.0005317383504777694,0.9994682616495222,0.00964930833037694,0.0007973955228266619,,
0.0,1.5599663646417633e-07,-15.673431391056393,394256985000.72,-1.9997330831061984,0.5000444905404123,1.8399919874305057e-11,,,0.0,,0.000533833787603226,0.9994661662123967,0.009649338667788965,0.0008005370045542141,,
0.0,1.5661170539159618e-07,-15.66949630911036,391166707647.46344,-1.9997320312610738,0.5000446659536898,1.854528858629195e-11,,,0.0,,0.0005359374778521753,0.9994640625221478,0.009649369124816386,0.0008036908527539636,,
0.0,1.5722919943403164e-07,-15.665561227164325,388100654211.75,-1.9997309752731522,0.5000448420577116,1.8691805733232072e-11,,,0.0,,0.0005380494536955317,0.9994619505463045,0.00964939970193083,0.000806857116028054,,
0.0,1.578491281533103e-07,-15.661626145218289,385058634801.9725,-1.9997299151261343,0.5000450188552007,1.883948038732279e-11,,,0.0,,0.0005401697477316987,0.9994598302522684,0.009649430399605773,0.000810035843169023,,
0.0,1.5847150114895954e-07,-15.657691063272255,382040461015.1156,-1.9997288508036566,0.500045196348891,1.898832169242088e-11,,,0.0,,0.0005422983926870545,0.999457701607313,0.009649461218316575,0.0008132270831605377,,
0.0,1.5909632805835695e-07,-15.65375598132622,379045945925.0782,-1.9997277822892918,0.500045374541527,1.9138338864608866e-11,,,0.0,,0.0005444354214164411,0.9994555645785835,0.00964949215854044,0.0008164308851781483,,
0.0,1.5972361855687845e-07,-15.649820899380186,376074904071.10077,-1.9997267095665483,0.5000455534358638,1.9289541192765154e-11,,,0.0,,0.0005465808669036896,0.9994534191330964,0.0096495232207565,0.000819647298590028,,
0.0,1.6035338235804862e-07,-15.64588581743415,373127151446.276,-1.9997256326188688,0.5000457330346675,1.9441938039139088e-11,,,0.0,,0.0005487347622621126,0.9994512652377379,0.009649554405445742,0.000822876372957726,,
0.0,1.6098562921369002e-07,-15.641950735488116,370202505486.15656,-1.9997245514296325,0.5000459133407151,1.9595538839930133e-11,,,0.0,,0.0005508971407349986,0.999449102859265,0.009649585713091043,0.0008261181580369136,,
0.0,1.6162036891407587e-07,-15.638015653542082,367300785057.43976,-1.999723465982152,0.5000460943567945,1.9750353105872297e-11,,,0.0,,0.0005530680356961437,0.9994469319643038,0.009649617144177215,0.0008293727037781489,,
0.0,1.6225761128808087e-07,-15.634080571596046,364421810446.7524,-1.999722376259675,0.5000462760857043,1.9906390422822575e-11,,,0.0,,0.0005552474806503488,0.9994447525193497,0.009649648699190959,0.0008326400603276303,,
0.0,1.6289736620333241e-07,-15.630145489650012,361565403349.52344,-1.999721282245383,0.5000464585302543,2.0063660452354015e-11,,,0.0,,0.0005574355092339212,0.9994425644907661,0.009649680378620903,0.0008359202780279523,,
0.0,1.6353964356636524e-07,-15.626210407703978,358731386858.9325,-1.9997201839223924,0.5000466416932653,2.022217293235412e-11,,,0.0,,0.0005596321552152111,0.9994403678447847,0.009649712182957598,0.0008392134074188799,,
