mG_eV,M_vector_eV,mKK_eV,sigma,phase,Lambda_eV,A_5d,c_Q,beta_Q,min_my2_eV2,max_my2_eV2,min_my2_over_Href2,clockoff_my2_leading_eV2,RSS_c_2loop_force_ratio,contact_d_1loop_force_ratio,contact_Btree_1loop_force_ratio,contact_B5d_2loop_force_ratio,quadratic_valley_force_ratio,quadratic_valley_energy_over_U,valley_metric_boundary_fraction,selected_feedback_sum_ratio,known_axis_feedback_without_valley,charged_over_vector,vector_over_KK,KK_over_M5,max_hierarchy_ratio,FTcanonical_over_vector2,max_auxiliary_over_vector2,max_coupling_loop_parameter,local_positive_curvature,hierarchy_pass,auxiliary_pass,perturbative_coupling_pass,necessary_conditions_pass,Ucrit_leading_eV4,chi_critical_leading,chi_gap_after_last
1.0,1000000000000.0,1000000000000.0,0.0,zero,1000000000000.0,4.335970987269697e-35,5.203165184723637e-34,-2.6015825923618184e-34,-1.0406230431044884e-33,-1.039893619712165e-33,-5.0343476330056364e+32,-1.0406330369447273e-33,0.004223354530332045,0.0,0.0,0.0,,,,,0.004223354530332045,0.1,1.0,8.091902610253185e-11,1.0,4217.543716430216,4217.543716430216,0.012665147955292222,False,False,False,True,False,8.671941974539395e-11,134.0175612432453,-5.776685424109132
1.0,1000000000000.0,1000000000000.0,1.0,zero,1000000000000.0,4.335970987269697e-35,5.203165184723637e-34,-2.6015825923618184e-34,-1.0406230431044884e-33,-1.039893619712165e-33,-5.0343476330056364e+32,-1.0406330369447273e-33,0.004223354530332045,0.0002533045986560874,0.0,0.0,,,,,0.004476641305866951,0.1,1.0,8.091902610253185e-11,1.0,4217.543716430216,4217.543716430216,0.012665147955292222,False,False,False,True,False,8.671941974539395e-11,134.0175612432453,-5.776685424109132
1.0,1000000000000.0,1000000000000.0,-1.0,quadrature,1000000000000.0,4.335970987269697e-35,5.203165184723637e-34,-2.6015825923618184e-34,-1.0406230431044884e-33,-1.039893619712165e-33,-5.0343476330056364e+32,-1.0406330369447273e-33,0.004223354530332045,0.0002563195205394458,6.486026284518073e-39,1.1919444343480033e-06,,,,,0.004480865995305838,0.1,1.0,8.091902610253185e-11,1.0,4217.543716430216,4217.543716430216,0.012665147955292222,False,False,False,True,False,8.671941974539395e-11,134.0175612432453,-5.776685424109132
1.0,1000000000000.0,1000000000000.0,0.0,quadrature,1000000000000.0,4.335970987269697e-35,5.203165184723637e-34,-2.6015825923618184e-34,-1.0406230431044884e-33,-1.039893619712165e-33,-5.0343476330056364e+32,-1.0406330369447273e-33,0.004223354530332045,0.0,0.0,0.0,,,,,0.004223354530332045,0.1,1.0,8.091902610253185e-11,1.0,4217.543716430216,4217.543716430216,0.012665147955292222,False,False,False,True,False,8.671941974539395e-11,134.0175612432453,-5.776685424109132
1.0,1000000000000.0,1000000000000.0,1.0,quadrature,1000000000000.0,4.335970987269697e-35,5.203165184723637e-34,-2.6015825923618184e-34,-1.0406230431044884e-33,-1.039893619712165e-33,-5.0343476330056364e+32,-1.0406330369447273e-33,0.004223354530332045,0.0002563195205394458,6.486026284518073e-39,1.1919444343480033e-06,,,,,0.004480865995305838,0.1,1.0,8.091902610253185e-11,1.0,4217.543716430216,4217.543716430216,0.012665147955292222,False,False,False,True,False,8.671941974539395e-11,134.0175612432453,-5.776685424109132
1.0,1000000000000.0,1000000000000.0,-1.0,pi,1000000000000.0,4.335970987269697e-35,5.203165184723637e-34,-2.6015825923618184e-34,-1.0406230431044884e-33,-1.039893619712165e-33,-5.0343476330056364e+32,-1.0406330369447273e-33,0.004223354530332045,0.0002533045986560874,0.0,0.0,,,,,0.004476641305866951,0.1,1.0,8.091902610253185e-11,1.0,4217.543716430216,4217.543716430216,0.012665147955292222,False,False,False,True,False,8.671941974539395e-11,134.0175612432453,-5.776685424109132
1.0,1000000000000.0,1000000000000.0,0.0,pi,1000000000000.0,4.335970987269697e-35,5.203165184723637e-34,-2.6015825923618184e-34,-1.0406230431044884e-33,-1.039893619712165e-33,-5.0343476330056364e+32,-1.0406330369447273e-33,0.004223354530332045,0.0,0.0,0.0,,,,,0.004223354530332045,0.1,1.0,8.091902610253185e-11,1.0,4217.543716430216,4217.543716430216,0.012665147955292222,False,False,False,True,False,8.671941974539395e-11,134.0175612432453,-5.776685424109132
1.0,1000000000000.0,1000000000000.0,1.0,pi,1000000000000.0,4.335970987269697e-35,5.203165184723637e-34,-2.6015825923618184e-34,-1.0406230431044884e-33,-1.039893619712165e-33,-5.0343476330056364e+32,-1.0406330369447273e-33,0.004223354530332045,0.0002533045986560874,0.0,0.0,,,,,0.004476641305866951,0.1,1.0,8.091902610253185e-11,1.0,4217.543716430216,4217.543716430216,0.012665147955292222,False,False,False,True,False,8.671941974539395e-11,134.0175612432453,-5.776685424109132
1e-06,1000000000000.0,100000000000000.0,-1.0,zero,1000000000000.0,4.335970987269697e-31,5.203165184723636e-30,-2.601582592361818e-30,9.983433908532248e-39,7.394068262319982e-37,4.8298062588299757e+27,-1.0406330369447272e-41,4.223354530332043e-11,0.0002533045986560874,0.0,0.0,0.0,0.0,0.0,0.0002533045990246427,0.0002533045990246427,0.1,0.01,1.7433475691889013e-09,0.1,0.004217543716430215,0.004217543716430215,0.012665147955292222,True,True,True,True,True,8.671941974539394e-19,143.22790161522147,3.4336549478670406
1e-06,1000000000000.0,100000000000000.0,0.0,zero,1000000000000.0,4.335970987269697e-31,5.203165184723636e-30,-2.601582592361818e-30,9.983433908532248e-39,7.394068262319982e-37,4.8298062588299757e+27,-1.0406330369447272e-41,4.223354530332043e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.223354530332043e-11,4.223354530332043e-11,0.1,0.01,1.7433475691889013e-09,0.1,0.004217543716430215,0.004217543716430215,0.012665147955292222,True,True,True,True,True,8.671941974539394e-19,143.22790161522147,3.4336549478670406
1e-06,1000000000000.0,100000000000000.0,1.0,zero,1000000000000.0,4.335970987269697e-31,5.203165184723636e-30,-2.601582592361818e-30,9.983433908532248e-39,7.394068262319982e-37,4.8298062588299757e+27,-1.0406330369447272e-41,4.223354530332043e-11,0.0002533045986560874,0.0,0.0,0.0,0.0,0.0,0.0002533045990246427,0.0002533045990246427,0.1,0.01,1.7433475691889013e-09,0.1,0.004217543716430215,0.004217543716430215,0.012665147955292222,True,True,True,True,True,8.671941974539394e-19,143.22790161522147,3.4336549478670406
1e-06,1000000000000.0,100000000000000.0,-1.0,quadrature,1000000000000.0,4.335970987269697e-31,5.203165184723636e-30,-2.601582592361818e-30,9.983433908532248e-39,7.394068262319982e-37,4.8298062588299757e+27,-1.0406330369447272e-41,4.223354530332043e-11,0.0002533046097238577,6.486026284518071e-33,1.191944434348003e-08,7.066639731845574e-37,6.7794629051389165e-34,2.6050968398258756e-17,0.0002533052691022434,0.0002533052691022434,0.1,0.01,1.7433475691889013e-09,0.1,0.004217543716430215,0.004217543716430215,0.012665147955292222,True,True,True,True,True,8.671941974539394e-19,143.22790161522147,3.4336549478670406
1e-06,1000000000000.0,100000000000000.0,0.0,quadrature,1000000000000.0,4.335970987269697e-31,5.203165184723636e-30,-2.601582592361818e-30,9.983433908532248e-39,7.394068262319982e-37,4.8298062588299757e+27,-1.0406330369447272e-41,4.223354530332043e-11,0.0,0.0,0.0,7.066639731845574e-37,6.7794629051389165e-34,2.6050968398258756e-17,4.223354530332043e-11,4.223354530332043e-11,0.1,0.01,1.7433475691889013e-09,0.1,0.004217543716430215,0.004217543716430215,0.012665147955292222,True,True,True,True,True,8.671941974539394e-19,143.22790161522147,3.4336549478670406
1e-06,1000000000000.0,100000000000000.0,1.0,quadrature,1000000000000.0,4.335970987269697e-31,5.203165184723636e-30,-2.601582592361818e-30,9.983433908532248e-39,7.394068262319982e-37,4.8298062588299757e+27,-1.0406330369447272e-41,4.223354530332043e-11,0.0002533046097238577,6.486026284518071e-33,1.191944434348003e-08,7.066639731845574e-37,6.7794629051389165e-34,2.6050968398258756e-17,0.0002533052691022434,0.0002533052691022434,0.1,0.01,1.7433475691889013e-09,0.1,0.004217543716430215,0.004217543716430215,0.012665147955292222,True,True,True,True,True,8.671941974539394e-19,143.22790161522147,3.4336549478670406
1e-06,1000000000000.0,100000000000000.0,-1.0,pi,1000000000000.0,4.335970987269697e-31,5.203165184723636e-30,-2.601582592361818e-30,9.983433908532248e-39,7.394068262319982e-37,4.8298062588299757e+27,-1.0406330369447272e-41,4.223354530332043e-11,0.0002533045986560874,0.0,0.0,0.0,0.0,0.0,0.0002533045990246427,0.0002533045990246427,0.1,0.01,1.7433475691889013e-09,0.1,0.004217543716430215,0.004217543716430215,0.012665147955292222,True,True,True,True,True,8.671941974539394e-19,143.22790161522147,3.4336549478670406
1e-06,1000000000000.0,100000000000000.0,0.0,pi,1000000000000.0,4.335970987269697e-31,5.203165184723636e-30,-2.601582592361818e-30,9.983433908532248e-39,7.394068262319982e-37,4.8298062588299757e+27,-1.0406330369447272e-41,4.223354530332043e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.223354530332043e-11,4.223354530332043e-11,0.1,0.01,1.7433475691889013e-09,0.1,0.004217543716430215,0.004217543716430215,0.012665147955292222,True,True,True,True,True,8.671941974539394e-19,143.22790161522147,3.4336549478670406
1e-06,1000000000000.0,100000000000000.0,1.0,pi,1000000000000.0,4.335970987269697e-31,5.203165184723636e-30,-2.601582592361818e-30,9.983433908532248e-39,7.394068262319982e-37,4.8298062588299757e+27,-1.0406330369447272e-41,4.223354530332043e-11,0.0002533045986560874,0.0,0.0,0.0,0.0,0.0,0.0002533045990246427,0.0002533045990246427,0.1,0.01,1.7433475691889013e-09,0.1,0.004217543716430215,0.004217543716430215,0.012665147955292222,True,True,True,True,True,8.671941974539394e-19,143.22790161522147,3.4336549478670406
1e-05,1000000000000.0,100000000000000.0,-1.0,zero,1000000000000.0,4.335970987269697e-31,5.203165184723636e-30,-2.601582592361818e-30,8.953207201956969e-39,7.383765995254229e-37,4.3314010566701694e+27,-1.0406330369447274e-39,4.223354530332046e-09,0.0002533045986560874,0.0,0.0,0.0,0.0,0.0,0.00025330463623538695,0.00025330463623538695,0.1,0.01,1.7433475691889013e-09,0.1,0.042175437164302165,0.042175437164302165,0.012665147955292222,True,True,True,True,True,8.671941974539395e-17,140.92531652222743,1.1310698548730045
1e-05,1000000000000.0,100000000000000.0,0.0,zero,1000000000000.0,4.335970987269697e-31,5.203165184723636e-30,-2.601582592361818e-30,8.953207201956969e-39,7.383765995254229e-37,4.3314010566701694e+27,-1.0406330369447274e-39,4.223354530332046e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.223354530332046e-09,4.223354530332046e-09,0.1,0.01,1.7433475691889013e-09,0.1,0.042175437164302165,0.042175437164302165,0.012665147955292222,True,True,True,True,True,8.671941974539395e-17,140.92531652222743,1.1310698548730045
1e-05,1000000000000.0,100000000000000.0,1.0,zero,1000000000000.0,4.335970987269697e-31,5.203165184723636e-30,-2.601582592361818e-30,8.953207201956969e-39,7.383765995254229e-37,4.3314010566701694e+27,-1.0406330369447274e-39,4.223354530332046e-09,0.0002533045986560874,0.0,0.0,0.0,0.0,0.0,0.00025330463623538695,0.00025330463623538695,0.1,0.01,1.7433475691889013e-09,0.1,0.042175437164302165,0.042175437164302165,0.012665147955292222,True,True,True,True,True,8.671941974539395e-17,140.92531652222743,1.1310698548730045
1e-05,1000000000000.0,100000000000000.0,-1.0,quadrature,1000000000000.0,4.335970987269697e-31,5.203165184723636e-30,-2.601582592361818e-30,8.953207201956969e-39,7.383765995254229e-37,4.3314010566701694e+27,-1.0406330369447274e-39,4.223354530332046e-09,0.00025331728271153704,6.486026284518071e-34,1.1919444343480031e-07,8.786493144405507e-33,7.55956143112678e-32,2.90485984955683e-16,0.0002534407005095022,0.0002534407005095022,0.1,0.01,1.7433475691889013e-09,0.1,0.042175437164302165,0.042175437164302165,0.012665147955292222,True,True,True,True,True,8.671941974539395e-17,140.92531652222743,1.1310698548730045
1e-05,1000000000000.0,100000000000000.0,0.0,quadrature,1000000000000.0,4.335970987269697e-31,5.203165184723636e-30,-2.601582592361818e-30,8.953207201956969e-39,7.383765995254229e-37,4.3314010566701694e+27,-1.0406330369447274e-39,4.223354530332046e-09,0.0,0.0,0.0,8.786493144405507e-33,7.55956143112678e-32,2.90485984955683e-16,4.223354530332046e-09,4.223354530332046e-09,0.1,0.01,1.7433475691889013e-09,0.1,0.042175437164302165,0.042175437164302165,0.012665147955292222,True,True,True,True,True,8.671941974539395e-17,140.92531652222743,1.1310698548730045
1e-05,1000000000000.0,100000000000000.0,1.0,quadrature,1000000000000.0,4.335970987269697e-31,5.203165184723636e-30,-2.601582592361818e-30,8.953207201956969e-39,7.383765995254229e-37,4.3314010566701694e+27,-1.0406330369447274e-39,4.223354530332046e-09,0.00025331728271153704,6.486026284518071e-34,1.1919444343480031e-07,8.786493144405507e-33,7.55956143112678e-32,2.90485984955683e-16,0.0002534407005095022,0.0002534407005095022,0.1,0.01,1.7433475691889013e-09,0.1,0.042175437164302165,0.042175437164302165,0.012665147955292222,True,True,True,True,True,8.671941974539395e-17,140.92531652222743,1.1310698548730045
1e-05,1000000000000.0,100000000000000.0,-1.0,pi,1000000000000.0,4.335970987269697e-31,5.203165184723636e-30,-2.601582592361818e-30,8.953207201956969e-39,7.383765995254229e-37,4.3314010566701694e+27,-1.0406330369447274e-39,4.223354530332046e-09,0.0002533045986560874,0.0,0.0,0.0,0.0,0.0,0.00025330463623538695,0.00025330463623538695,0.1,0.01,1.7433475691889013e-09,0.1,0.042175437164302165,0.042175437164302165,0.012665147955292222,True,True,True,True,True,8.671941974539395e-17,140.92531652222743,1.1310698548730045
1e-05,1000000000000.0,100000000000000.0,0.0,pi,1000000000000.0,4.335970987269697e-31,5.203165184723636e-30,-2.601582592361818e-30,8.953207201956969e-39,7.383765995254229e-37,4.3314010566701694e+27,-1.0406330369447274e-39,4.223354530332046e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.223354530332046e-09,4.223354530332046e-09,0.1,0.01,1.7433475691889013e-09,0.1,0.042175437164302165,0.042175437164302165,0.012665147955292222,True,True,True,True,True,8.671941974539395e-17,140.92531652222743,1.1310698548730045
1e-05,1000000000000.0,100000000000000.0,1.0,pi,1000000000000.0,4.335970987269697e-31,5.203165184723636e-30,-2.601582592361818e-30,8.953207201956969e-39,7.383765995254229e-37,4.3314010566701694e+27,-1.0406330369447274e-39,4.223354530332046e-09,0.0002533045986560874,0.0,0.0,0.0,0.0,0.0,0.00025330463623538695,0.00025330463623538695,0.1,0.01,1.7433475691889013e-09,0.1,0.042175437164302165,0.042175437164302165,0.012665147955292222,True,True,True,True,True,8.671941974539395e-17,140.92531652222743,1.1310698548730045
0.0001,1000000000000.0,100000000000000.0,-1.0,zero,1000000000000.0,4.335970987269697e-31,5.203165184723636e-30,-2.601582592361818e-30,-9.406946345557102e-38,6.353539288678949e-37,-4.550911915931046e+28,-1.0406330369447272e-37,4.223354530332044e-07,0.0002533045986560874,0.0,0.0,,,,,0.0002537091109879391,0.1,0.01,1.7433475691889013e-09,0.1,0.4217543716430216,0.4217543716430216,0.012665147955292222,False,True,False,True,False,8.671941974539394e-15,138.6227314292334,-1.1715152381210316
0.0001,1000000000000.0,100000000000000.0,0.0,zero,1000000000000.0,4.335970987269697e-31,5.203165184723636e-30,-2.601582592361818e-30,-9.406946345557102e-38,6.353539288678949e-37,-4.550911915931046e+28,-1.0406330369447272e-37,4.223354530332044e-07,0.0,0.0,0.0,,,,,4.223354530332044e-07,0.1,0.01,1.7433475691889013e-09,0.1,0.4217543716430216,0.4217543716430216,0.012665147955292222,False,True,False,True,False,8.671941974539394e-15,138.6227314292334,-1.1715152381210316
0.0001,1000000000000.0,100000000000000.0,1.0,zero,1000000000000.0,4.335970987269697e-31,5.203165184723636e-30,-2.601582592361818e-30,-9.406946345557102e-38,6.353539288678949e-37,-4.550911915931046e+28,-1.0406330369447272e-37,4.223354530332044e-07,0.0002533045986560874,0.0,0.0,,,,,0.0002537091109879391,0.1,0.01,1.7433475691889013e-09,0.1,0.4217543716430216,0.4217543716430216,0.012665147955292222,False,True,False,True,False,8.671941974539394e-15,138.6227314292334,-1.1715152381210316
0.0001,1000000000000.0,100000000000000.0,-1.0,quadrature,1000000000000.0,4.335970987269697e-31,5.203165184723636e-30,-2.601582592361818e-30,-9.406946345557102e-38,6.353539288678949e-37,-4.550911915931046e+28,-1.0406330369447272e-37,4.223354530332044e-07,0.0002563195205394458,6.486026284518073e-35,1.1919444343480033e-06,,,,,0.00025793380042682704,0.1,0.01,1.7433475691889013e-09,0.1,0.4217543716430216,0.4217543716430216,0.012665147955292222,False,True,False,True,False,8.671941974539394e-15,138.6227314292334,-1.1715152381210316
0.0001,1000000000000.0,100000000000000.0,0.0,quadrature,1000000000000.0,4.335970987269697e-31,5.203165184723636e-30,-2.601582592361818e-30,-9.406946345557102e-38,6.353539288678949e-37,-4.550911915931046e+28,-1.0406330369447272e-37,4.223354530332044e-07,0.0,0.0,0.0,,,,,4.223354530332044e-07,0.1,0.01,1.7433475691889013e-09,0.1,0.4217543716430216,0.4217543716430216,0.012665147955292222,False,True,False,True,False,8.671941974539394e-15,138.6227314292334,-1.1715152381210316
0.0001,1000000000000.0,100000000000000.0,1.0,quadrature,1000000000000.0,4.335970987269697e-31,5.203165184723636e-30,-2.601582592361818e-30,-9.406946345557102e-38,6.353539288678949e-37,-4.550911915931046e+28,-1.0406330369447272e-37,4.223354530332044e-07,0.0002563195205394458,6.486026284518073e-35,1.1919444343480033e-06,,,,,0.00025793380042682704,0.1,0.01,1.7433475691889013e-09,0.1,0.4217543716430216,0.4217543716430216,0.012665147955292222,False,True,False,True,False,8.671941974539394e-15,138.6227314292334,-1.1715152381210316
0.0001,1000000000000.0,100000000000000.0,-1.0,pi,1000000000000.0,4.335970987269697e-31,5.203165184723636e-30,-2.601582592361818e-30,-9.406946345557102e-38,6.353539288678949e-37,-4.550911915931046e+28,-1.0406330369447272e-37,4.223354530332044e-07,0.0002533045986560874,0.0,0.0,,,,,0.0002537091109879391,0.1,0.01,1.7433475691889013e-09,0.1,0.4217543716430216,0.4217543716430216,0.012665147955292222,False,True,False,True,False,8.671941974539394e-15,138.6227314292334,-1.1715152381210316
0.0001,1000000000000.0,100000000000000.0,0.0,pi,1000000000000.0,4.335970987269697e-31,5.203165184723636e-30,-2.601582592361818e-30,-9.406946345557102e-38,6.353539288678949e-37,-4.550911915931046e+28,-1.0406330369447272e-37,4.223354530332044e-07,0.0,0.0,0.0,,,,,4.223354530332044e-07,0.1,0.01,1.7433475691889013e-09,0.1,0.4217543716430216,0.4217543716430216,0.012665147955292222,False,True,False,True,False,8.671941974539394e-15,138.6227314292334,-1.1715152381210316
0.0001,1000000000000.0,100000000000000.0,1.0,pi,1000000000000.0,4.335970987269697e-31,5.203165184723636e-30,-2.601582592361818e-30,-9.406946345557102e-38,6.353539288678949e-37,-4.550911915931046e+28,-1.0406330369447272e-37,4.223354530332044e-07,0.0002533045986560874,0.0,0.0,,,,,0.0002537091109879391,0.1,0.01,1.7433475691889013e-09,0.1,0.4217543716430216,0.4217543716430216,0.012665147955292222,False,True,False,True,False,8.671941974539394e-15,138.6227314292334,-1.1715152381210316
1e-06,10000000000000.0,100000000000000.0,-1.0,zero,10000000000000.0,4.335970987269697e-31,5.203165184723636e-30,-2.601582592361818e-30,8.953207201956968e-41,7.383765995254228e-39,4.3314010566701695e+25,-1.0406330369447272e-41,4.223354530332043e-11,2.5330459865608746e-06,0.0,0.0,0.0,0.0,0.0,2.5330463623538687e-06,2.5330463623538687e-06,0.01,0.1,1.7433475691889013e-09,0.1,4.2175437164302156e-05,4.2175437164302156e-05,0.012665147955292222,True,True,True,True,True,8.671941974539394e-17,140.92531652222743,1.1310698548730045
1e-06,10000000000000.0,100000000000000.0,0.0,zero,10000000000000.0,4.335970987269697e-31,5.203165184723636e-30,-2.601582592361818e-30,8.953207201956968e-41,7.383765995254228e-39,4.3314010566701695e+25,-1.0406330369447272e-41,4.223354530332043e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.223354530332043e-11,4.223354530332043e-11,0.01,0.1,1.7433475691889013e-09,0.1,4.2175437164302156e-05,4.2175437164302156e-05,0.012665147955292222,True,True,True,True,True,8.671941974539394e-17,140.92531652222743,1.1310698548730045
1e-06,10000000000000.0,100000000000000.0,1.0,zero,10000000000000.0,4.335970987269697e-31,5.203165184723636e-30,-2.601582592361818e-30,8.953207201956968e-41,7.383765995254228e-39,4.3314010566701695e+25,-1.0406330369447272e-41,4.223354530332043e-11,2.5330459865608746e-06,0.0,0.0,0.0,0.0,0.0,2.5330463623538687e-06,2.5330463623538687e-06,0.01,0.1,1.7433475691889013e-09,0.1,4.2175437164302156e-05,4.2175437164302156e-05,0.012665147955292222,True,True,True,True,True,8.671941974539394e-17,140.92531652222743,1.1310698548730045
1e-06,10000000000000.0,100000000000000.0,-1.0,quadrature,10000000000000.0,4.335970987269697e-31,5.203165184723636e-30,-2.601582592361818e-30,8.953207201956968e-41,7.383765995254228e-39,4.3314010566701695e+25,-1.0406330369447272e-41,4.223354530332043e-11,2.5330460972385774e-06,6.486026284518069e-35,1.1919444343480027e-10,8.786493144405503e-33,7.559561431126779e-32,2.9048598495568297e-16,2.5330533758845657e-06,2.5330533758845657e-06,0.01,0.1,1.7433475691889013e-09,0.1,4.2175437164302156e-05,4.2175437164302156e-05,0.012665147955292222,True,True,True,True,True,8.671941974539394e-17,140.92531652222743,1.1310698548730045
