mg,mv,kk,sigma,phase,A,cforce,contactforce,treeBforce,loopBforce,valleyforce,force_sum,min_mass2,max_mass2,min_baseline,max_stabilization,max_abs_Jy,metric_fraction,FT_ratio,FZ_ratio,mass_hierarchy,perturbativity,stable,force_ok,auxiliary_ok,hierarchy_ok,metric_ok,perturbative_ok,necessary_intersection,asymptotic_mass2,critical_U,critical_chi
1e-05,100000000000.0,100000000000000.0,0,quadrature,4.335970987269697e-31,4.223354530332113e-09,0.0,0.0,0.0,7.0666397318461305e-37,4.223354530332113e-09,9.983433908532248e-37,7.394068262319982e-35,5.662844897208407e-66,7.394172325623676e-35,2.2238512893155204e-16,2.6050968398258756e-17,4.2175437164302165,2.4822993919656557e-29,1.0,0.0,True,True,False,False,True,True,False,-1.0406330369447274e-39,8.671941974539395e-19,143.22790161522147
1e-05,100000000000.0,100000000000000.0,0,pi,4.335970987269697e-31,4.223354530332113e-09,0.0,0.0,0.0,0.0,4.223354530332113e-09,9.983433908532248e-37,7.394068262319982e-35,5.662844897208407e-66,7.394172325623676e-35,0.0,0.0,4.2175437164302165,2.4822993919656557e-29,1.0,0.0,True,True,False,False,True,True,False,-1.0406330369447274e-39,8.671941974539395e-19,143.22790161522147
1e-05,100000000000.0,100000000000000.0,1,zero,4.335970987269697e-31,4.223354530332113e-09,0.025330459865608754,0.0,0.0,0.0,0.025330464088963285,9.983433908532248e-37,7.394068262319982e-35,5.662844897208407e-66,7.394172325623676e-35,0.0,0.0,4.2175437164302165,2.4822993919656557e-29,1.0,0.012665147955292222,True,True,False,False,True,True,False,-1.0406330369447274e-39,8.671941974539395e-19,143.22790161522147
1e-05,100000000000.0,100000000000000.0,1,quadrature,4.335970987269697e-31,4.223354530332113e-09,0.025331728271153705,6.486026284518145e-32,1.1919444343480165e-05,7.0666397318461305e-37,0.025343651938851717,9.983433908532248e-37,7.394068262319982e-35,5.662844897208407e-66,7.394172325623676e-35,2.2238512893155204e-16,2.6050968398258756e-17,4.2175437164302165,2.4822993919656557e-29,1.0,0.012665147955292222,True,True,False,False,True,True,False,-1.0406330369447274e-39,8.671941974539395e-19,143.22790161522147
1e-05,100000000000.0,100000000000000.0,1,pi,4.335970987269697e-31,4.223354530332113e-09,0.025330459865608754,0.0,0.0,0.0,0.025330464088963285,9.983433908532248e-37,7.394068262319982e-35,5.662844897208407e-66,7.394172325623676e-35,0.0,0.0,4.2175437164302165,2.4822993919656557e-29,1.0,0.012665147955292222,True,True,False,False,True,True,False,-1.0406330369447274e-39,8.671941974539395e-19,143.22790161522147
1e-05,1000000000000.0,100000000000000.0,-1,zero,4.335970987269697e-31,4.223354530332113e-09,0.0002533045986560875,0.0,0.0,0.0,0.0002533088220106179,8.953207201956969e-39,7.383765995254229e-37,5.662844897208407e-66,7.394172325623676e-37,0.0,0.0,0.042175437164302165,2.482299391965656e-31,0.1,0.012665147955292222,True,True,True,True,True,True,True,-1.0406330369447274e-39,8.671941974539395e-17,140.92531652222743
1e-05,1000000000000.0,100000000000000.0,-1,quadrature,4.335970987269697e-31,4.223354530332113e-09,0.00025331728271153704,6.486026284518144e-34,1.1919444343480165e-07,8.7864931444055e-33,0.0002534407005095022,8.953207201956969e-39,7.383765995254229e-37,5.662844897208407e-66,7.394172325623676e-37,2.2238512893155204e-16,2.90485984955683e-16,0.042175437164302165,2.482299391965656e-31,0.1,0.012665147955292222,True,True,True,True,True,True,True,-1.0406330369447274e-39,8.671941974539395e-17,140.92531652222743
1e-05,1000000000000.0,100000000000000.0,-1,pi,4.335970987269697e-31,4.223354530332113e-09,0.0002533045986560875,0.0,0.0,0.0,0.0002533088220106179,8.953207201956969e-39,7.383765995254229e-37,5.662844897208407e-66,7.394172325623676e-37,0.0,0.0,0.042175437164302165,2.482299391965656e-31,0.1,0.012665147955292222,True,True,True,True,True,True,True,-1.0406330369447274e-39,8.671941974539395e-17,140.92531652222743
1e-05,1000000000000.0,100000000000000.0,0,zero,4.335970987269697e-31,4.223354530332113e-09,0.0,0.0,0.0,0.0,4.223354530332113e-09,8.953207201956969e-39,7.383765995254229e-37,5.662844897208407e-66,7.394172325623676e-37,0.0,0.0,0.042175437164302165,2.482299391965656e-31,0.1,0.0,True,True,True,True,True,True,True,-1.0406330369447274e-39,8.671941974539395e-17,140.92531652222743
1e-05,1000000000000.0,100000000000000.0,0,quadrature,4.335970987269697e-31,4.223354530332113e-09,0.0,0.0,0.0,8.7864931444055e-33,4.223354530332113e-09,8.953207201956969e-39,7.383765995254229e-37,5.662844897208407e-66,7.394172325623676e-37,2.2238512893155204e-16,2.90485984955683e-16,0.042175437164302165,2.482299391965656e-31,0.1,0.0,True,True,True,True,True,True,True,-1.0406330369447274e-39,8.671941974539395e-17,140.92531652222743
1e-05,1000000000000.0,100000000000000.0,0,pi,4.335970987269697e-31,4.223354530332113e-09,0.0,0.0,0.0,0.0,4.223354530332113e-09,8.953207201956969e-39,7.383765995254229e-37,5.662844897208407e-66,7.394172325623676e-37,0.0,0.0,0.042175437164302165,2.482299391965656e-31,0.1,0.0,True,True,True,True,True,True,True,-1.0406330369447274e-39,8.671941974539395e-17,140.92531652222743
1e-05,1000000000000.0,100000000000000.0,1,zero,4.335970987269697e-31,4.223354530332113e-09,0.0002533045986560875,0.0,0.0,0.0,0.0002533088220106179,8.953207201956969e-39,7.383765995254229e-37,5.662844897208407e-66,7.394172325623676e-37,0.0,0.0,0.042175437164302165,2.482299391965656e-31,0.1,0.012665147955292222,True,True,True,True,True,True,True,-1.0406330369447274e-39,8.671941974539395e-17,140.92531652222743
1e-05,1000000000000.0,100000000000000.0,1,quadrature,4.335970987269697e-31,4.223354530332113e-09,0.00025331728271153704,6.486026284518144e-34,1.1919444343480165e-07,8.7864931444055e-33,0.0002534407005095022,8.953207201956969e-39,7.383765995254229e-37,5.662844897208407e-66,7.394172325623676e-37,2.2238512893155204e-16,2.90485984955683e-16,0.042175437164302165,2.482299391965656e-31,0.1,0.012665147955292222,True,True,True,True,True,True,True,-1.0406330369447274e-39,8.671941974539395e-17,140.92531652222743
1e-05,1000000000000.0,100000000000000.0,1,pi,4.335970987269697e-31,4.223354530332113e-09,0.0002533045986560875,0.0,0.0,0.0,0.0002533088220106179,8.953207201956969e-39,7.383765995254229e-37,5.662844897208407e-66,7.394172325623676e-37,0.0,0.0,0.042175437164302165,2.482299391965656e-31,0.1,0.012665147955292222,True,True,True,True,True,True,True,-1.0406330369447274e-39,8.671941974539395e-17,140.92531652222743
1e-05,10000000000000.0,100000000000000.0,-1,zero,4.335970987269697e-31,4.223354530332113e-09,2.5330459865608746e-06,0.0,0.0,,2.5372693410912067e-06,-9.406946345557104e-40,6.353539288678949e-39,5.662844897208407e-66,7.394172325623676e-39,0.0,,0.00042175437164302163,2.4822993919656557e-33,0.1,0.012665147955292222,False,True,True,True,False,True,False,-1.0406330369447274e-39,8.671941974539394e-15,138.6227314292334
1e-05,10000000000000.0,100000000000000.0,-1,quadrature,4.335970987269697e-31,4.223354530332113e-09,2.5331728271153705e-06,6.486026284518145e-36,1.1919444343480164e-09,,2.5385881260800506e-06,-9.406946345557104e-40,6.353539288678949e-39,5.662844897208407e-66,7.394172325623676e-39,2.2238512893155204e-16,,0.00042175437164302163,2.4822993919656557e-33,0.1,0.012665147955292222,False,True,True,True,False,True,False,-1.0406330369447274e-39,8.671941974539394e-15,138.6227314292334
1e-05,10000000000000.0,100000000000000.0,-1,pi,4.335970987269697e-31,4.223354530332113e-09,2.5330459865608746e-06,0.0,0.0,,2.5372693410912067e-06,-9.406946345557104e-40,6.353539288678949e-39,5.662844897208407e-66,7.394172325623676e-39,0.0,,0.00042175437164302163,2.4822993919656557e-33,0.1,0.012665147955292222,False,True,True,True,False,True,False,-1.0406330369447274e-39,8.671941974539394e-15,138.6227314292334
1e-05,10000000000000.0,100000000000000.0,0,zero,4.335970987269697e-31,4.223354530332113e-09,0.0,0.0,0.0,,4.223354530332113e-09,-9.406946345557104e-40,6.353539288678949e-39,5.662844897208407e-66,7.394172325623676e-39,0.0,,0.00042175437164302163,2.4822993919656557e-33,0.1,0.0,False,True,True,True,False,True,False,-1.0406330369447274e-39,8.671941974539394e-15,138.6227314292334
1e-05,10000000000000.0,100000000000000.0,0,quadrature,4.335970987269697e-31,4.223354530332113e-09,0.0,0.0,0.0,,4.223354530332113e-09,-9.406946345557104e-40,6.353539288678949e-39,5.662844897208407e-66,7.394172325623676e-39,2.2238512893155204e-16,,0.00042175437164302163,2.4822993919656557e-33,0.1,0.0,False,True,True,True,False,True,False,-1.0406330369447274e-39,8.671941974539394e-15,138.6227314292334
1e-05,10000000000000.0,100000000000000.0,0,pi,4.335970987269697e-31,4.223354530332113e-09,0.0,0.0,0.0,,4.223354530332113e-09,-9.406946345557104e-40,6.353539288678949e-39,5.662844897208407e-66,7.394172325623676e-39,0.0,,0.00042175437164302163,2.4822993919656557e-33,0.1,0.0,False,True,True,True,False,True,False,-1.0406330369447274e-39,8.671941974539394e-15,138.6227314292334
1e-05,10000000000000.0,100000000000000.0,1,zero,4.335970987269697e-31,4.223354530332113e-09,2.5330459865608746e-06,0.0,0.0,,2.5372693410912067e-06,-9.406946345557104e-40,6.353539288678949e-39,5.662844897208407e-66,7.394172325623676e-39,0.0,,0.00042175437164302163,2.4822993919656557e-33,0.1,0.012665147955292222,False,True,True,True,False,True,False,-1.0406330369447274e-39,8.671941974539394e-15,138.6227314292334
1e-05,10000000000000.0,100000000000000.0,1,quadrature,4.335970987269697e-31,4.223354530332113e-09,2.5331728271153705e-06,6.486026284518145e-36,1.1919444343480164e-09,,2.5385881260800506e-06,-9.406946345557104e-40,6.353539288678949e-39,5.662844897208407e-66,7.394172325623676e-39,2.2238512893155204e-16,,0.00042175437164302163,2.4822993919656557e-33,0.1,0.012665147955292222,False,True,True,True,False,True,False,-1.0406330369447274e-39,8.671941974539394e-15,138.6227314292334
1e-05,10000000000000.0,100000000000000.0,1,pi,4.335970987269697e-31,4.223354530332113e-09,2.5330459865608746e-06,0.0,0.0,,2.5372693410912067e-06,-9.406946345557104e-40,6.353539288678949e-39,5.662844897208407e-66,7.394172325623676e-39,0.0,,0.00042175437164302163,2.4822993919656557e-33,0.1,0.012665147955292222,False,True,True,True,False,True,False,-1.0406330369447274e-39,8.671941974539394e-15,138.6227314292334
1,100000000000.0,100000000000000.0,-1,zero,4.335970987269697e-31,42.23354530332131,0.025330459865608754,0.0,0.0,,42.258875763186914,-1.0406329370063248e-29,-1.0406256427724016e-29,5.662844897208407e-66,7.394172325623676e-35,0.0,,421754.3716430216,2.4822993919656557e-29,1.0,0.012665147955292222,False,False,False,False,False,True,False,-1.0406330369447272e-29,8.671941974539394e-09,131.71497615025126
1,100000000000.0,100000000000000.0,-1,quadrature,4.335970987269697e-31,42.23354530332131,39.31293159055344,6.486026284518145e-37,1.1919444343480166,,82.73842132822276,-1.0406329370063248e-29,-1.0406256427724016e-29,5.662844897208407e-66,7.394172325623676e-35,2.22385128931552e-11,,421754.3716430216,2.4822993919656557e-29,1.0,0.012665147955292222,False,False,False,False,False,True,False,-1.0406330369447272e-29,8.671941974539394e-09,131.71497615025126
1,100000000000.0,100000000000000.0,-1,pi,4.335970987269697e-31,42.23354530332131,0.025330459865608754,0.0,0.0,,42.258875763186914,-1.0406329370063248e-29,-1.0406256427724016e-29,5.662844897208407e-66,7.394172325623676e-35,0.0,,421754.3716430216,2.4822993919656557e-29,1.0,0.012665147955292222,False,False,False,False,False,True,False,-1.0406330369447272e-29,8.671941974539394e-09,131.71497615025126
1,100000000000.0,100000000000000.0,0,zero,4.335970987269697e-31,42.23354530332131,0.0,0.0,0.0,,42.23354530332131,-1.0406329370063248e-29,-1.0406256427724016e-29,5.662844897208407e-66,7.394172325623676e-35,0.0,,421754.3716430216,2.4822993919656557e-29,1.0,0.0,False,False,False,False,False,True,False,-1.0406330369447272e-29,8.671941974539394e-09,131.71497615025126
1,100000000000.0,100000000000000.0,0,quadrature,4.335970987269697e-31,42.23354530332131,0.0,0.0,0.0,,42.23354530332131,-1.0406329370063248e-29,-1.0406256427724016e-29,5.662844897208407e-66,7.394172325623676e-35,2.22385128931552e-11,,421754.3716430216,2.4822993919656557e-29,1.0,0.0,False,False,False,False,False,True,False,-1.0406330369447272e-29,8.671941974539394e-09,131.71497615025126
1,100000000000.0,100000000000000.0,0,pi,4.335970987269697e-31,42.23354530332131,0.0,0.0,0.0,,42.23354530332131,-1.0406329370063248e-29,-1.0406256427724016e-29,5.662844897208407e-66,7.394172325623676e-35,0.0,,421754.3716430216,2.4822993919656557e-29,1.0,0.0,False,False,False,False,False,True,False,-1.0406330369447272e-29,8.671941974539394e-09,131.71497615025126
1,100000000000.0,100000000000000.0,1,zero,4.335970987269697e-31,42.23354530332131,0.025330459865608754,0.0,0.0,,42.258875763186914,-1.0406329370063248e-29,-1.0406256427724016e-29,5.662844897208407e-66,7.394172325623676e-35,0.0,,421754.3716430216,2.4822993919656557e-29,1.0,0.012665147955292222,False,False,False,False,False,True,False,-1.0406330369447272e-29,8.671941974539394e-09,131.71497615025126
1,100000000000.0,100000000000000.0,1,quadrature,4.335970987269697e-31,42.23354530332131,39.31293159055344,6.486026284518145e-37,1.1919444343480166,,82.73842132822276,-1.0406329370063248e-29,-1.0406256427724016e-29,5.662844897208407e-66,7.394172325623676e-35,2.22385128931552e-11,,421754.3716430216,2.4822993919656557e-29,1.0,0.012665147955292222,False,False,False,False,False,True,False,-1.0406330369447272e-29,8.671941974539394e-09,131.71497615025126
1,100000000000.0,100000000000000.0,1,pi,4.335970987269697e-31,42.23354530332131,0.025330459865608754,0.0,0.0,,42.258875763186914,-1.0406329370063248e-29,-1.0406256427724016e-29,5.662844897208407e-66,7.394172325623676e-35,0.0,,421754.3716430216,2.4822993919656557e-29,1.0,0.012665147955292222,False,False,False,False,False,True,False,-1.0406330369447272e-29,8.671941974539394e-09,131.71497615025126
1,1000000000000.0,100000000000000.0,-1,zero,4.335970987269697e-31,42.23354530332131,0.0002533045986560875,0.0,0.0,,42.233798607919965,-1.0406330359453431e-29,-1.0406329630030039e-29,5.662844897208407e-66,7.394172325623676e-37,0.0,,4217.543716430216,2.482299391965656e-31,0.1,0.012665147955292222,False,False,False,True,False,True,False,-1.0406330369447272e-29,8.671941974539393e-07,129.4123910572572
1,1000000000000.0,100000000000000.0,-1,quadrature,4.335970987269697e-31,42.23354530332131,0.39312931590553435,6.486026284518145e-39,0.011919444343480164,,42.638594063570324,-1.0406330359453431e-29,-1.0406329630030039e-29,5.662844897208407e-66,7.394172325623676e-37,2.22385128931552e-11,,4217.543716430216,2.482299391965656e-31,0.1,0.012665147955292222,False,False,False,True,False,True,False,-1.0406330369447272e-29,8.671941974539393e-07,129.4123910572572
1,1000000000000.0,100000000000000.0,-1,pi,4.335970987269697e-31,42.23354530332131,0.0002533045986560875,0.0,0.0,,42.233798607919965,-1.0406330359453431e-29,-1.0406329630030039e-29,5.662844897208407e-66,7.394172325623676e-37,0.0,,4217.543716430216,2.482299391965656e-31,0.1,0.012665147955292222,False,False,False,True,False,True,False,-1.0406330369447272e-29,8.671941974539393e-07,129.4123910572572
1,1000000000000.0,100000000000000.0,0,zero,4.335970987269697e-31,42.23354530332131,0.0,0.0,0.0,,42.23354530332131,-1.0406330359453431e-29,-1.0406329630030039e-29,5.662844897208407e-66,7.394172325623676e-37,0.0,,4217.543716430216,2.482299391965656e-31,0.1,0.0,False,False,False,True,False,True,False,-1.0406330369447272e-29,8.671941974539393e-07,129.4123910572572
1,1000000000000.0,100000000000000.0,0,quadrature,4.335970987269697e-31,42.23354530332131,0.0,0.0,0.0,,42.23354530332131,-1.0406330359453431e-29,-1.0406329630030039e-29,5.662844897208407e-66,7.394172325623676e-37,2.22385128931552e-11,,4217.543716430216,2.482299391965656e-31,0.1,0.0,False,False,False,True,False,True,False,-1.0406330369447272e-29,8.671941974539393e-07,129.4123910572572
1,1000000000000.0,100000000000000.0,0,pi,4.335970987269697e-31,42.23354530332131,0.0,0.0,0.0,,42.23354530332131,-1.0406330359453431e-29,-1.0406329630030039e-29,5.662844897208407e-66,7.394172325623676e-37,0.0,,4217.543716430216,2.482299391965656e-31,0.1,0.0,False,False,False,True,False,True,False,-1.0406330369447272e-29,8.671941974539393e-07,129.4123910572572
1,1000000000000.0,100000000000000.0,1,zero,4.335970987269697e-31,42.23354530332131,0.0002533045986560875,0.0,0.0,,42.233798607919965,-1.0406330359453431e-29,-1.0406329630030039e-29,5.662844897208407e-66,7.394172325623676e-37,0.0,,4217.543716430216,2.482299391965656e-31,0.1,0.012665147955292222,False,False,False,True,False,True,False,-1.0406330369447272e-29,8.671941974539393e-07,129.4123910572572
1,1000000000000.0,100000000000000.0,1,quadrature,4.335970987269697e-31,42.23354530332131,0.39312931590553435,6.486026284518145e-39,0.011919444343480164,,42.638594063570324,-1.0406330359453431e-29,-1.0406329630030039e-29,5.662844897208407e-66,7.394172325623676e-37,2.22385128931552e-11,,4217.543716430216,2.482299391965656e-31,0.1,0.012665147955292222,False,False,False,True,False,True,False,-1.0406330369447272e-29,8.671941974539393e-07,129.4123910572572
1,1000000000000.0,100000000000000.0,1,pi,4.335970987269697e-31,42.23354530332131,0.0002533045986560875,0.0,0.0,,42.233798607919965,-1.0406330359453431e-29,-1.0406329630030039e-29,5.662844897208407e-66,7.394172325623676e-37,0.0,,4217.543716430216,2.482299391965656e-31,0.1,0.012665147955292222,False,False,False,True,False,True,False,-1.0406330369447272e-29,8.671941974539393e-07,129.4123910572572
1,10000000000000.0,100000000000000.0,-1,zero,4.335970987269697e-31,42.23354530332131,2.5330459865608746e-06,0.0,0.0,,42.23354783636729,-1.0406330369347334e-29,-1.0406330362053099e-29,5.662844897208407e-66,7.394172325623676e-39,0.0,,42.17543716430215,2.4822993919656557e-33,0.1,0.012665147955292222,False,False,False,True,False,True,False,-1.0406330369447272e-29,8.671941974539393e-05,127.10980596426316
1,10000000000000.0,100000000000000.0,-1,quadrature,4.335970987269697e-31,42.23354530332131,0.003931293159055343,6.486026284518144e-41,0.00011919444343480163,,42.2375957909238,-1.0406330369347334e-29,-1.0406330362053099e-29,5.662844897208407e-66,7.394172325623676e-39,2.22385128931552e-11,,42.17543716430215,2.4822993919656557e-33,0.1,0.012665147955292222,False,False,False,True,False,True,False,-1.0406330369447272e-29,8.671941974539393e-05,127.10980596426316
1,10000000000000.0,100000000000000.0,-1,pi,4.335970987269697e-31,42.23354530332131,2.5330459865608746e-06,0.0,0.0,,42.23354783636729,-1.0406330369347334e-29,-1.0406330362053099e-29,5.662844897208407e-66,7.394172325623676e-39,0.0,,42.17543716430215,2.4822993919656557e-33,0.1,0.012665147955292222,False,False,False,True,False,True,False,-1.0406330369447272e-29,8.671941974539393e-05,127.10980596426316
1,10000000000000.0,100000000000000.0,0,zero,4.335970987269697e-31,42.23354530332131,0.0,0.0,0.0,,42.23354530332131,-1.0406330369347334e-29,-1.0406330362053099e-29,5.662844897208407e-66,7.394172325623676e-39,0.0,,42.17543716430215,2.4822993919656557e-33,0.1,0.0,False,False,False,True,False,True,False,-1.0406330369447272e-29,8.671941974539393e-05,127.10980596426316
1,10000000000000.0,100000000000000.0,0,quadrature,4.335970987269697e-31,42.23354530332131,0.0,0.0,0.0,,42.23354530332131,-1.0406330369347334e-29,-1.0406330362053099e-29,5.662844897208407e-66,7.394172325623676e-39,2.22385128931552e-11,,42.17543716430215,2.4822993919656557e-33,0.1,0.0,False,False,False,True,False,True,False,-1.0406330369447272e-29,8.671941974539393e-05,127.10980596426316
1,10000000000000.0,100000000000000.0,0,pi,4.335970987269697e-31,42.23354530332131,0.0,0.0,0.0,,42.23354530332131,-1.0406330369347334e-29,-1.0406330362053099e-29,5.662844897208407e-66,7.394172325623676e-39,0.0,,42.17543716430215,2.4822993919656557e-33,0.1,0.0,False,False,False,True,False,True,False,-1.0406330369447272e-29,8.671941974539393e-05,127.10980596426316
1,10000000000000.0,100000000000000.0,1,zero,4.335970987269697e-31,42.23354530332131,2.5330459865608746e-06,0.0,0.0,,42.23354783636729,-1.0406330369347334e-29,-1.0406330362053099e-29,5.662844897208407e-66,7.394172325623676e-39,0.0,,42.17543716430215,2.4822993919656557e-33,0.1,0.012665147955292222,False,False,False,True,False,True,False,-1.0406330369447272e-29,8.671941974539393e-05,127.10980596426316
1,10000000000000.0,100000000000000.0,1,quadrature,4.335970987269697e-31,42.23354530332131,0.003931293159055343,6.486026284518144e-41,0.00011919444343480163,,42.2375957909238,-1.0406330369347334e-29,-1.0406330362053099e-29,5.662844897208407e-66,7.394172325623676e-39,2.22385128931552e-11,,42.17543716430215,2.4822993919656557e-33,0.1,0.012665147955292222,False,False,False,True,False,True,False,-1.0406330369447272e-29,8.671941974539393e-05,127.10980596426316
1,10000000000000.0,100000000000000.0,1,pi,4.335970987269697e-31,42.23354530332131,2.5330459865608746e-06,0.0,0.0,,42.23354783636729,-1.0406330369347334e-29,-1.0406330362053099e-29,5.662844897208407e-66,7.394172325623676e-39,0.0,,42.17543716430215,2.4822993919656557e-33,0.1,0.012665147955292222,False,False,False,True,False,True,False,-1.0406330369447272e-29,8.671941974539393e-05,127.10980596426316
