n,Lambda_eV,mG_eV,muH_eV,muL_eV,cUV_hat,heavy_threshold_hat,cL_hat,ell,potential_hat,derivative_hat,normalized_error
128,1000000000000.0,1e-12,2000000000000.0,8435.087432860433,-2.0744237680682933,-0.10824207728411175,-4.136544861409962,-2.220446049250313e-16,-4.212535749141715,-4.1872054532311305,2.220446049250313e-16
128,1000000000000.0,1e-12,2000000000000.0,25305.2622985813,-2.0744237680682933,-0.10824207728411175,-4.025232163958091,-2.1972245773362196,-4.212535749141715,-4.18720545323113,0.0
128,1000000000000.0,1e-12,2000000000000.0,84350.87432860433,-2.0744237680682933,-0.10824207728411175,-3.903244214350602,-4.605170185988092,-4.212535749141715,-4.1872054532311305,2.220446049250313e-16
128,1000000000000.0,1e-12,2000000000000.0,500000000000.0,-2.0744237680682933,-0.10824207728411175,-2.323126830897771,-35.79543714991583,-4.212535749141715,-4.1872054532311305,2.220446049250313e-16
128,1000000000000.0,1e-12,2000000000000.0,1000000000000.0,-2.0744237680682933,-0.10824207728411175,-2.2528963381250877,-37.181731511035714,-4.212535749141715,-4.18720545323113,0.0
128,1000000000000.0,1e-06,500000000000.0,843508743.2860433,-2.4255762319317076,0.10244940103393688,-2.970041626113166,4.605170185988091,-2.81273186678556,-2.7874015708749758,2.220446049250313e-16
128,1000000000000.0,1e-06,500000000000.0,2530526229.8581295,-2.4255762319317076,0.10244940103393688,-2.8587289286612956,2.4079456086518722,-2.8127318667855605,-2.7874015708749758,2.220446049250313e-16
128,1000000000000.0,1e-06,500000000000.0,8435087432.860433,-2.4255762319317076,0.10244940103393688,-2.7367409790538066,0.0,-2.81273186678556,-2.7874015708749758,2.220446049250313e-16
128,1000000000000.0,1e-06,500000000000.0,25305262298.5813,-2.4255762319317076,0.10244940103393688,-2.6254282816019363,-2.1972245773362196,-2.81273186678556,-2.7874015708749758,2.220446049250313e-16
128,1000000000000.0,1e-06,500000000000.0,84350874328.60432,-2.4255762319317076,0.10244940103393688,-2.503440331994448,-4.605170185988091,-2.81273186678556,-2.7874015708749758,2.220446049250313e-16
128,1000000000000.0,1e-06,500000000000.0,500000000000.0,-2.4255762319317076,0.10244940103393688,-2.323126830897771,-8.164416033987276,-2.81273186678556,-2.7874015708749758,2.220446049250313e-16
128,1000000000000.0,1e-06,500000000000.0,1000000000000.0,-2.4255762319317076,0.10244940103393688,-2.252896338125088,-9.550710395107167,-2.81273186678556,-2.7874015708749758,2.220446049250313e-16
128,1000000000000.0,1e-06,750000000000.0,843508743.2860433,-2.3228707202337384,0.040826094015155384,-2.970041626113166,4.605170185988091,-2.81273186678556,-2.7874015708749758,2.220446049250313e-16
128,1000000000000.0,1e-06,750000000000.0,2530526229.8581295,-2.3228707202337384,0.040826094015155384,-2.8587289286612956,2.4079456086518722,-2.8127318667855605,-2.7874015708749758,2.220446049250313e-16
128,1000000000000.0,1e-06,750000000000.0,8435087432.860433,-2.3228707202337384,0.040826094015155384,-2.7367409790538066,0.0,-2.81273186678556,-2.7874015708749758,2.220446049250313e-16
128,1000000000000.0,1e-06,750000000000.0,25305262298.5813,-2.3228707202337384,0.040826094015155384,-2.6254282816019363,-2.1972245773362196,-2.81273186678556,-2.7874015708749758,2.220446049250313e-16
128,1000000000000.0,1e-06,750000000000.0,84350874328.60432,-2.3228707202337384,0.040826094015155384,-2.503440331994448,-4.605170185988091,-2.81273186678556,-2.7874015708749758,2.220446049250313e-16
128,1000000000000.0,1e-06,750000000000.0,500000000000.0,-2.3228707202337384,0.040826094015155384,-2.323126830897771,-8.164416033987276,-2.81273186678556,-2.7874015708749758,2.220446049250313e-16
128,1000000000000.0,1e-06,750000000000.0,1000000000000.0,-2.3228707202337384,0.040826094015155384,-2.252896338125088,-9.550710395107167,-2.81273186678556,-2.7874015708749758,2.220446049250313e-16
128,1000000000000.0,1e-06,1000000000000.0,843508743.2860433,-2.2500000000000004,-0.002896338125087436,-2.970041626113166,4.605170185988091,-2.81273186678556,-2.7874015708749758,2.220446049250313e-16
128,1000000000000.0,1e-06,1000000000000.0,2530526229.8581295,-2.2500000000000004,-0.002896338125087436,-2.858728928661295,2.4079456086518722,-2.81273186678556,-2.7874015708749753,0.0
128,1000000000000.0,1e-06,1000000000000.0,8435087432.860433,-2.2500000000000004,-0.002896338125087436,-2.7367409790538066,0.0,-2.81273186678556,-2.7874015708749758,2.220446049250313e-16
128,1000000000000.0,1e-06,1000000000000.0,25305262298.5813,-2.2500000000000004,-0.002896338125087436,-2.625428281601936,-2.1972245773362196,-2.8127318667855596,-2.7874015708749753,1.1102230246251565e-16
128,1000000000000.0,1e-06,1000000000000.0,84350874328.60432,-2.2500000000000004,-0.002896338125087436,-2.5034403319944474,-4.605170185988091,-2.8127318667855596,-2.7874015708749753,1.1102230246251565e-16
128,1000000000000.0,1e-06,1000000000000.0,500000000000.0,-2.2500000000000004,-0.002896338125087436,-2.3231268308977704,-8.164416033987276,-2.8127318667855596,-2.7874015708749753,1.1102230246251565e-16
128,1000000000000.0,1e-06,1000000000000.0,1000000000000.0,-2.2500000000000004,-0.002896338125087436,-2.2528963381250877,-9.550710395107167,-2.81273186678556,-2.7874015708749753,0.0
128,1000000000000.0,1e-06,1250000000000.0,843508743.2860433,-2.1934770781467243,-0.036810091237053144,-2.970041626113166,4.605170185988091,-2.81273186678556,-2.7874015708749758,2.220446049250313e-16
128,1000000000000.0,1e-06,1250000000000.0,2530526229.8581295,-2.1934770781467243,-0.036810091237053144,-2.858728928661295,2.4079456086518722,-2.81273186678556,-2.7874015708749753,0.0
128,1000000000000.0,1e-06,1250000000000.0,8435087432.860433,-2.1934770781467243,-0.036810091237053144,-2.7367409790538066,0.0,-2.81273186678556,-2.7874015708749758,2.220446049250313e-16
128,1000000000000.0,1e-06,1250000000000.0,25305262298.5813,-2.1934770781467243,-0.036810091237053144,-2.625428281601936,-2.1972245773362196,-2.8127318667855596,-2.7874015708749753,1.1102230246251565e-16
128,1000000000000.0,1e-06,1250000000000.0,84350874328.60432,-2.1934770781467243,-0.036810091237053144,-2.5034403319944474,-4.605170185988091,-2.8127318667855596,-2.7874015708749753,1.1102230246251565e-16
128,1000000000000.0,1e-06,1250000000000.0,500000000000.0,-2.1934770781467243,-0.036810091237053144,-2.323126830897771,-8.164416033987276,-2.81273186678556,-2.7874015708749758,2.220446049250313e-16
128,1000000000000.0,1e-06,1250000000000.0,1000000000000.0,-2.1934770781467243,-0.036810091237053144,-2.2528963381250877,-9.550710395107167,-2.81273186678556,-2.7874015708749753,0.0
128,1000000000000.0,1e-06,2000000000000.0,843508743.2860433,-2.0744237680682933,-0.10824207728411175,-2.970041626113166,4.605170185988091,-2.81273186678556,-2.7874015708749758,2.220446049250313e-16
128,1000000000000.0,1e-06,2000000000000.0,2530526229.8581295,-2.0744237680682933,-0.10824207728411175,-2.8587289286612956,2.4079456086518722,-2.8127318667855605,-2.7874015708749758,2.220446049250313e-16
128,1000000000000.0,1e-06,2000000000000.0,8435087432.860433,-2.0744237680682933,-0.10824207728411175,-2.7367409790538066,0.0,-2.81273186678556,-2.7874015708749758,2.220446049250313e-16
128,1000000000000.0,1e-06,2000000000000.0,25305262298.5813,-2.0744237680682933,-0.10824207728411175,-2.6254282816019363,-2.1972245773362196,-2.81273186678556,-2.7874015708749758,2.220446049250313e-16
128,1000000000000.0,1e-06,2000000000000.0,84350874328.60432,-2.0744237680682933,-0.10824207728411175,-2.503440331994448,-4.605170185988091,-2.81273186678556,-2.7874015708749758,2.220446049250313e-16
128,1000000000000.0,1e-06,2000000000000.0,500000000000.0,-2.0744237680682933,-0.10824207728411175,-2.323126830897771,-8.164416033987276,-2.81273186678556,-2.7874015708749758,2.220446049250313e-16
128,1000000000000.0,1e-06,2000000000000.0,1000000000000.0,-2.0744237680682933,-0.10824207728411175,-2.2528963381250877,-9.550710395107167,-2.81273186678556,-2.7874015708749753,0.0
127,2000000000000.0,1e-17,1000000000000.0,0.004217543716430217,-2.425576231931707,0.10244940103393688,-5.676809729311481,4.605170185988091,-5.519499969983875,-5.494169674073291,1.1102230246251565e-16
127,2000000000000.0,1e-17,1000000000000.0,0.012652631149290649,-2.425576231931707,0.10244940103393688,-5.565497031859611,2.4079456086518722,-5.519499969983875,-5.494169674073291,1.1102230246251565e-16
127,2000000000000.0,1e-17,1000000000000.0,0.042175437164302165,-2.425576231931707,0.10244940103393688,-5.443509082252122,2.2204460492503128e-16,-5.519499969983875,-5.494169674073291,1.1102230246251565e-16
127,2000000000000.0,1e-17,1000000000000.0,0.1265263114929065,-2.425576231931707,0.10244940103393688,-5.332196384800252,-2.197224577336219,-5.519499969983876,-5.494169674073291,0.0
127,2000000000000.0,1e-17,1000000000000.0,0.42175437164302165,-2.425576231931707,0.10244940103393688,-5.210208435192763,-4.605170185988091,-5.519499969983876,-5.494169674073292,2.220446049250313e-16
127,2000000000000.0,1e-17,1000000000000.0,1000000000000.0,-2.425576231931707,0.10244940103393688,-2.3231268308977704,-61.59387680209606,-5.519499969983876,-5.494169674073291,0.0
127,2000000000000.0,1e-17,1000000000000.0,2000000000000.0,-2.425576231931707,0.10244940103393688,-2.2528963381250877,-62.98017116321596,-5.519499969983876,-5.494169674073292,2.220446049250313e-16
127,2000000000000.0,1e-17,1500000000000.0,0.004217543716430217,-2.322870720233738,0.040826094015155384,-5.676809729311481,4.605170185988091,-5.519499969983875,-5.494169674073291,1.1102230246251565e-16
127,2000000000000.0,1e-17,1500000000000.0,0.012652631149290649,-2.322870720233738,0.040826094015155384,-5.565497031859611,2.4079456086518722,-5.519499969983875,-5.494169674073291,1.1102230246251565e-16
127,2000000000000.0,1e-17,1500000000000.0,0.042175437164302165,-2.322870720233738,0.040826094015155384,-5.443509082252122,2.2204460492503128e-16,-5.519499969983875,-5.494169674073291,1.1102230246251565e-16
127,2000000000000.0,1e-17,1500000000000.0,0.1265263114929065,-2.322870720233738,0.040826094015155384,-5.332196384800252,-2.197224577336219,-5.519499969983876,-5.494169674073291,0.0
127,2000000000000.0,1e-17,1500000000000.0,0.42175437164302165,-2.322870720233738,0.040826094015155384,-5.210208435192763,-4.605170185988091,-5.519499969983876,-5.494169674073292,2.220446049250313e-16
127,2000000000000.0,1e-17,1500000000000.0,1000000000000.0,-2.322870720233738,0.040826094015155384,-2.3231268308977704,-61.59387680209606,-5.519499969983876,-5.494169674073291,0.0
127,2000000000000.0,1e-17,1500000000000.0,2000000000000.0,-2.322870720233738,0.040826094015155384,-2.2528963381250877,-62.98017116321596,-5.519499969983876,-5.494169674073292,2.220446049250313e-16
127,2000000000000.0,1e-17,2000000000000.0,0.004217543716430217,-2.25,-0.0028963381250874352,-5.676809729311481,4.605170185988091,-5.519499969983875,-5.494169674073291,1.1102230246251565e-16
127,2000000000000.0,1e-17,2000000000000.0,0.012652631149290649,-2.25,-0.0028963381250874352,-5.565497031859611,2.4079456086518722,-5.519499969983875,-5.494169674073291,1.1102230246251565e-16
127,2000000000000.0,1e-17,2000000000000.0,0.042175437164302165,-2.25,-0.0028963381250874352,-5.443509082252122,2.2204460492503128e-16,-5.519499969983875,-5.494169674073291,1.1102230246251565e-16
127,2000000000000.0,1e-17,2000000000000.0,0.1265263114929065,-2.25,-0.0028963381250874352,-5.332196384800252,-2.197224577336219,-5.519499969983876,-5.494169674073291,0.0
127,2000000000000.0,1e-17,2000000000000.0,0.42175437164302165,-2.25,-0.0028963381250874352,-5.210208435192763,-4.605170185988091,-5.519499969983876,-5.494169674073292,2.220446049250313e-16
127,2000000000000.0,1e-17,2000000000000.0,1000000000000.0,-2.25,-0.0028963381250874352,-2.32312683089777,-61.59387680209606,-5.519499969983875,-5.494169674073291,1.1102230246251565e-16
127,2000000000000.0,1e-17,2000000000000.0,2000000000000.0,-2.25,-0.0028963381250874352,-2.2528963381250873,-62.98017116321596,-5.519499969983876,-5.494169674073291,0.0
127,2000000000000.0,1e-17,2500000000000.0,0.004217543716430217,-2.193477078146724,-0.036810091237053144,-5.676809729311481,4.605170185988091,-5.519499969983875,-5.494169674073291,1.1102230246251565e-16
127,2000000000000.0,1e-17,2500000000000.0,0.012652631149290649,-2.193477078146724,-0.036810091237053144,-5.565497031859611,2.4079456086518722,-5.519499969983875,-5.494169674073291,1.1102230246251565e-16
127,2000000000000.0,1e-17,2500000000000.0,0.042175437164302165,-2.193477078146724,-0.036810091237053144,-5.443509082252122,2.2204460492503128e-16,-5.519499969983875,-5.494169674073291,1.1102230246251565e-16
127,2000000000000.0,1e-17,2500000000000.0,0.1265263114929065,-2.193477078146724,-0.036810091237053144,-5.332196384800252,-2.197224577336219,-5.519499969983876,-5.494169674073291,0.0
127,2000000000000.0,1e-17,2500000000000.0,0.42175437164302165,-2.193477078146724,-0.036810091237053144,-5.210208435192763,-4.605170185988091,-5.519499969983876,-5.494169674073292,2.220446049250313e-16
127,2000000000000.0,1e-17,2500000000000.0,1000000000000.0,-2.193477078146724,-0.036810091237053144,-2.3231268308977704,-61.59387680209606,-5.519499969983876,-5.494169674073291,0.0
127,2000000000000.0,1e-17,2500000000000.0,2000000000000.0,-2.193477078146724,-0.036810091237053144,-2.2528963381250873,-62.98017116321596,-5.519499969983876,-5.494169674073291,0.0
127,2000000000000.0,1e-17,4000000000000.0,0.004217543716430217,-2.074423768068293,-0.10824207728411175,-5.676809729311481,4.605170185988091,-5.519499969983875,-5.494169674073291,1.1102230246251565e-16
127,2000000000000.0,1e-17,4000000000000.0,0.012652631149290649,-2.074423768068293,-0.10824207728411175,-5.565497031859611,2.4079456086518722,-5.519499969983875,-5.494169674073291,1.1102230246251565e-16
127,2000000000000.0,1e-17,4000000000000.0,0.042175437164302165,-2.074423768068293,-0.10824207728411175,-5.443509082252122,2.2204460492503128e-16,-5.519499969983875,-5.494169674073291,1.1102230246251565e-16
127,2000000000000.0,1e-17,4000000000000.0,0.1265263114929065,-2.074423768068293,-0.10824207728411175,-5.332196384800252,-2.197224577336219,-5.519499969983876,-5.494169674073291,0.0
127,2000000000000.0,1e-17,4000000000000.0,0.42175437164302165,-2.074423768068293,-0.10824207728411175,-5.210208435192763,-4.605170185988091,-5.519499969983876,-5.494169674073292,2.220446049250313e-16
127,2000000000000.0,1e-17,4000000000000.0,1000000000000.0,-2.074423768068293,-0.10824207728411175,-2.3231268308977704,-61.59387680209606,-5.519499969983876,-5.494169674073291,0.0
127,2000000000000.0,1e-17,4000000000000.0,2000000000000.0,-2.074423768068293,-0.10824207728411175,-2.2528963381250873,-62.98017116321596,-5.519499969983876,-5.494169674073291,0.0
127,2000000000000.0,1e-15,1000000000000.0,0.42175437164302165,-2.425576231931707,0.10244940103393688,-5.210208435192763,4.605170185988092,-5.0528986758651575,-5.027568379954573,2.220446049250313e-16
127,2000000000000.0,1e-15,1000000000000.0,1.265263114929065,-2.425576231931707,0.10244940103393688,-5.098895737740893,2.4079456086518722,-5.0528986758651575,-5.027568379954573,2.220446049250313e-16
127,2000000000000.0,1e-15,1000000000000.0,4.2175437164302165,-2.425576231931707,0.10244940103393688,-4.9769077881334045,0.0,-5.0528986758651575,-5.027568379954573,2.220446049250313e-16
127,2000000000000.0,1e-15,1000000000000.0,12.652631149290649,-2.425576231931707,0.10244940103393688,-4.865595090681533,-2.197224577336219,-5.0528986758651575,-5.027568379954572,2.220446049250313e-16
127,2000000000000.0,1e-15,1000000000000.0,42.17543716430217,-2.425576231931707,0.10244940103393688,-4.743607141074045,-4.605170185988091,-5.0528986758651575,-5.027568379954573,2.220446049250313e-16
127,2000000000000.0,1e-15,1000000000000.0,1000000000000.0,-2.425576231931707,0.10244940103393688,-2.3231268308977704,-52.38353643011988,-5.0528986758651575,-5.027568379954573,2.220446049250313e-16
127,2000000000000.0,1e-15,1000000000000.0,2000000000000.0,-2.425576231931707,0.10244940103393688,-2.2528963381250877,-53.76983079123977,-5.0528986758651575,-5.027568379954573,2.220446049250313e-16
127,2000000000000.0,1e-15,1500000000000.0,0.42175437164302165,-2.322870720233738,0.040826094015155384,-5.210208435192763,4.605170185988092,-5.0528986758651575,-5.027568379954573,2.220446049250313e-16
127,2000000000000.0,1e-15,1500000000000.0,1.265263114929065,-2.322870720233738,0.040826094015155384,-5.098895737740893,2.4079456086518722,-5.0528986758651575,-5.027568379954573,2.220446049250313e-16
127,2000000000000.0,1e-15,1500000000000.0,4.2175437164302165,-2.322870720233738,0.040826094015155384,-4.9769077881334045,0.0,-5.0528986758651575,-5.027568379954573,2.220446049250313e-16
127,2000000000000.0,1e-15,1500000000000.0,12.652631149290649,-2.322870720233738,0.040826094015155384,-4.865595090681533,-2.197224577336219,-5.0528986758651575,-5.027568379954572,2.220446049250313e-16
127,2000000000000.0,1e-15,1500000000000.0,42.17543716430217,-2.322870720233738,0.040826094015155384,-4.743607141074045,-4.605170185988091,-5.0528986758651575,-5.027568379954573,2.220446049250313e-16
127,2000000000000.0,1e-15,1500000000000.0,1000000000000.0,-2.322870720233738,0.040826094015155384,-2.3231268308977704,-52.38353643011988,-5.0528986758651575,-5.027568379954573,2.220446049250313e-16
127,2000000000000.0,1e-15,1500000000000.0,2000000000000.0,-2.322870720233738,0.040826094015155384,-2.2528963381250877,-53.76983079123977,-5.0528986758651575,-5.027568379954573,2.220446049250313e-16
127,2000000000000.0,1e-15,2000000000000.0,0.42175437164302165,-2.25,-0.0028963381250874352,-5.210208435192763,4.605170185988092,-5.0528986758651575,-5.027568379954573,2.220446049250313e-16
127,2000000000000.0,1e-15,2000000000000.0,1.265263114929065,-2.25,-0.0028963381250874352,-5.098895737740892,2.4079456086518722,-5.052898675865157,-5.027568379954572,2.220446049250313e-16
127,2000000000000.0,1e-15,2000000000000.0,4.2175437164302165,-2.25,-0.0028963381250874352,-4.976907788133404,0.0,-5.052898675865157,-5.027568379954572,2.220446049250313e-16
127,2000000000000.0,1e-15,2000000000000.0,12.652631149290649,-2.25,-0.0028963381250874352,-4.865595090681533,-2.197224577336219,-5.0528986758651575,-5.027568379954572,2.220446049250313e-16
127,2000000000000.0,1e-15,2000000000000.0,42.17543716430217,-2.25,-0.0028963381250874352,-4.743607141074045,-4.605170185988091,-5.0528986758651575,-5.027568379954573,2.220446049250313e-16
127,2000000000000.0,1e-15,2000000000000.0,1000000000000.0,-2.25,-0.0028963381250874352,-2.32312683089777,-52.38353643011988,-5.052898675865157,-5.027568379954573,0.0
127,2000000000000.0,1e-15,2000000000000.0,2000000000000.0,-2.25,-0.0028963381250874352,-2.2528963381250873,-53.76983079123977,-5.052898675865157,-5.027568379954573,0.0
127,2000000000000.0,1e-15,2500000000000.0,0.42175437164302165,-2.193477078146724,-0.036810091237053144,-5.210208435192763,4.605170185988092,-5.0528986758651575,-5.027568379954573,2.220446049250313e-16
127,2000000000000.0,1e-15,2500000000000.0,1.265263114929065,-2.193477078146724,-0.036810091237053144,-5.098895737740893,2.4079456086518722,-5.0528986758651575,-5.027568379954573,2.220446049250313e-16
127,2000000000000.0,1e-15,2500000000000.0,4.2175437164302165,-2.193477078146724,-0.036810091237053144,-4.976907788133404,0.0,-5.052898675865157,-5.027568379954572,2.220446049250313e-16
127,2000000000000.0,1e-15,2500000000000.0,12.652631149290649,-2.193477078146724,-0.036810091237053144,-4.865595090681533,-2.197224577336219,-5.0528986758651575,-5.027568379954572,2.220446049250313e-16
127,2000000000000.0,1e-15,2500000000000.0,42.17543716430217,-2.193477078146724,-0.036810091237053144,-4.743607141074045,-4.605170185988091,-5.0528986758651575,-5.027568379954573,2.220446049250313e-16
127,2000000000000.0,1e-15,2500000000000.0,1000000000000.0,-2.193477078146724,-0.036810091237053144,-2.3231268308977704,-52.38353643011988,-5.0528986758651575,-5.027568379954573,2.220446049250313e-16
127,2000000000000.0,1e-15,2500000000000.0,2000000000000.0,-2.193477078146724,-0.036810091237053144,-2.2528963381250873,-53.76983079123977,-5.052898675865157,-5.027568379954573,0.0
127,2000000000000.0,1e-15,4000000000000.0,0.42175437164302165,-2.074423768068293,-0.10824207728411175,-5.210208435192763,4.605170185988092,-5.0528986758651575,-5.027568379954573,2.220446049250313e-16
127,2000000000000.0,1e-15,4000000000000.0,1.265263114929065,-2.074423768068293,-0.10824207728411175,-5.098895737740893,2.4079456086518722,-5.0528986758651575,-5.027568379954573,2.220446049250313e-16
127,2000000000000.0,1e-15,4000000000000.0,4.2175437164302165,-2.074423768068293,-0.10824207728411175,-4.9769077881334045,0.0,-5.0528986758651575,-5.027568379954573,2.220446049250313e-16
127,2000000000000.0,1e-15,4000000000000.0,12.652631149290649,-2.074423768068293,-0.10824207728411175,-4.865595090681533,-2.197224577336219,-5.0528986758651575,-5.027568379954572,2.220446049250313e-16
127,2000000000000.0,1e-15,4000000000000.0,42.17543716430217,-2.074423768068293,-0.10824207728411175,-4.743607141074045,-4.605170185988091,-5.0528986758651575,-5.027568379954573,2.220446049250313e-16
127,2000000000000.0,1e-15,4000000000000.0,1000000000000.0,-2.074423768068293,-0.10824207728411175,-2.3231268308977704,-52.38353643011988,-5.0528986758651575,-5.027568379954573,2.220446049250313e-16
127,2000000000000.0,1e-15,4000000000000.0,2000000000000.0,-2.074423768068293,-0.10824207728411175,-2.2528963381250873,-53.76983079123977,-5.052898675865157,-5.027568379954573,0.0
127,2000000000000.0,1e-14,1000000000000.0,4.2175437164302165,-2.425576231931707,0.10244940103393688,-4.9769077881334045,4.605170185988091,-4.819598028805799,-4.794267732895214,2.220446049250313e-16
127,2000000000000.0,1e-14,1000000000000.0,12.65263114929065,-2.425576231931707,0.10244940103393688,-4.865595090681533,2.407945608651872,-4.819598028805798,-4.7942677328952135,2.220446049250313e-16
127,2000000000000.0,1e-14,1000000000000.0,42.17543716430217,-2.425576231931707,0.10244940103393688,-4.743607141074045,-1.1102230246251565e-16,-4.819598028805798,-4.7942677328952135,2.220446049250313e-16
127,2000000000000.0,1e-14,1000000000000.0,126.5263114929065,-2.425576231931707,0.10244940103393688,-4.6322944436221745,-2.1972245773362196,-4.819598028805799,-4.794267732895214,2.220446049250313e-16
127,2000000000000.0,1e-14,1000000000000.0,421.75437164302167,-2.425576231931707,0.10244940103393688,-4.510306494014685,-4.605170185988092,-4.819598028805798,-4.7942677328952135,2.220446049250313e-16
127,2000000000000.0,1e-14,1000000000000.0,1000000000000.0,-2.425576231931707,0.10244940103393688,-2.3231268308977704,-47.77836624413179,-4.819598028805798,-4.794267732895214,0.0
127,2000000000000.0,1e-14,1000000000000.0,2000000000000.0,-2.425576231931707,0.10244940103393688,-2.2528963381250877,-49.16466060525168,-4.819598028805799,-4.794267732895214,2.220446049250313e-16
127,2000000000000.0,1e-14,1500000000000.0,4.2175437164302165,-2.322870720233738,0.040826094015155384,-4.9769077881334045,4.605170185988091,-4.819598028805799,-4.794267732895214,2.220446049250313e-16
127,2000000000000.0,1e-14,1500000000000.0,12.65263114929065,-2.322870720233738,0.040826094015155384,-4.865595090681533,2.407945608651872,-4.819598028805798,-4.7942677328952135,2.220446049250313e-16
127,2000000000000.0,1e-14,1500000000000.0,42.17543716430217,-2.322870720233738,0.040826094015155384,-4.743607141074045,-1.1102230246251565e-16,-4.819598028805798,-4.7942677328952135,2.220446049250313e-16
127,2000000000000.0,1e-14,1500000000000.0,126.5263114929065,-2.322870720233738,0.040826094015155384,-4.6322944436221745,-2.1972245773362196,-4.819598028805799,-4.794267732895214,2.220446049250313e-16
127,2000000000000.0,1e-14,1500000000000.0,421.75437164302167,-2.322870720233738,0.040826094015155384,-4.510306494014686,-4.605170185988092,-4.819598028805799,-4.794267732895214,2.220446049250313e-16
127,2000000000000.0,1e-14,1500000000000.0,1000000000000.0,-2.322870720233738,0.040826094015155384,-2.3231268308977704,-47.77836624413179,-4.819598028805798,-4.794267732895214,0.0
127,2000000000000.0,1e-14,1500000000000.0,2000000000000.0,-2.322870720233738,0.040826094015155384,-2.2528963381250877,-49.16466060525168,-4.819598028805799,-4.794267732895214,2.220446049250313e-16
127,2000000000000.0,1e-14,2000000000000.0,4.2175437164302165,-2.25,-0.0028963381250874352,-4.976907788133404,4.605170185988091,-4.819598028805798,-4.7942677328952135,2.220446049250313e-16
127,2000000000000.0,1e-14,2000000000000.0,12.65263114929065,-2.25,-0.0028963381250874352,-4.865595090681533,2.407945608651872,-4.819598028805798,-4.7942677328952135,2.220446049250313e-16
127,2000000000000.0,1e-14,2000000000000.0,42.17543716430217,-2.25,-0.0028963381250874352,-4.743607141074045,-1.1102230246251565e-16,-4.819598028805798,-4.7942677328952135,2.220446049250313e-16
127,2000000000000.0,1e-14,2000000000000.0,126.5263114929065,-2.25,-0.0028963381250874352,-4.632294443622174,-2.1972245773362196,-4.819598028805798,-4.794267732895213,3.3306690738754696e-16
127,2000000000000.0,1e-14,2000000000000.0,421.75437164302167,-2.25,-0.0028963381250874352,-4.510306494014685,-4.605170185988092,-4.819598028805798,-4.7942677328952135,2.220446049250313e-16
127,2000000000000.0,1e-14,2000000000000.0,1000000000000.0,-2.25,-0.0028963381250874352,-2.32312683089777,-47.77836624413179,-4.819598028805798,-4.7942677328952135,2.220446049250313e-16
127,2000000000000.0,1e-14,2000000000000.0,2000000000000.0,-2.25,-0.0028963381250874352,-2.2528963381250873,-49.16466060525168,-4.819598028805798,-4.794267732895214,0.0
127,2000000000000.0,1e-14,2500000000000.0,4.2175437164302165,-2.193477078146724,-0.036810091237053144,-4.976907788133404,4.605170185988091,-4.819598028805798,-4.7942677328952135,2.220446049250313e-16
127,2000000000000.0,1e-14,2500000000000.0,12.65263114929065,-2.193477078146724,-0.036810091237053144,-4.865595090681533,2.407945608651872,-4.819598028805798,-4.7942677328952135,2.220446049250313e-16
127,2000000000000.0,1e-14,2500000000000.0,42.17543716430217,-2.193477078146724,-0.036810091237053144,-4.743607141074045,-1.1102230246251565e-16,-4.819598028805798,-4.7942677328952135,2.220446049250313e-16
127,2000000000000.0,1e-14,2500000000000.0,126.5263114929065,-2.193477078146724,-0.036810091237053144,-4.6322944436221745,-2.1972245773362196,-4.819598028805799,-4.794267732895214,2.220446049250313e-16
127,2000000000000.0,1e-14,2500000000000.0,421.75437164302167,-2.193477078146724,-0.036810091237053144,-4.510306494014685,-4.605170185988092,-4.819598028805798,-4.7942677328952135,2.220446049250313e-16
127,2000000000000.0,1e-14,2500000000000.0,1000000000000.0,-2.193477078146724,-0.036810091237053144,-2.3231268308977704,-47.77836624413179,-4.819598028805798,-4.794267732895214,0.0
127,2000000000000.0,1e-14,2500000000000.0,2000000000000.0,-2.193477078146724,-0.036810091237053144,-2.2528963381250873,-49.16466060525168,-4.819598028805798,-4.794267732895214,0.0
127,2000000000000.0,1e-14,4000000000000.0,4.2175437164302165,-2.074423768068293,-0.10824207728411175,-4.9769077881334045,4.605170185988091,-4.819598028805799,-4.794267732895214,2.220446049250313e-16
127,2000000000000.0,1e-14,4000000000000.0,12.65263114929065,-2.074423768068293,-0.10824207728411175,-4.865595090681533,2.407945608651872,-4.819598028805798,-4.7942677328952135,2.220446049250313e-16
127,2000000000000.0,1e-14,4000000000000.0,42.17543716430217,-2.074423768068293,-0.10824207728411175,-4.743607141074045,-1.1102230246251565e-16,-4.819598028805798,-4.7942677328952135,2.220446049250313e-16
127,2000000000000.0,1e-14,4000000000000.0,126.5263114929065,-2.074423768068293,-0.10824207728411175,-4.6322944436221745,-2.1972245773362196,-4.819598028805799,-4.794267732895214,2.220446049250313e-16
127,2000000000000.0,1e-14,4000000000000.0,421.75437164302167,-2.074423768068293,-0.10824207728411175,-4.510306494014685,-4.605170185988092,-4.819598028805798,-4.7942677328952135,2.220446049250313e-16
127,2000000000000.0,1e-14,4000000000000.0,1000000000000.0,-2.074423768068293,-0.10824207728411175,-2.3231268308977704,-47.77836624413179,-4.819598028805798,-4.794267732895214,0.0
