kappa,r,hidden_metric,t,V_hat,dV_hat_dr,V_over_S
1e-3,1.05,1.9902019612894398157190208066783840235993507337074883598505,0.000252467628273281557838699731595368600580420943624708626822993,0.000502493438903241152056873011529022089684955878025085180129352,-0.000238028762642829228954295439747953343928894819398673711393987,0.502493438903241152056873011529022089684955878025085180129352
1e-3,1.1,2.03733086796749019630358269805616795144777423104250467171596,0.000240922227220493849010966969056027163348189099409418053062872,0.000490867312055574068114800209211325756559308115782814382746495,-0.000227143654141569903820754311018450756460057035001231645387407,0.490867312055574068114800209211325756559308115782814382746495
1e-3,1.15,2.08446054869957193283660710042579030421804923936781367312608,0.000230150880199062088645745198355110647967468245486817023963427,0.00047976691473725460800433515364052784838161831152352738219115,-0.000216988330779746012881653172100644852896210181902203029547851,0.47976691473725460800433515364052784838161831152352738219115
1e-3,1.2,2.13159093582400686832549002148195658833139419609321912990751,0.000220085925530829284139042114198125475656695791660671366164694,0.000469157382871261460229154817479726182625810452261405190822199,-0.000207499000515422527908449622459416337392984036140036708005517,0.469157382871261460229154817479726182625810452261405190822199
1e-3,1.25,2.17872196891164814273332565774916773068136675077278493616346,0.00021066693406893539858505424108599853997352129199487518289832,0.000459006867657806301036429072915612251787351514193857241230872,-0.000198618690202564715752140607800213391150560112961133335747831,0.459006867657806301036429072915612251787351514193857241230872
1e-3,1.3,2.22585359385790545209509383577958213512586965060462645945288,0.000201839801223076466963608131177133698820691944604796033094485,0.000449286216588628899933984848451401656658995068986118105564212,-0.000190296389544242904953617630300601681176010498483572884742984,0.449286216588628899933984848451401656658995068986118105564212
1e-3,1.35,2.27298576210497917240203878477364665501658987266754452183655,0.000193555969193628480518932984918384303885184828291255977542117,0.000439968694104152745225342264043411728501350308439770222866374,-0.000182486317807932249940988534853407035274761519786115786610241,0.439968694104152745225342264043411728501350308439770222866374
1e-3,1.4,2.32011842997340021720201707755063363002366096773611270066068,0.000185771758511504987107601621582090025300550717627832362444558,0.00043102973626424082766166511258027204040178025194714766914562,-0.000175147293595246539404020568218009447666873961547747462948101,0.43102973626424082766166511258027204040178025194714766914562
1e-3,1.45,2.36725155808567176838351577607485338570311925175958013913075,0.000178447791679887875216676005478576419103105561863668393293718,0.000422446734698339662079526312417882222712879551248179483972987,-0.000168242191446150788877432163597506735466191514098203687323312,0.422446734698339662079526312417882222712879551248179483972987
1e-3,1.5,2.41438511086779523473926778089237745888442252268492075205028,0.000171548494700185937579056682679380314750647307972678873602124,0.000414198845838928758011136588397897871751834716721434938318368,-0.000161737471873127980565339679772119674850549579642473252943414,0.414198845838928758011136588397897871751834716721434938318368
1e-3,1.55,2.46151905611688421330720453817871774321022098496763588379029,0.000165041664685996212126189828696395354893380411456208174385518,0.000406266822053373860036750946513845482916697222217487370187899,-0.000155602773703712361739880142948999434356991312567981020475094,0.406266822053373860036750946513845482916697222217487370187899
1e-3,1.6,2.5086533646250421255739853390962009996421206661768512134154,0.000158898093740740185517366605856382501137332441439935360278523,0.000398632861797310433037153960832336412190886788247129713006679,-0.000149810559468924116210501739766335044734825206599866319893975,0.398632861797310433037153960832336412190886788247129713006679
1e-3,1.65,2.55578800985129165995640435833401676402959105214838238199923,0.000153091240887106274546761703348877602951989233739501504879928,0.00039128047633654021277482155633321034172335952060940506724838,-0.000144335806095381458926141202490528370587950468397236515903394,0.39128047633654021277482155633321034172335952060940506724838
1e-3,1.7,2.60292296763466792534521089166054944683491320890492157597312,0.000147596945160203369963670889558291122618416811047093039545956,0.000384194370939318205081852227642731895334209804465278696066355,-0.000139155734406931705292168713324686169997764299645760110209434,0.384194370939318205081852227642731895334209804465278696066355
1e-3,1.75,2.65005821594267814008017102039944808738321330013022845917177,0.000142393174067249811534175488133662385262778857122373798979131,0.00037736033873908173105528811322132580729718796240411103664304,-0.000134249571970171714494148618348715025303303823870020313035928,0.37736033873908173105528811322132580729718796240411103664304
1e-3,1.8,2.69719373465023300711588573080142762496467698875492256349077,0.000137459802518948553859261749789930681070738302584875678755345,0.000370765165719020630654610365980982953661219940355185202570891,-0.000129598344668949585718088674122636917617626565216885639978888,0.370765165719020630654610365980982953661219940355185202570891
1e-3,1.85,2.74432950534490390134537774761986299660123764433163665883024,0.000132778418086674489961654427902033031975664700067368579005672,0.000364396545482437044408818085370913149389332717823246858689313,-0.000125184693099080083706042266325008847025661321195881025264028,0.364396545482437044408818085370913149389332717823246858689313
1e-3,1.9,2.79146551115498379928616758173227781833982105384993703884021,0.000128332149063404137361864399993585484903345039136146149753152,0.000358243002653134621622461314368857722021057990197685302595927,-0.000120992710462634545574463929737382640331347433703928692009452,0.358243002653134621622461314368857722021057990197685302595927
1e-3,1.95,2.83860173659735114025690420139948290349823026962324256109475,0.000124105512327576814708859926875401357656831633210065965064875,0.000352293823903458561367327839723971952834804162502410462136915,-0.000117007799132613646757631095598864065803524085237384772039177,0.352293823903458561367327839723971952834804162502410462136915
1e-3,2.0,2.88573816744257275939678039296862705819930650840544178809051,0.000120084278446027661195427355696286773077341236177690521600564,0.000346538995738468453473181499853591981111560337741441020167149,-0.000113216543470772968811233844306373650140157048628928992446105,0.346538995738468453473181499853591981111560337741441020167149
1e-3,2.05,2.93287479059504943295782328649326644790550171323980161855618,0.000116255351819532928848696740012407193616816891305918548048727,0.000340969148276679779462866892482639087454469489575622935147081,-0.000109606596827759427095982737239913568224217734898633757105156,0.340969148276679779462866892482639087454469489575622935147081
1e-3,2.1,2.98001159398631740904035146393212835822680253602982956811356,0.000112606663984340717987250038551048229261910502102265666211359,0.000335575504363843664234153169978417902799854006319742255677621,-0.000106166580946829725200679541211226012610389015623966238184023,0.335575504363843664234153169978417902799854006319742255677621
1e-3,2.15,3.02714856647988132895454524551542183400415837419848409578863,0.000109127078445092338791407481521254720962019491525190902056615,0.000330349833438823811207624697262326784844581271583611433265015,-0.000102885996239468153679443059491208649176308120263303102500377,0.330349833438823811207624697262326784844581271583611433265015
1e-3,2.2,3.07428569778617616261803101132666341568718399414610358342843,0.000105806305636757708887549152439567118331910259913076102637552,0.000325284409641833346726839247930223318525979965494387652684982,-0.0000997551416107304042545949696417900372759014612133612302863044,0.325284409641833346726839247930223318525979965494387652684982
1e-3,2.25,3.12142297838644473908014964145098570853865754586564619532378,0.000102634826802165877616555136438590684149732800224085558763787,0.000320371973716829874717544465340909202492354045316848890102995,-0.000096765042690291080542314305096025185835409732501458951554736,0.320371973716829874717544465340909202492354045316848890102995
1e-3,2.3,3.16856039946447854455939486201042000281825529754283840861231,0.000099603825732803063472151555549615678091755298184696408068471,0.000315605698313171087493524870793386273838650957945990796403105,-0.0000939073874770509165733857315309921805992550554287206481811738,0.315605698313171087493524870793386273838650957945990796403105
1e-3,2.35,3.21569795284530713918549319064061738844391329683919137853961,0.0000967051274582293961808560454237320180940254153060638961466928,0.000310979156337911125677817572499389077498658486754311575296463,-0.0000911744685349645365562928326850410179533363255945369155959871,0.310979156337911125677817572499389077498658486754311575296463
1e-3,2.4,3.26283563094003949855316452205085054003151657084743469765769,0.0000939311430874204704625633153336143200415702443177805750046967,0.000306486292050383555192254418921884088729437800804139712947482,-0.0000885591309889585502258513338114701905716853847673581384345414,0.306486292050383555192254418921884088729437800804139712947482
1e-3,2.45,3.30997342669616188094147318729044854836486265081397532471497,0.0000912748201066345653816044146083533677319210316268051930572996,0.000302121394625825697404966146551653699274192994964560132618364,-0.0000860547256653113813351272338876471010489320944989514593119732,0.302121394625825697404966146551653699274192994964560132618364
1e-3,2.5,3.35711133355268400753164391407141762229989096690200429375698,0.0000887295975255928621627070552541580171045079404241717958449575,0.000297879073945474511504929141259782408515221987271276908180918,-0.000083655066803066427519908157433665814929544982012087549091568,0.297879073945474511504929141259782408515221987271276908180918
1e-3,2.55,3.40424934539960055258632660684288316712967250209521666812611,0.0000862893653389696234557756863964335612303139544049437257553123,0.000293754238397419622782116434504342887998407950732230307528444,-0.0000813543938339584690462672680512886035551849199783561906239877,0.293754238397419622782116434504342887998407950732230307528444
1e-3,2.6,3.45138745654119995829764028307900687987965517349632040922901,0.000083948427835207041379827782196877025557256176277082389436086,0.000289742074496055704906969000308408699778273476805161530355405,-0.0000791473367896325611848328386742450103435777873187358016430764,0.289742074496055704906969000308408699778273476805161530355405
1e-3,2.65,3.49852566166280891355849335341335017254206905177906228102823,0.0000817014703409940088432739762169004023154052797873517494303673,0.000285838028148678363140142466479298854340423753136933819156346,-0.0000770288849480379372872992488456184695863534468564358060801641,0.285838028148678363140142466479298854340423753136933819156346
1e-3,2.7,3.5456639558006097287498214413963363466290697505692295799393,0.0000795435290386409067817378188798052036603748907230482212804289,0.000282037787415994149126542604146854239691100248750858076605756,-0.0000749943583769760595114944471151608429647724512808434320666434,0.282037787415994149126542604146854239691100248750858076605756
1e-3,2.75,3.59280233431421036418738396060250469923160830550428034638832,0.0000774699635361080509546328847248885205432006465422122310726188,0.000278337266629390907157774986227053125352379830003921011271911,-0.0000730393820728754281223987676967063202903011540906169208222192,0.278337266629390907157774986227053125352379830003921011271911
1e-3,2.8,3.63994079286168392840761794769246115441165917360873998859004,0.0000754764319065039777989958343580744149383395717702519935663722,0.000274732591742017655814056184900216582856653467061970975760985,-0.0000711598624278048829705475042952180073288872656468914746253335,0.274732591742017655814056184900216582856653467061970975760985
1e-3,2.85,3.68707932737682681718640103598494933588799506736690804683384,0.0000735588679462244631924599865229866056185041507067077981444342,0.000271220086803292885066989970333930597104989794687531837294294,-0.0000693519657882414479794268810632188787362258115783685485009373,0.271220086803292885066989970333930597104989794687531837294294
1e-3,2.9,3.73421793404841296351719997110701644265356276505483311849217,0.0000717134604292025006017709682668240855304726594001770172574346,0.000267796261457602541604680998777151484084663887990553256192457,-0.0000676120988957896361426059631364680297470590458826794516220211,0.267796261457602541604680998777151484084663887990553256192457
1e-3,2.95,3.7813566093012464648700343341877237128847996501562061700351,0.0000699366341595355600465099086508250311116285815416261209648914,0.000264457799377841896515941246327294588552409719616455190232326,-0.0000659368910234271150492116226863438876392592342122949580622613,0.264457799377841896515941246327294588552409719616455190232326
1e-3,3.0,3.82849534977883661805865352870167416415769950382576055159053,0.0000682250326465204552760802822780070183557530718644052371733932,0.000261201547553252687142151950913143143617210470846077407462958,-0.0000643231776413709345643983633827405272965092381247134359036007,0.261201547553252687142151950913143143617210470846077407462958
0.1,0.0,1.08495290359179162141109631357499354497188386107897108256373,0.0849529035917916214110963135749935449718838610789710825637313,0.0957783973348059840662710630859370976732610968942597814353954,-0.0800943656149904870593110908271628564684309972353893499144545,0.957783973348059840662710630859370976732610968942597814353954
0.1,0.05,1.12601098021021328032352003018358749686907082601067252316879,0.0788705281311101120301304060432642275834150968314409207295657,0.0919193607944486139447965181409305903802618333211517398218152,-0.0743598470363630920602941756475284528724617414849422708384727,0.919193607944486139447965181409305903802618333211517398218152
0.1,0.1,1.16762921162550880609020974745545816527816342043610676033595,0.0733483074673024695034304991748116267068519620776435554575062,0.0883336135262707726014336563863139530237410142195316394482722,-0.0691534474649139428545848678558344914525911342866321373689306,0.883336135262707726014336563863139530237410142195316394482722
0.1,0.15,1.20975083939748060144905497035639337981438638177927539316658,0.0683294831601710965688860979354235719574191942415805858489101,0.0849961087430810522538903100806576085379731671190014404720875,-0.0644216545300386499082457267178020167005015822450461100778331,0.849961087430810522538903100806576085379731671190014404720875
0.1,0.2,1.25232444720741873897345843680394909102819776653338781433338,0.0637626388910060657998999402426560138855748498164614045764905,0.0818843485608378504052468867916328179311241125588160566469239,-0.0601159924615726286314981581645552421101525159373962630111916,0.818843485608378504052468867916328179311241125588160566469239
0.1,0.25,1.29530370478702438070541733858985034848552487838306264414372,0.0596014443915085392384692178882340020572462324869046319476051,0.0789781378177558692381767887422527582923481762718881368073313,-0.0561927806636648117558355568079625519063303011945615489219143,0.789781378177558692381767887422527582923481762718881368073313
0.1,0.3,1.33864703489390048734046983008335025222883730290768879005845,0.0558043224192814775801320852414106365149029278322991754231165,0.076259351941171926051497682815850961929000007764468128115701,-0.0526128197362592215237258211658091268701125445580763185369064,0.76259351941171926051497682815850961929000007764468128115701
0.1,0.35,1.38231723942356626400946205619361558078647577393185389091326,0.0523340748698440859557346872113526957868856696772326738387003,0.0737117215981103329730053295315199915643307617523177944664968,-0.0493410389701216502677662913635960186934570089435644164961258,0.737117215981103329730053295315199915643307617523177944664968
0.1,0.4,1.42628111106063961415364904424462702037271261398339562962058,0.0491574944278142678065320511220408660874667805495428101068006,0.071320635398670430077941393364487194208680089404765621508554,-0.0463461302080631902210744831066734685744417684914465544768188,0.71320635398670430077941393364487194208680089404765621508554
0.1,0.45,1.47050904886370975852369538741196389039105485442829979890195,0.0462449801517812438831887701490544668201532918152153769489412,0.0690729608723362936860237658250421492906261399293204950850191,-0.0436001854148824177889313681079839495084865290249429017915709,0.690729608723362936860237658250421492906261399293204950850191
0.1,0.5,1.51497468988266647752486565318919323166360956955167963816688,0.043570169091634794590969411785960538807052277759363613774654,0.0669568832250715871051161173362320939435332686248664406165016,-0.0410783493628526410834496654892862843504554915339311374762805,0.669568832250715871051161173362320939435332686248664406165016
0.1,0.55,1.55965456415894020237418878544901211832756211153187484154886,0.0411095912888053511469029199054561561853490905603272147174127,0.0649617609322601851888175097596661984820865136850116147252235,-0.0387584943628289142254911158464072890510378207044152124137584,0.649617609322601851888175097596661984820865136850116147252235
0.1,0.6,1.60452777700954469097408133732321697498640718032340546607107,0.0388423520603066714534058476393377435585384301726262368004002,0.0630779969619343766948847313589446739457616930115148852022806,-0.0366209207187708172573315286472113328051891967028166244442116,0.630779969619343766948847313589446739457616930115148852022806
0.1,0.65,1.64957572008138749330692039194900687156796994620620202060179,0.0367498430530463054928552781248043708544454668761911888918995,0.0612969242993186030822263056754340588794584325957821839115164,-0.0346480843071338367528811607423754012984691315570066706190413,0.612969242993186030822263056754340588794584325957821839115164
0.1,0.7,1.69478181104088387070451671331226464213451909851515582462415,0.0348154819334395145970619753477388721353388900059133904750329,0.0596107044145446202904097060949979696401153449344706598005335,-0.0328243511538837511872486257926229562760913260627126122306833,0.596107044145446202904097060949979696401153449344706598005335
0.1,0.75,1.74013126073034147564099022349763406316904679642170969552377,0.0330244795437939512401458613927850238842108587332356589354329,0.0580122373480747732450969019968761022411021478616443032951243,-0.0311357779074308323896154475020360761370767788133177044771905,0.580122373480747732450969019968761022411021478616443032951243
0.1,0.8,1.78561086601211681351479211606477515467102578735963424324003,0.0313636327464661208205581298196028461005341204919286042124697,0.0564950821592309567196821480410876350268205194502325166045579,-0.0295699165302275411520699303341698844498473268177644855430366,0.564950821592309567196821480410876350268205194502325166045579
0.1,0.85,1.83120882620688882628301686862199754679726654839020717123046,0.0298211408621349652953932582365019689411191523432699297636719,0.0550533865754601063541228612540025366470144955626845518579503,-0.0281156412351131734669498403686900306399006112464365062645655,0.550533865754601063541228612540025366470144955626845518579503
0.1,0.9,1.87691458091815756898946101149490830018430941719983918223686,0.0283864434943005397084477769690894530425062919736703383308491,0.0536818247819896165491078674717228642332737245792158184522195,-0.026762995584784889653612540944788848164805667033049344081912,0.536818247819896165491078674717228642332737245792158184522195
0.1,0.95,1.92271866705158214267626303158499246376359357457092092415684,0.0270500775486219451018601729188503473361347201655204778116077,0.0523755423956215454421008772634844682210117679830116692691022,-0.0255030576883367461179751313805755314465560255051834831978446,0.523755423956215454421008772634844682210117679830116692691022
0.1,1.0,1.96861259293530276380978882233937257293774506242942546311515,0.0258035513532393979419963395329071872246304788447934143306937,0.0511301077676594830583001386986701434761490921751399305417874,-0.0243278215207611909691198980112748242105968653225904105696333,0.511301077676594830583001386986701434761490921751399305417874
0.1,1.05,2.01458872759127144038593464854118870553723446887171751245248,0.0246392339301049062247525415944000505384641561078538612288032,0.0499414688564049417751001165337549896967928395150418814855865,-0.0232300925269584631009146527097728736595328544443662094154085,0.499414688564049417751001165337549896967928395150418814855865
0.1,1.1,2.06064020337424746648168404308900753252887553231339015548634,0.0235502576339777640271123120018956082444494903702949018234411,0.0488059149977092275929096816637176914943885697922941700900794,-0.0222033958289012469432128290855184111321415689408549991284367,0.488059149977092275929096816637176914943885697922941700900794
0.1,1.15,2.10676083036889850732856221148059592300923722255389361046174,0.022530432549525636580600856253160729439155451431566754359614,0.0477200429820434513040370341961252892573052066936069557408321,-0.021241895518447589833704973670549402721232759274463450557506,0.477200429820434513040370341961252892573052066936069557408321
0.1,1.2,2.15294502110645359283934880979447869307038676070734946503927,0.0215741712079775537979978304267202302146492604057910064979259,0.0466807269183690417982065494620526129878765252592276760812915,-0.0203403236795206637549396756298904703801843094756961821952876,0.466807269183690417982065494620526129878765252592276760812915
0.1,1.25,2.19918772432459266295973637657616978379308186369840341275136,0.0206764223470134556249957730680880516516886342176133517707925,0.0456850914290387133717966072028190277376247778705671100726538,-0.0194939179363337132973050140008108323315381442710515218065411,0.456850914290387133717966072028190277376247778705671100726538
0.1,1.3,2.24548436664443098435851242017749589541649747951504944440342,0.0198326125877486087303821925290908939894485208550277809836274,0.0447304877765329163778618789032919207180590124836264743907337,-0.0186983664659236313829527675915653106060478151658452839080222,0.447304877765329163778618789032919207180590124836264743907337
0.1,1.35,2.2918308011750628019188163133748778717157170047436574387692,0.0190385950392772579972964615861496010030123169044041729101845,0.0438144725726491707576935488228481622189496254425460661205848,-0.0179497595420500176554962351568918506330249242207171934635144,0.438144725726491707576935488228481622189496254425460661205848
0.1,1.4,2.3382232621788265604162181360124955019661371690268421395316,0.0182906039639378482013086600834439619677767520083572712333645,0.0429347887644625410440435067647475297893841223841732133632335,-0.0172445467931973317532838439590751006169464828318913685685551,0.429347887644625410440435067647475297893841223841732133632335
0.1,1.45,2.3846583250396270763723391316695794059092738846981971132624,0.0175852147456351958640400316002045966252577385004806425249448,0.0420893486296136306411248811679420861568984970709121154964804,-0.0165794994603470872327751069104554467140705789759555001287628,0.420893486296136306411248811679420861568984970709121154964804
0.1,1.5,2.43113287087310477500083309277446079088231548638441614751701,0.0169193085000097261991443685647627123126436110074680743403351,0.0412762185468756204090745711928495313636661995793716754152205,-0.0159516770311254281021590896418890844536038596755524143865141,0.412762185468756204090745711928495313636661995793716754152205
0.1,1.55,2.47764405520220719465342076499767904863614251086419788281574,0.0162900407500089775583424166476577007808149063080182071998337,0.0404936053370799244109459594869398540903187224021118053528554,-0.0153583977068487208222450595544876487799673237140250601752333,0.404936053370799244109459594869398540903187224021118053528554
0.1,1.6,2.52418928019591199164078053165592530442131703873112536965234,0.0156948136646106062523125591655806872803337049957140915972158,0.0397398439948658337836534436151704290454237888426014769999557,-0.0147972122289405973874624801462652527215164934996928006187784,0.397398439948658337836534436151704290454237888426014769999557
0.1,1.65,2.57076617003359815360098352925443758525813028693380159460854,0.0151312514231935999191259326237696988314912240191587141141904,0.0390133866538347913136115284533311417042032717658466185788712,-0.0142658806522383902302646901511391287175929642925383610184488,0.390133866538347913136115284533311417042032717658466185788712
0.1,1.7,2.61737254901394239142966992647403219093401741402667378391828,0.0145971783244346694544227057030410352217226219327993009847116,0.0383127926469543120198890565967120161375075099613394641072494,-0.0137623517058627203231690914179432255153976702571535943251668,0.383127926469543120198890565967120161375075099613394641072494
0.1,1.75,2.66400642207623606343121057437383301931053070710665991713513,0.0140905993076251731625737294625185943125801858335538317623392,0.0376367195408404502012143616504031796108028557151221396872001,-0.0132847444285389751569557695734610695300475203882222158178203,0.376367195408404502012143616504031796108028557151221396872001
0.1,1.8,2.71066595744459168827150246738287468883199902643049798238382,0.0136096825968776297094759983312369945483927759781602945718052,0.0369839150371761740223046734601196990979838965264306938657697,-0.012831331805398285321475086492065104810093706961244712201111,0.369839150371761740223046734601196990979838965264306938657697
0.1,1.85,2.75734947114246155915869128748078554005808476472197711795021,0.0131527442156443323032751942888245764888227850904078276989752,0.0363532096472800527698473662419312264821328325815858207242958,-0.0124005261681256607044922853487703073811876728851150338317733,0.363532096472800527698473662419312264821328325815858207242958
0.1,1.9,2.80405541315695715485829838286610708468112786944837841215214,0.0127182341510367597094926655338228518262101606375775194616744,0.0357435100569726023365447431653600924287336117012692220745227,-0.0119908661505552347553013811745231675293345566662395943902619,0.357435100569726023365447431653600924287336117012692220745227
0.1,1.95,2.85078235506028328210119949769731609805357580422605317732343,0.0123047239752597186590041562247085959130023662360206821937453,0.035153793108611297308654021983438230523294465617511226438678,-0.0116010050180464521279393101055838103548540277988831088955868,0.35153793108611297308654021983438230523294465617511226438678
0.1,2.0,2.89752897891975156742999174488030619917275757091664980640961,0.0119108957556248356944067792673754277465284037473857088407022,0.0345831003356659138245963513842081429419927543180487966045092,-0.0112297002117445177708456199670540980076901466075979518200644,0.345831003356659138245963513842081429419927543180487966045092
0.1,2.05,2.94429406734880803668233039132845066735073949676689749878152,0.0115355321055781366533558015751966266388546004184017987733938,0.0340305329926448236386619510703120355913190941067390989628614,-0.0108758039685992444131661262521728819552267016726390421099451,0.340305329926448236386619510703120355913190941067390989628614
0.1,2.1,2.99107649456972838061627844746858314646279155695314829632282,0.011177507247395312293914233575005836465250931425420993875464,0.0334952475296996917970359632797109412106718458449842654744038,-0.0105382548951933416221513484179272808475526780008909314245483,0.334952475296996917970359632797109412106718458449842654744038
0.1,2.15,3.03787521837447418312738361674621365124445017180844233756647,0.0108357789730379465116297787123130719612538171014834326798958,0.0329764514669514530081442356808486379095386514151876137028529,-0.0102160703883649811880848859722020342515515657554464495194959,0.329764514669514530081442356808486379095386514151876137028529
0.1,2.2,3.0846892728839857181072317181268832050683422113465318543249,0.0105093814034463131980882559526593564994901274603413469991023,0.0324733996285988408167116316875626194838201700949518826483784,-0.00990833980860357855415357746586924293880251953426709292926859,0.324733996285988408167116316875626194838201700949518826483784
0.1,2.25,3.13151776201818987635062669552370365464481879547839104234504,0.0101974184585473031480936092091565367903109824129689325800234,0.0319853907012823909344168684469808093422789722562173131658077,-0.0096142183235142248453348160411273457051719099321500483789646,0.319853907012823909344168684469808093422789722562173131658077
0.1,2.3,3.17835985359946521970907644110383028959540598978086361445083,0.00989905796071947821315373064895990245524244753620990224659207,0.0315117640850598233404648030440451113908852839778338182734044,-0.00933292134851122591970060777368850310594362439440617916025018,0.315117640850598233404648030440451113908852839778338182734044
0.1,2.35,3.2252147740214369112639330732289864406551102776652827735133,0.00961352630358800147462073863379278422929100624139745886983039,0.0310518970087706050669312369293263895066882372437738894762372,-0.00906371952050976000751875400149642782347576949066298301960595,0.310518970087706050669312369293263895066882372437738894762372
0.1,2.4,3.27208180342295064391046294244695278829966968991401917203831,0.00934010362599856582776098371143586258819468931090225495562436,0.03060520188458682357054156025603706562088542692061941753203,-0.00880593414790486266954940265635100037602664217559979951851373,0.3060520188458682357054156025603706562088542692061941753203
0.1,2.45,3.31896027131405038867816564962227424169263025597647186935232,0.00907811943799514230207406674643404669549952619412334983041075,0.0301711238792149647487045282437601035042837700073777928697806,-0.00855893308670369983230626836848599024076965383443647425505849,0.301711238792149647487045282437601035042837700073777928697806
0.1,2.5,3.36584955260689232342373993309827810466109528903720142664241,0.0088269486517339087542587260821146403783088300756213046812771,0.0297491386815727617145125822321913436954673029532836423791766,-0.0083221269984353329423545859035603343616122906099104795336368,0.297491386815727617145125822321913436954673029532836423791766
0.1,2.55,3.41274906400988096705945996534530956454837624422195395557554,0.00858600797561938409658913418882283097993405608114223117518594,0.0293387504488551257949760032657522495946641754640239718177002,-0.00809496595050966360277258282063138170976365724916499045473686,0.293387504488551257949760032657522495946641754640239718177002
0.1,2.6,3.45965826074801194318739229399855009054968573035693187446568,0.00835475263464719193113183870174008769558781303688854762609768,0.0289394899147564466009075850360520743848315873334916122246015,-0.00787693632412693783744889854624404809119079204220998730106587,0.289394899147564466009075850360520743848315873334916122246015
0.1,2.65,3.50657663357653406357419854002311443605832215893846874639607,0.00813267338406614402454846058598116391856851243919381711727022,0.0285509126452620873302075510212965276072750032887001444278984,-0.00766755799873135717178536458441133672516751064377030886574367,0.285509126452620873302075510212965276072750032887001444278984
0.1,2.7,3.55350370605867510716926333380121061739089005011730887181857,0.00791929378710401932622363022375407596548067443880234010054866,0.0281725974288848052551828987377500736611793163714967325708424,-0.00746638178542632942522002967442776757328187079178094462039591,0.281725974288848052551828987377500736611793163714967325708424
0.1,2.75,3.6004390320813743677568291966350564541800364464273407165119,0.00771416773070011162039986891727664346897134156960258235465084,0.0278041447895239695416200426703580268960512185862301895881614,-0.00727298708478465292962217399387861762336730496184229892166894,0.278041447895239695416200426703580268960512185862301895881614
0.1,2.8,3.64738219358578578360643236006891980485002036825850050613124,0.00751687715600835917661340821081672485329953422153076953477368,0.0274451756112859121541052628746180398736800477434765765535043,-0.00708697974714634732152738202361356833060601884683213906636631,0.274451756112859121541052628746180398736800477434765765535043
0.1,2.85,3.69433279849180590996838342323035028935076929393760332668582,0.00732702998292531724517484723192394006839273072140198765012708,0.027095329865639199418883345733892035187370212926218076640576,-0.00690799011584486046021980383595089084813651338000832856738609,0.27095329865639199418883345733892035187370212926218076640576
0.1,2.9,3.74129047879808247343553452310736564084417432060028037783822,0.00714425821009871241893632296861602227614202820484743636330746,0.0267542654322036249052639367416341267212155127263696229142153,-0.00673567123587795455143081200079254699531785333691965226306854,0.267542654322036249052639367416341267212155127263696229142153
0.1,2.95,3.78825488884090761796837433843117526447905019714600487516167,0.00696821617382068865838651415210237662536217557134033124753303,0.0264216570052990556288223325873115344610053183671950193587421,-0.006569697212376516140201426576406383716134508597498355996661,0.264216570052990556288223325873115344610053183671950193587421
0.1,3.0,3.83522570369712636998917784086350481499314548706856994815957,0.0067985789509362723858003924441086578538017363146738018062092,0.0260971950791210933071658408254301861768049479244235695348756,-0.00640976170485221676747114233047804708874805996828064297600967,0.260971950791210933071658408254301861768049479244235695348756
1,0.0,1.46557123187676802665673122521993910802557756847228570164318,0.465571231876768026656731225219939108025577568472285701643183,0.790706089803644977725859996956602831323994088610855015884001,-0.438944766913916251669101280798197608451195399377642269712884,0.790706089803644977725859996956602831323994088610855015884001
1,0.05,1.49472649439277840790545337391372767692743752464388464486209,0.447586042313675239612063749773404407641781795464653042422869,0.769185348603667113281179523048672766061197777793309996267245,-0.42198816757926501214863703436941040664074916875070472050964,0.769185348603667113281179523048672766061197777793309996267245
1,0.1,1.52453511913857722552274795429761573017817460441059684504753,0.430254214980370888935968706016969191606863146052133640169086,0.748497005649162355937770624448780237311546610152651565168108,-0.40564756406228652817231762814374363425347348072426778777626,0.748497005649162355937770624448780237311546610152651565168108
1,0.15,1.55498825659272540990723259679621228290327717634407391431018,0.413566900355415905027063724375242475046309988806379106992511,0.728610463902918822965820357563225685736467642892134432989829,-0.389914612954154370607096353944684249699183728013516121303038,0.728610463902918822965820357563225685736467642892134432989829
1,0.2,1.58607561882721594820739785614991132234839615334892219880907,0.397513810510803275033839359588618245205773236631995789052178,0.709495577771696369962590096311466491507457519325486397655375,-0.37477961470332438239916334885404513916438306155502098837951,0.709495577771696369962590096311466491507457519325486397655375
1,0.25,1.61778558092522742448637895465523169741573793268211888641641,0.382083320529711583019430833953615350987459286785960874220298,0.691122718578504487583533650567846146095847219084567934161376,-0.360231609233109693182608008778822040981284879689473626769102,0.691122718578504487583533650567846146095847219084567934161376
1,0.3,1.65010529525104308682580281004563614826257949446033797870766,0.36726258277642407706546506520369653254864511938494836407232,0.673462834940756776758469243563732692013716902725180759221679,-0.346258483676393596595545361856911580047604126464853799072454,0.673462834940756776758469243563732692013716902725180759221679
1,0.35,1.68302081584379903203646410450977487775750764781575581421266,0.353037651290076853982736735527511992757917543561134597138104,0.656487507512010728315262841237020177574258918319342177033917,-0.332847089655180055107723196853148547905684436276671619586043,0.656487507512010728315262841237020177574258918319342177033917
